r,l,t,is_success,dead_loop_events,wall_collision_count
-18.0,256,131.859427,0.0,234.0,246.0
-21.6,256,132.801674,0.0,214.0,240.0
-12.0,256,133.746402,0.0,234.0,252.0
-10.4,256,134.647163,0.0,233.0,248.0
-6.0,256,136.068997,0.0,234.0,250.0
-9.4,256,137.018543,0.0,234.0,251.0
-5.0,256,137.95955,0.0,234.0,251.0
-9.0,256,138.905488,0.0,234.0,249.0
-24.0,256,139.845889,0.0,210.0,240.0
-8.0,256,140.785181,0.0,229.0,244.0
-2.8,256,141.729077,0.0,234.0,252.0
-5.6,256,142.638175,0.0,213.0,238.0
0.2,256,144.061401,0.0,234.0,255.0
-0.8,256,144.968905,0.0,234.0,254.0
1.0,256,145.878169,0.0,233.0,251.0
2.8,256,146.782988,0.0,212.0,243.0
-0.6,256,147.696038,0.0,234.0,247.0
-1.8,256,148.618963,0.0,234.0,253.0
-4.0,256,149.530969,0.0,234.0,252.0
0.8,256,150.441516,0.0,233.0,250.0
-1.2,256,151.895178,0.0,234.0,252.0
0.2,256,152.840927,0.0,234.0,255.0
-1.8,256,153.786833,0.0,234.0,253.0
-2.2,256,154.728196,0.0,234.0,251.0
0.6,256,155.669469,0.0,234.0,255.0
-8.0,256,156.575044,0.0,205.0,236.0
-9.0,256,157.51817,0.0,214.0,246.0
-0.2,256,158.458766,0.0,233.0,244.0
-7.8,256,159.921981,0.0,234.0,255.0
3.4,256,160.86332,0.0,231.0,249.0
0.2,256,161.77163,0.0,234.0,255.0
0.2,256,162.677799,0.0,234.0,255.0
-0.4,256,163.589225,0.0,233.0,248.0
-0.2,256,164.494409,0.0,234.0,253.0
2.0,256,165.437307,0.0,233.0,251.0
-7.2,256,166.377648,0.0,233.0,251.0
2.0,256,167.831747,0.0,227.0,243.0
0.2,256,168.761228,0.0,234.0,255.0
0.2,256,169.672185,0.0,234.0,255.0
-0.8,256,170.615313,0.0,234.0,254.0
-0.2,256,171.554203,0.0,233.0,248.0
0.2,256,172.491534,0.0,234.0,255.0
