r,l,t,is_success,dead_loop_events,wall_collision_count
-78.0,256,67.82291,0.0,234.0,178.0
-91.0,256,68.384407,0.0,234.0,165.0
-111.0,256,68.935642,0.0,234.0,145.0
-81.0,256,69.485564,0.0,234.0,175.0
-104.0,256,70.032023,0.0,234.0,152.0
-87.0,256,70.602609,0.0,234.0,169.0
-53.0,256,71.165555,0.0,234.0,203.0
-95.0,256,71.70396,0.0,234.0,161.0
-80.0,256,72.224443,0.0,234.0,176.0
-67.0,256,72.768342,0.0,234.0,189.0
-78.0,256,73.304185,0.0,234.0,178.0
-64.0,256,73.843884,0.0,234.0,192.0
-65.0,256,74.391974,0.0,234.0,191.0
-68.0,256,75.025341,0.0,234.0,188.0
-72.0,256,75.818455,0.0,234.0,184.0
-70.0,256,76.40183,0.0,234.0,186.0
-57.0,256,76.943933,0.0,234.0,199.0
-70.0,256,77.486721,0.0,234.0,186.0
-74.0,256,78.03412,0.0,234.0,180.0
-59.0,256,78.675426,0.0,234.0,197.0
-50.0,256,79.268116,0.0,234.0,206.0
-78.0,256,79.898186,0.0,234.0,178.0
-51.0,256,80.471122,0.0,234.0,205.0
-39.0,256,81.022667,0.0,234.0,217.0
-63.0,256,81.601553,0.0,234.0,193.0
-36.0,256,82.214218,0.0,234.0,220.0
-64.0,256,82.904895,0.0,234.0,192.0
-48.0,256,83.522426,0.0,234.0,208.0
-39.0,256,84.171828,0.0,234.0,217.0
-55.0,256,84.756659,0.0,234.0,201.0
-57.0,256,85.370857,0.0,234.0,199.0
-46.0,256,85.944958,0.0,234.0,210.0
-51.0,256,86.498094,0.0,234.0,205.0
-46.0,256,87.072001,0.0,234.0,210.0
-45.0,256,87.640472,0.0,234.0,211.0
-42.0,256,88.248148,0.0,234.0,212.0
-46.0,256,88.819919,0.0,234.0,210.0
-55.0,256,89.778283,0.0,234.0,201.0
-45.0,256,90.634264,0.0,234.0,211.0
-47.0,256,91.313424,0.0,234.0,209.0
-32.0,256,91.966026,0.0,234.0,224.0
-35.0,256,92.823551,0.0,234.0,221.0
-36.0,256,93.417573,0.0,234.0,218.0
-33.0,256,94.243962,0.0,234.0,223.0
-39.0,256,94.937049,0.0,234.0,217.0
-39.0,256,95.60934,0.0,234.0,217.0
-33.0,256,96.291244,0.0,234.0,223.0
-24.0,256,96.905866,0.0,234.0,232.0
-22.0,256,97.489565,0.0,234.0,234.0
-32.0,256,98.109161,0.0,234.0,224.0
-22.0,256,98.695578,0.0,234.0,234.0
-24.0,256,99.386949,0.0,234.0,232.0
-21.0,256,100.499215,0.0,234.0,235.0
-26.0,256,101.087403,0.0,234.0,230.0
-17.0,256,101.667611,0.0,234.0,239.0
-17.0,256,102.283305,0.0,234.0,239.0
-32.0,256,102.957186,0.0,234.0,224.0
-14.0,256,103.631996,0.0,234.0,242.0
-21.0,256,104.208372,0.0,234.0,235.0
-15.0,256,104.802919,0.0,234.0,241.0
-15.0,256,105.400388,0.0,234.0,241.0
-17.0,256,105.998995,0.0,234.0,239.0
-15.0,256,106.579537,0.0,234.0,241.0
-15.0,256,107.755129,0.0,234.0,241.0
