time/total_timesteps,train/entropy_loss,train/loss,train/policy_gradient_loss,train/n_updates,train/value_loss,phase
126976,-0.0002659683759702,0.0421195067465305,1.1525116860866547e-09,610.0,0.1287390023848274,1
129024,-0.0002601119587779,0.1141136065125465,-1.8510036170482634e-09,620.0,0.2468348775808408,1
131072,-0.0001508139315774,0.0655892342329025,-0.0006289691082201,630.0,0.1347912858938798,1
133120,-0.0001373066723317,0.2711723446846008,-1.19674950838089e-08,640.0,0.3374895196931902,1
135168,-0.0001423597086613,0.0092472173273563,-8.4808561950922e-09,650.0,0.0482985917326004,1
137216,-0.0001431176046025,0.0021776161156594,-1.3969838619232175e-10,660.0,0.0427730902731127,1
139264,-0.0001357777298835,0.1902923732995987,-3.1257513910532e-09,670.0,0.2102934776994516,1
141312,-0.0001367194030535,0.0404152311384677,-5.005858838558197e-09,680.0,0.1244512479242985,1
143360,-0.0001417508585291,0.0413954854011535,-5.355104804039e-10,690.0,0.1312781345448456,1
145408,-0.0001424018933903,0.0174122024327516,-1.7741695046424866e-08,700.0,0.0371646557670828,1
147456,-0.0001096631127438,0.0964289382100105,-0.0005435011349618,710.0,0.1758062168606557,1
149504,-9.099802573473426e-05,0.0244992114603519,-1.9004801288247112e-08,720.0,0.076014516327632,1
151552,-9.318058537246542e-05,0.0019662701524794,-2.5844201445579532e-09,730.0,0.0118956876956872,1
153600,-9.408457935933257e-05,0.0092511717230081,-8.172355592250824e-09,740.0,0.0374940899928333,1
155648,-0.0001556908024213,0.039748303592205,-6.712391041219234e-07,750.0,0.0710247403985704,1
157696,-9.37336166316527e-05,0.00194978620857,-6.2682374846190214e-09,760.0,0.0329965059925598,1
159744,-0.0001019056391669,0.0992181450128555,2.5262124836444854e-09,770.0,0.1785815642215311,1
161792,-9.407530251337448e-05,0.0155489603057503,1.3387762010097504e-09,780.0,0.0096554567112434,1
163840,-9.43958379139076e-05,0.0304310396313667,7.0489477366209035e-09,790.0,0.2294620543558267,1
165888,-9.493367024333564e-05,0.002061633625999,-7.3574483394622814e-09,800.0,0.0528940323018105,1
167936,-9.810628616833129e-05,0.0192390196025371,-1.3154931366443635e-09,810.0,0.0448882854582734,1
169984,-0.0001027612066536,0.0665708184242248,-5.715992301702499e-09,820.0,0.0371320214358547,1
172032,-0.0001053576218509,0.1396275162696838,-2.3865140974521635e-10,830.0,0.2354576277080923,1
174080,-9.613712300051702e-05,0.1704331636428833,-9.313225746154786e-11,840.0,0.2159931919304654,1
176128,-9.721172846184343e-05,0.0092225335538387,-4.994217306375503e-09,850.0,0.0254981349644367,1
178176,-0.0001001097058178,0.1480247974395752,1.4260876923799515e-09,860.0,0.098127874097554,1
180224,-9.884981054710806e-05,0.0040120366029441,-1.8894206732511522e-08,870.0,0.0373850884845523,1
182272,-0.0001122529722124,0.0175260715186595,3.0267983675003053e-10,880.0,0.0323769627037108,1
184320,-0.0001000365517938,0.0021991163957864,1.1257361620664597e-08,890.0,0.0375313942138745,1
186368,-0.0001032171385304,0.0246981158852577,2.4738255888223652e-09,900.0,0.0839959596807602,1
188416,-0.0001080783620636,0.0458369925618171,-3.6670826375484462e-09,910.0,0.1403876801254227,1
190464,-0.0001028908808621,0.0017523877322673,3.5055563785135747e-09,920.0,0.0530989553057224,1
192512,-0.0001037019253089,0.0674918293952941,-6.2515027821064e-09,930.0,0.057887796311661,1
194560,-6.585074029317184e-05,0.0271544270217418,-0.0012169278546934,940.0,0.045472737334785,1
196608,-5.877517696717405e-05,0.0040202443487942,2.3166649043560022e-09,950.0,0.0529687550464586,1
198656,-7.002839047345332e-05,0.066809631884098,-1.0477378964424134e-10,960.0,0.2603285229764879,1
200704,-6.297476866166108e-05,0.015584485605359,-5.244510248303413e-09,970.0,0.0424537077444256,1
202752,-6.48618079139851e-05,0.0087888361886143,3.65253072232008e-10,980.0,0.0614228262184951,1
204800,-6.52916121907765e-05,0.1007241979241371,6.053596735000611e-10,990.0,0.0655962155535235,1
206848,-6.00386842052103e-05,0.127799242734909,6.350455805659294e-09,1000.0,0.182090074638836,1
208896,-6.087940464567509e-05,0.0020624347962439,-1.439475454390049e-08,1010.0,0.0490302291265834,1
210944,-6.204514002092765e-05,0.0791307911276817,4.656612873077393e-11,1020.0,0.0881593615398742,1
212992,-5.9947658292003327e-05,0.0137547655031085,2.060551196336746e-09,1030.0,0.0840765682209166,1
215040,-6.0113811014161914e-05,0.0794042944908142,-2.310844138264656e-09,1040.0,0.1647839174664113,1
217088,-6.18116423538595e-05,0.0492249429225921,8.149072527885435e-11,1050.0,0.047400838786234,1
219136,-6.769533474653145e-05,0.1515887379646301,-4.371395334601402e-09,1060.0,0.2687013828544877,1
221184,-6.0716536427207754e-05,0.0022464040666818,8.26548784971237e-10,1070.0,0.066280615616688,1
223232,-6.580717990800622e-05,0.0110208094120025,-3.620516508817673e-09,1080.0,0.0539682719558186,1
225280,-6.60161816085747e-05,0.0376352295279502,-2.6600901037454607e-09,1090.0,0.1425203829770907,1
227328,-6.27554249149398e-05,0.0057945637963712,5.28525561094284e-09,1100.0,0.0205864810195635,1
229376,-6.324397982098162e-05,0.0018883154261857,-1.3969838619232175e-10,1110.0,0.0154898362563471,1
231424,-6.19043423284893e-05,0.0050941137596964,3.0617229640483853e-09,1120.0,0.0321216087639186,1
233472,-6.242581093829358e-05,0.0043725837022066,3.376044332981109e-09,1130.0,0.160921137612604,1
235520,-6.241997916731635e-05,0.1585624814033508,-2.153683453798294e-09,1140.0,0.4954679396469146,1
237568,-6.271482579904842e-05,0.0407392792403698,-3.2247044146060943e-09,1150.0,0.0632241505583806,1
239616,-6.29843125352636e-05,0.0538924299180507,-2.793967723846435e-10,1160.0,0.2191748863289831,1
241664,-6.692381184620899e-05,0.1199176236987114,1.7171259969472883e-09,1170.0,0.1889946035691537,1
243712,-5.311235304361617e-05,0.0259930938482284,-0.0001636727829463,1180.0,0.1890858083730563,1
245760,-4.802031462531886e-05,0.0027614124119281,-1.7968704923987388e-08,1190.0,0.0371204967523226,1
247808,-4.82172894407995e-05,0.0191136412322521,-1.4377292245626451e-09,1200.0,0.1329673233558423,1
249856,-5.325964989424392e-05,0.0086429193615913,1.4551915228366852e-10,1210.0,0.0427020043774973,1
251904,-4.964114536960551e-05,0.0388999544084072,-2.2002495825290682e-09,1220.0,0.0377710614231546,1
253952,-4.978296151421091e-05,0.0904968231916427,-2.2118911147117614e-10,1230.0,0.1359479907085187,1
256000,-4.820291369469487e-05,0.0094294119626283,1.0652001947164536e-09,1240.0,0.2664176891092211,1
258048,-8.106317754936754e-05,0.0002665305510163,-6.289919838309287e-08,1250.0,0.0150680644390376,1
260096,-4.794562678398506e-05,0.1302109658718109,-1.0710209608078e-09,1260.0,0.2605037585948594,1
262144,-4.838868826482212e-05,0.013403215445578,1.2805685400962828e-10,1270.0,0.0179706650042135,1
264192,-4.848294265684672e-05,0.009016185067594,2.6193447411060333e-10,1280.0,0.0191815283720643,1
266240,-5.350603441911517e-05,0.0198016017675399,-1.3969838619232175e-10,1290.0,0.0476364090236529,1
268288,-4.838347854274616e-05,0.0223630312830209,-5.5122654885053645e-09,1300.0,0.0349341266548435,1
270336,-5.078888079879107e-05,0.002494697459042,-3.5506673157215123e-09,1310.0,0.0426829361938871,1
272384,-5.510775495167763e-05,0.007665678858757,-1.4726538211107254e-08,1320.0,0.0473290174137218,1
274432,-5.5628480185987425e-05,0.0014180922880768,-3.4668482840061196e-08,1330.0,0.0464352650633372,1
276480,-5.313043034220755e-05,0.0790453478693962,-2.037268131971359e-10,1340.0,0.3923103593755513,1
278528,-5.645611754516722e-05,0.0561314187943935,-4.94765117764473e-10,1350.0,0.1288643380161374,1
280576,-5.1949080125268664e-05,0.0073569351807236,-4.9243681132793427e-08,1360.0,0.0310707285083481,1
282624,-5.075051167295897e-05,0.0063327020034193,2.9918737709522246e-09,1370.0,0.1140964281541528,1
284672,-5.2396428372958326e-05,0.0527995899319648,3.8999132812023164e-10,1380.0,0.0805032710242812,1
286720,-5.146324874658603e-05,0.0299623496830463,-1.362059265375137e-09,1390.0,0.1365029774053255,1
288768,-5.200255886848026e-05,0.0692849829792976,-2.537854015827179e-09,1400.0,0.0554487231915118,1
290816,-6.010511501699512e-05,0.281046450138092,-1.3329554349184035e-09,1410.0,0.431364136794582,1
292864,-5.183473999750277e-05,0.1829691380262375,-1.0186340659856794e-09,1420.0,0.2992188695352524,1
294912,-5.416889812295267e-05,0.0223914645612239,3.201421350240707e-09,1430.0,0.0097602954803733,1
296960,-5.1677811552508504e-05,0.0177785567939281,5.832407623529434e-09,1440.0,0.0143424673296976,1
299008,-5.198196545279643e-05,0.0131616042926907,-5.238689482212067e-10,1450.0,0.0625987791849183,1
301056,-5.302211106936738e-05,0.0006083195330575,-9.522773325443267e-09,1460.0,0.0592720924134482,1
303104,-5.732226813961461e-05,0.1128225401043891,2.6193447411060333e-10,1470.0,0.1935667497804388,1
305152,-5.40519370133552e-05,0.0230462215840816,-4.039611667394638e-09,1480.0,0.0807843229005811,1
307200,-5.58854059818259e-05,0.0178626682609319,-2.2293534129858015e-09,1490.0,0.1054450360476039,1
309248,-5.296759300108533e-05,0.0221737790852785,4.470348358154297e-09,1500.0,0.0744942166988039,1
311296,-5.206712185099605e-05,0.0550861209630966,2.1245796233415604e-09,1510.0,0.0505152168399945,1
313344,-5.761553711636225e-05,0.000938813551329,4.18804120272398e-09,1520.0,0.0175949649383255,1
315392,-5.7983933038485703e-05,0.1585480272769928,-1.7811544239521025e-09,1530.0,0.2099718495388515,1
317440,-5.479957981151529e-05,0.0360664762556552,-1.4551915228366852e-10,1540.0,0.1345525057753548,1
319488,-6.079159397813783e-05,0.2620009481906891,-7.450580596923829e-10,1550.0,0.2397395233332645,1
321536,-5.536990584005252e-05,0.0087165478616952,-6.868503987789153e-10,1560.0,0.1660729199298657,1
323584,-5.470071419040323e-05,0.0843171775341034,-1.1175870895385742e-09,1570.0,0.1203537889639847,1
