episode,r,l,is_success,dead_loop_events,wall_collision_count
50.0,-201.79999999999998,256.0,0.0,179.0,53.0
51.0,-187.2,256.0,0.0,211.0,61.0
52.0,-206.20000000000007,256.0,0.0,225.0,42.0
53.0,-212.99999999999997,256.0,0.0,221.0,39.0
54.0,-195.00000000000003,256.0,0.0,212.0,47.0
55.0,-205.2,256.0,0.0,234.0,56.0
56.0,-213.40000000000003,256.0,0.0,233.0,45.0
57.0,-199.2,256.0,0.0,234.0,52.0
58.0,-195.4,256.0,0.0,214.0,50.0
59.0,-199.6,256.0,0.0,214.0,55.0
60.0,-204.60000000000002,256.0,0.0,234.0,49.0
61.0,-203.60000000000002,256.0,0.0,234.0,50.0
62.0,-203.2,256.0,0.0,234.0,56.0
63.0,-222.60000000000002,256.0,0.0,217.0,37.0
64.0,-174.4000000000001,256.0,0.0,214.0,69.0
65.0,-215.20000000000002,256.0,0.0,218.0,49.0
66.0,-194.99999999999997,256.0,0.0,234.0,55.0
67.0,-215.80000000000007,256.0,0.0,212.0,33.0
68.0,-201.4,256.0,0.0,234.0,49.0
69.0,-196.20000000000005,256.0,0.0,216.0,55.0
70.0,-217.00000000000006,256.0,0.0,181.0,41.0
71.0,-202.99999999999997,256.0,0.0,192.0,46.0
72.0,-212.0,256.0,0.0,183.0,55.0
73.0,-205.0,256.0,0.0,234.0,51.0
74.0,-208.8,256.0,0.0,232.0,46.0
75.0,-208.0,256.0,0.0,234.0,48.0
76.0,-206.0,256.0,0.0,234.0,50.0
77.0,-218.6,256.0,0.0,220.0,45.0
78.0,-199.6,256.0,0.0,234.0,60.0
79.0,-206.8,256.0,0.0,230.0,52.0
80.0,-197.8,256.0,0.0,234.0,59.0
81.0,-196.0,256.0,0.0,234.0,66.0
82.0,-193.60000000000005,256.0,0.0,231.0,62.0
83.0,-206.20000000000005,256.0,0.0,206.0,53.0
84.0,-201.20000000000005,256.0,0.0,217.0,52.0
85.0,-194.00000000000003,256.0,0.0,214.0,55.0
86.0,-214.80000000000004,256.0,0.0,228.0,38.0
87.0,-206.2,256.0,0.0,224.0,47.0
88.0,-181.6,256.0,0.0,229.0,72.0
89.0,-196.60000000000002,256.0,0.0,225.0,54.0
90.0,-207.60000000000002,256.0,0.0,211.0,47.0
91.0,-206.8,256.0,0.0,234.0,48.0
92.0,-196.60000000000002,256.0,0.0,234.0,57.0
93.0,-204.79999999999998,256.0,0.0,234.0,58.0
94.0,-197.59999999999997,256.0,0.0,234.0,56.0
95.0,-213.00000000000003,256.0,0.0,226.0,45.0
96.0,-211.39999999999998,256.0,0.0,234.0,49.0
97.0,-189.59999999999997,256.0,0.0,234.0,64.0
98.0,-188.0,256.0,0.0,234.0,63.0
99.0,-198.20000000000005,256.0,0.0,222.0,58.0
100.0,-210.0,256.0,0.0,234.0,54.0
101.0,-195.0,256.0,0.0,190.0,52.0
102.0,-195.20000000000005,256.0,0.0,211.0,52.0
103.0,-216.60000000000002,256.0,0.0,223.0,47.0
104.0,-207.79999999999995,256.0,0.0,222.0,45.0
105.0,-198.0,256.0,0.0,234.0,58.0
106.0,-196.79999999999998,256.0,0.0,234.0,58.0
107.0,-189.00000000000006,256.0,0.0,209.0,61.0
108.0,-200.40000000000003,256.0,0.0,234.0,52.0
109.0,-215.60000000000002,256.0,0.0,205.0,40.0
110.0,-207.2,256.0,0.0,220.0,48.0
111.0,-211.8,256.0,0.0,222.0,41.0
112.0,-212.99999999999994,256.0,0.0,209.0,39.0
113.0,-195.59999999999997,256.0,0.0,230.0,60.0
114.0,-188.8,256.0,0.0,216.0,58.0
115.0,-210.60000000000002,256.0,0.0,234.0,50.0
116.0,-207.0,256.0,0.0,227.0,49.0
117.0,-206.20000000000005,256.0,0.0,234.0,45.0
118.0,-205.80000000000004,256.0,0.0,234.0,47.0
119.0,-201.20000000000002,256.0,0.0,234.0,55.0
120.0,-200.6,256.0,0.0,212.0,52.0
121.0,-199.40000000000003,256.0,0.0,234.0,61.0
122.0,-203.79999999999995,256.0,0.0,225.0,48.0
123.0,-205.60000000000005,256.0,0.0,229.0,40.0
124.0,-201.79999999999995,256.0,0.0,234.0,61.0
125.0,-208.0,256.0,0.0,214.0,50.0
126.0,-216.0,256.0,0.0,207.0,40.0
127.0,-220.8,256.0,0.0,206.0,40.0
128.0,-218.00000000000006,256.0,0.0,234.0,40.0
129.0,-191.8,256.0,0.0,234.0,63.0
130.0,-200.60000000000002,256.0,0.0,173.0,49.0
131.0,-195.8,256.0,0.0,234.0,51.0
132.0,-197.00000000000006,256.0,0.0,223.0,53.0
133.0,-195.60000000000002,256.0,0.0,233.0,62.0
134.0,-195.60000000000002,256.0,0.0,234.0,58.0
135.0,-185.0,256.0,0.0,234.0,71.0
136.0,-189.0,256.0,0.0,234.0,67.0
137.0,-198.2,256.0,0.0,234.0,51.0
138.0,-196.79999999999998,256.0,0.0,234.0,58.0
139.0,-187.99999999999997,256.0,0.0,215.0,64.0
140.0,-204.8,256.0,0.0,227.0,47.0
141.0,-204.6,256.0,0.0,233.0,46.0
142.0,-209.99999999999994,256.0,0.0,201.0,57.0
143.0,-193.60000000000002,256.0,0.0,234.0,58.0
144.0,-198.40000000000003,256.0,0.0,216.0,59.0
145.0,-201.39999999999998,256.0,0.0,217.0,51.0
146.0,-191.80000000000004,256.0,0.0,234.0,61.0
147.0,-196.00000000000003,256.0,0.0,231.0,54.0
148.0,-206.6,256.0,0.0,217.0,52.0
149.0,-204.0,256.0,0.0,234.0,54.0
150.0,-202.0,256.0,0.0,234.0,50.0
151.0,-213.6,256.0,0.0,229.0,40.0
152.0,-197.39999999999998,256.0,0.0,234.0,60.0
153.0,-212.6,256.0,0.0,218.0,39.0
154.0,-197.0,256.0,0.0,234.0,61.0
155.0,-219.59999999999997,256.0,0.0,231.0,50.0
156.0,-196.0,256.0,0.0,234.0,60.0
157.0,-194.59999999999997,256.0,0.0,219.0,59.0
158.0,-194.2,256.0,0.0,222.0,55.0
159.0,-197.8,256.0,0.0,213.0,57.0
160.0,-212.40000000000003,256.0,0.0,180.0,51.0
161.0,-217.80000000000007,256.0,0.0,217.0,47.0
162.0,-185.60000000000002,256.0,0.0,234.0,68.0
163.0,-189.8,256.0,0.0,230.0,55.0
164.0,-196.8,256.0,0.0,234.0,56.0
165.0,-195.2,256.0,0.0,234.0,58.0
166.0,-189.4,256.0,0.0,234.0,67.0
167.0,-208.59999999999994,256.0,0.0,230.0,53.0
168.0,-210.20000000000005,256.0,0.0,224.0,47.0
169.0,-193.40000000000003,256.0,0.0,225.0,67.0
170.0,-206.99999999999997,256.0,0.0,234.0,57.0
171.0,-207.6,256.0,0.0,214.0,43.0
172.0,-195.00000000000003,256.0,0.0,218.0,56.0
173.0,-185.80000000000007,256.0,0.0,230.0,63.0
174.0,-208.0,256.0,0.0,234.0,48.0
175.0,-196.60000000000002,256.0,0.0,216.0,51.0
176.0,-193.0,256.0,0.0,234.0,63.0
177.0,-196.8,256.0,0.0,234.0,58.0
178.0,-206.40000000000003,256.0,0.0,228.0,54.0
179.0,-195.4,256.0,0.0,214.0,51.0
180.0,-205.99999999999997,256.0,0.0,211.0,48.0
181.0,-220.39999999999998,256.0,0.0,207.0,50.0
182.0,-199.2,256.0,0.0,204.0,50.0
183.0,-197.8,256.0,0.0,233.0,57.0
184.0,-189.0,256.0,0.0,234.0,62.0
185.0,-202.2,256.0,0.0,221.0,50.0
186.0,-213.20000000000002,256.0,0.0,231.0,46.0
187.0,-185.8,256.0,0.0,219.0,63.0
188.0,-203.8,256.0,0.0,234.0,59.0
189.0,-194.0,256.0,0.0,232.0,62.0
190.0,-189.60000000000002,256.0,0.0,234.0,64.0
191.0,-209.39999999999995,256.0,0.0,226.0,50.0
192.0,-204.19999999999996,256.0,0.0,214.0,56.0
193.0,-201.8,256.0,0.0,234.0,53.0
194.0,-219.39999999999998,256.0,0.0,222.0,49.0
195.0,-201.6,256.0,0.0,228.0,52.0
196.0,-201.60000000000002,256.0,0.0,221.0,49.0
197.0,-210.2,256.0,0.0,227.0,43.0
198.0,-188.79999999999995,256.0,0.0,234.0,74.0
199.0,-197.19999999999996,256.0,0.0,208.0,62.0
200.0,-189.59999999999997,256.0,0.0,221.0,64.0
201.0,-185.00000000000006,256.0,0.0,226.0,63.0
202.0,-193.59999999999997,256.0,0.0,234.0,58.0
203.0,-205.60000000000002,256.0,0.0,231.0,46.0
204.0,-210.60000000000002,256.0,0.0,226.0,54.0
205.0,-190.6,256.0,0.0,234.0,57.0
206.0,-204.8,256.0,0.0,233.0,53.0
207.0,-196.2,256.0,0.0,234.0,53.0
208.0,-192.20000000000002,256.0,0.0,232.0,59.0
209.0,-194.39999999999998,256.0,0.0,219.0,62.0
210.0,-199.20000000000005,256.0,0.0,216.0,60.0
211.0,-202.79999999999995,256.0,0.0,234.0,53.0
212.0,-219.2,256.0,0.0,189.0,36.0
213.0,-207.2,256.0,0.0,218.0,41.0
214.0,-203.00000000000003,256.0,0.0,224.0,40.0
215.0,-189.99999999999997,256.0,0.0,200.0,66.0
216.0,-186.60000000000008,256.0,0.0,199.0,49.0
217.0,-179.8,256.0,0.0,234.0,75.0
218.0,-202.0,256.0,0.0,214.0,54.0
219.0,-212.79999999999995,256.0,0.0,218.0,42.0
220.0,-201.60000000000002,256.0,0.0,217.0,52.0
221.0,-195.40000000000003,256.0,0.0,225.0,59.0
222.0,-210.8,256.0,0.0,227.0,51.0
223.0,-199.79999999999998,256.0,0.0,234.0,55.0
224.0,-199.39999999999998,256.0,0.0,234.0,53.0
225.0,-194.8,256.0,0.0,226.0,64.0
226.0,-214.80000000000007,256.0,0.0,196.0,42.0
227.0,-204.0,256.0,0.0,234.0,52.0
228.0,-208.40000000000003,256.0,0.0,234.0,52.0
229.0,-209.59999999999997,256.0,0.0,212.0,40.0
230.0,-220.60000000000008,256.0,0.0,194.0,43.0
231.0,-188.0,256.0,0.0,231.0,62.0
232.0,-206.59999999999997,256.0,0.0,234.0,55.0
233.0,-213.60000000000002,256.0,0.0,231.0,50.0
234.0,-194.0,256.0,0.0,234.0,59.0
235.0,-219.0,256.0,0.0,215.0,37.0
236.0,-217.99999999999997,256.0,0.0,220.0,42.0
237.0,-202.4,256.0,0.0,209.0,50.0
238.0,-211.99999999999994,256.0,0.0,226.0,40.0
239.0,-199.0,256.0,0.0,234.0,56.0
240.0,-197.6,256.0,0.0,234.0,51.0
241.0,-205.6,256.0,0.0,223.0,41.0
242.0,-222.79999999999995,256.0,0.0,220.0,36.0
243.0,-205.20000000000005,256.0,0.0,232.0,32.0
244.0,-200.6,256.0,0.0,225.0,51.0
245.0,-210.20000000000005,256.0,0.0,221.0,41.0
246.0,-194.40000000000003,256.0,0.0,233.0,58.0
247.0,-207.0,256.0,0.0,220.0,57.0
248.0,-222.2,256.0,0.0,225.0,47.0
249.0,-211.99999999999997,256.0,0.0,223.0,52.0
250.0,-184.0,256.0,0.0,211.0,72.0
251.0,-212.4,256.0,0.0,234.0,51.0
252.0,-208.40000000000003,256.0,0.0,219.0,59.0
253.0,-201.2,256.0,0.0,223.0,50.0
254.0,-210.0,256.0,0.0,234.0,42.0
255.0,-213.99999999999994,256.0,0.0,191.0,50.0
256.0,-196.0,256.0,0.0,234.0,60.0
257.0,-187.20000000000002,256.0,0.0,234.0,60.0
258.0,-195.0,256.0,0.0,234.0,69.0
259.0,-192.8,256.0,0.0,214.0,59.0
260.0,-190.60000000000008,256.0,0.0,215.0,55.0
261.0,-183.0,256.0,0.0,234.0,67.0
262.0,-205.20000000000007,256.0,0.0,214.0,51.0
263.0,-185.40000000000003,256.0,0.0,234.0,67.0
264.0,-212.0,256.0,0.0,204.0,58.0
265.0,-192.2,256.0,0.0,229.0,59.0
266.0,-186.79999999999995,256.0,0.0,234.0,66.0
267.0,-201.6,256.0,0.0,232.0,52.0
268.0,-197.20000000000002,256.0,0.0,234.0,54.0
269.0,-220.8,256.0,0.0,232.0,42.0
270.0,-186.2,256.0,0.0,234.0,66.0
271.0,-195.4,256.0,0.0,234.0,69.0
272.0,-190.79999999999998,256.0,0.0,219.0,60.0
273.0,-201.8,256.0,0.0,234.0,60.0
274.0,-200.6,256.0,0.0,228.0,53.0
275.0,-219.60000000000002,256.0,0.0,213.0,34.0
276.0,-185.4,256.0,0.0,234.0,67.0
277.0,-228.20000000000005,256.0,0.0,208.0,35.0
278.0,-182.0,256.0,0.0,234.0,74.0
279.0,-210.0,256.0,0.0,215.0,54.0
280.0,-211.8,256.0,0.0,222.0,50.0
281.0,-180.40000000000003,256.0,0.0,234.0,72.0
282.0,-212.99999999999994,256.0,0.0,234.0,51.0
283.0,-216.79999999999998,256.0,0.0,227.0,46.0
284.0,-203.79999999999995,256.0,0.0,220.0,51.0
285.0,-202.0,256.0,0.0,224.0,62.0
286.0,-195.60000000000002,256.0,0.0,218.0,49.0
287.0,-202.79999999999998,256.0,0.0,215.0,58.0
288.0,-209.60000000000005,256.0,0.0,217.0,51.0
289.0,-190.6,256.0,0.0,233.0,52.0
290.0,-201.60000000000002,256.0,0.0,223.0,50.0
291.0,-197.39999999999998,256.0,0.0,202.0,58.0
292.0,-201.99999999999994,256.0,0.0,234.0,54.0
293.0,-200.4,256.0,0.0,192.0,52.0
294.0,-197.39999999999998,256.0,0.0,230.0,53.0
295.0,-193.40000000000003,256.0,0.0,224.0,53.0
296.0,-190.99999999999994,256.0,0.0,234.0,65.0
297.0,-201.8,256.0,0.0,234.0,53.0
298.0,-218.60000000000008,256.0,0.0,222.0,53.0
299.0,-184.39999999999998,256.0,0.0,234.0,66.0
300.0,-194.60000000000002,256.0,0.0,227.0,59.0
301.0,-204.79999999999995,256.0,0.0,225.0,55.0
302.0,-216.59999999999997,256.0,0.0,212.0,53.0
303.0,-204.60000000000005,256.0,0.0,198.0,47.0
304.0,-200.00000000000006,256.0,0.0,231.0,54.0
305.0,-208.8000000000001,256.0,0.0,208.0,51.0
306.0,-208.0,256.0,0.0,216.0,52.0
307.0,-221.59999999999997,256.0,0.0,218.0,41.0
308.0,-240.39999999999998,256.0,0.0,203.0,46.0
309.0,-206.60000000000002,256.0,0.0,205.0,43.0
310.0,-184.00000000000003,256.0,0.0,233.0,60.0
311.0,-211.2,256.0,0.0,217.0,46.0
312.0,-194.2,256.0,0.0,217.0,53.0
313.0,-205.2,256.0,0.0,212.0,46.0
314.0,-208.2,256.0,0.0,211.0,45.0
315.0,-192.0,256.0,0.0,234.0,72.0
316.0,-193.59999999999997,256.0,0.0,203.0,56.0
317.0,-205.20000000000002,256.0,0.0,234.0,55.0
318.0,-196.99999999999997,256.0,0.0,210.0,59.0
319.0,-199.8,256.0,0.0,234.0,55.0
320.0,-205.0,256.0,0.0,198.0,51.0
321.0,-190.39999999999998,256.0,0.0,233.0,52.0
322.0,-199.60000000000008,256.0,0.0,217.0,48.0
323.0,-189.20000000000005,256.0,0.0,228.0,62.0
324.0,-200.6,256.0,0.0,217.0,53.0
325.0,-203.79999999999995,256.0,0.0,213.0,51.0
326.0,-197.2,256.0,0.0,234.0,56.0
327.0,-209.60000000000002,256.0,0.0,226.0,46.0
328.0,-224.79999999999995,256.0,0.0,195.0,42.0
329.0,-199.0,256.0,0.0,211.0,65.0
330.0,-209.6,256.0,0.0,210.0,46.0
331.0,-198.4,256.0,0.0,234.0,59.0
332.0,-206.0,256.0,0.0,223.0,57.0
333.0,-199.60000000000002,256.0,0.0,234.0,54.0
334.0,-200.8,256.0,0.0,218.0,62.0
335.0,-219.2,256.0,0.0,220.0,41.0
336.0,-215.8,256.0,0.0,204.0,38.0
337.0,-199.59999999999997,256.0,0.0,234.0,50.0
338.0,-209.79999999999995,256.0,0.0,234.0,53.0
339.0,-188.2,256.0,0.0,233.0,57.0
340.0,-195.99999999999997,256.0,0.0,203.0,60.0
341.0,-203.79999999999998,256.0,0.0,234.0,55.0
342.0,-209.59999999999997,256.0,0.0,229.0,47.0
343.0,-189.40000000000003,256.0,0.0,212.0,50.0
344.0,-202.0,256.0,0.0,222.0,48.0
345.0,-210.39999999999998,256.0,0.0,229.0,41.0
346.0,-205.2,256.0,0.0,221.0,53.0
347.0,-186.60000000000002,256.0,0.0,211.0,67.0
348.0,-209.39999999999998,256.0,0.0,234.0,52.0
349.0,-184.60000000000002,256.0,0.0,234.0,69.0
350.0,-202.0,256.0,0.0,234.0,56.0
351.0,-190.60000000000002,256.0,0.0,214.0,53.0
352.0,-199.0,256.0,0.0,234.0,57.0
353.0,-217.0,256.0,0.0,189.0,45.0
354.0,-199.60000000000008,256.0,0.0,212.0,42.0
355.0,-204.4,256.0,0.0,234.0,48.0
356.0,-197.39999999999998,256.0,0.0,234.0,58.0
357.0,-212.20000000000007,256.0,0.0,234.0,49.0
358.0,-199.8,256.0,0.0,214.0,51.0
359.0,-196.8,256.0,0.0,232.0,58.0
360.0,-196.8,256.0,0.0,234.0,58.0
361.0,-195.0,256.0,0.0,234.0,61.0
362.0,-200.39999999999998,256.0,0.0,154.0,42.0
363.0,-232.40000000000003,256.0,0.0,232.0,33.0
364.0,-196.2,256.0,0.0,210.0,50.0
365.0,-195.8,256.0,0.0,234.0,55.0
366.0,-186.80000000000004,256.0,0.0,234.0,64.0
367.0,-201.80000000000007,256.0,0.0,232.0,47.0
368.0,-209.79999999999998,256.0,0.0,234.0,41.0
369.0,-206.40000000000006,256.0,0.0,214.0,41.0
370.0,-187.0,256.0,0.0,210.0,67.0
371.0,-195.8,256.0,0.0,214.0,51.0
372.0,-202.0,256.0,0.0,234.0,61.0
373.0,-198.0,256.0,0.0,211.0,50.0
374.0,-197.2,256.0,0.0,210.0,50.0
375.0,-202.6,256.0,0.0,202.0,48.0
376.0,-196.2,256.0,0.0,207.0,55.0
377.0,-220.60000000000002,256.0,0.0,234.0,35.0
378.0,-198.20000000000005,256.0,0.0,216.0,54.0
379.0,-215.4,256.0,0.0,220.0,39.0
380.0,-209.39999999999998,256.0,0.0,234.0,51.0
381.0,-212.00000000000003,256.0,0.0,186.0,35.0
382.0,-204.60000000000002,256.0,0.0,228.0,59.0
383.0,-206.0,256.0,0.0,234.0,66.0
384.0,-201.59999999999997,256.0,0.0,209.0,47.0
385.0,-186.8,256.0,0.0,234.0,59.0
386.0,-213.2,256.0,0.0,204.0,46.0
387.0,-216.99999999999994,256.0,0.0,193.0,41.0
388.0,-181.99999999999997,256.0,0.0,219.0,74.0
389.0,-213.2,256.0,0.0,216.0,46.0
390.0,-202.6,256.0,0.0,234.0,51.0
391.0,-199.59999999999997,256.0,0.0,234.0,46.0
392.0,-188.59999999999997,256.0,0.0,234.0,60.0
393.0,-193.80000000000007,256.0,0.0,234.0,58.0
394.0,-216.40000000000003,256.0,0.0,234.0,44.0
395.0,-204.4,256.0,0.0,234.0,60.0
396.0,-192.8,256.0,0.0,208.0,60.0
397.0,-184.39999999999998,256.0,0.0,208.0,64.0
398.0,-211.8,256.0,0.0,234.0,41.0
399.0,-186.60000000000002,256.0,0.0,234.0,62.0
400.0,-217.40000000000003,256.0,0.0,229.0,37.0
401.0,-216.19999999999993,256.0,0.0,209.0,46.0
402.0,-196.8,256.0,0.0,221.0,58.0
403.0,-209.20000000000005,256.0,0.0,216.0,58.0
404.0,-201.40000000000003,256.0,0.0,234.0,51.0
405.0,-203.59999999999997,256.0,0.0,234.0,58.0
406.0,-202.19999999999993,256.0,0.0,219.0,51.0
407.0,-190.79999999999995,256.0,0.0,220.0,64.0
408.0,-197.00000000000006,256.0,0.0,234.0,59.0
409.0,-196.4,256.0,0.0,234.0,67.0
410.0,-186.40000000000003,256.0,0.0,234.0,65.0
411.0,-203.8,256.0,0.0,226.0,49.0
412.0,-188.40000000000003,256.0,0.0,234.0,64.0
413.0,-198.59999999999994,256.0,0.0,205.0,50.0
414.0,-215.0,256.0,0.0,213.0,57.0
415.0,-187.00000000000003,256.0,0.0,223.0,71.0
416.0,-204.80000000000007,256.0,0.0,227.0,42.0
417.0,-205.8,256.0,0.0,234.0,51.0
418.0,-212.20000000000005,256.0,0.0,213.0,34.0
419.0,-206.20000000000005,256.0,0.0,196.0,45.0
420.0,-189.79999999999998,256.0,0.0,234.0,65.0
421.0,-192.39999999999998,256.0,0.0,234.0,68.0
422.0,-218.8,256.0,0.0,202.0,52.0
423.0,-196.40000000000003,256.0,0.0,234.0,56.0
424.0,-202.2,256.0,0.0,226.0,52.0
425.0,-203.0,256.0,0.0,228.0,61.0
426.0,-219.99999999999994,256.0,0.0,234.0,44.0
427.0,-195.4,256.0,0.0,225.0,53.0
428.0,-208.4,256.0,0.0,230.0,44.0
429.0,-189.40000000000003,256.0,0.0,234.0,63.0
430.0,-191.39999999999998,256.0,0.0,228.0,54.0
431.0,-208.8,256.0,0.0,225.0,46.0
432.0,-209.0,256.0,0.0,234.0,47.0
433.0,-203.0,256.0,0.0,213.0,55.0
434.0,-192.0,256.0,0.0,224.0,66.0
435.0,-223.00000000000003,256.0,0.0,202.0,43.0
436.0,-189.99999999999994,256.0,0.0,212.0,46.0
437.0,-208.0,256.0,0.0,227.0,61.0
438.0,-205.59999999999997,256.0,0.0,234.0,56.0
439.0,-207.39999999999998,256.0,0.0,188.0,44.0
440.0,-216.20000000000005,256.0,0.0,215.0,45.0
441.0,-208.8,256.0,0.0,234.0,46.0
442.0,-214.0,256.0,0.0,233.0,50.0
443.0,-189.20000000000002,256.0,0.0,231.0,64.0
444.0,-208.0,256.0,0.0,222.0,48.0
445.0,-180.39999999999998,256.0,0.0,234.0,74.0
446.0,-195.20000000000005,256.0,0.0,218.0,62.0
447.0,-200.20000000000002,256.0,0.0,223.0,67.0
448.0,-184.6,256.0,0.0,203.0,65.0
449.0,-216.79999999999998,256.0,0.0,232.0,50.0
450.0,-190.99999999999994,256.0,0.0,199.0,53.0
451.0,-203.99999999999994,256.0,0.0,225.0,57.0
452.0,-202.20000000000005,256.0,0.0,207.0,47.0
453.0,-195.8,256.0,0.0,234.0,48.0
454.0,-183.0,256.0,0.0,234.0,73.0
455.0,-175.0,256.0,0.0,234.0,81.0
456.0,-189.60000000000002,256.0,0.0,234.0,64.0
457.0,-217.2,256.0,0.0,214.0,42.0
458.0,-202.99999999999997,256.0,0.0,234.0,57.0
459.0,-205.40000000000003,256.0,0.0,213.0,41.0
460.0,-182.00000000000006,256.0,0.0,204.0,70.0
461.0,-205.60000000000002,256.0,0.0,234.0,56.0
462.0,-203.00000000000003,256.0,0.0,221.0,40.0
463.0,-196.59999999999997,256.0,0.0,234.0,71.0
464.0,-224.2,256.0,0.0,177.0,47.0
465.0,-199.8,256.0,0.0,209.0,55.0
466.0,-197.6,256.0,0.0,213.0,53.0
467.0,-202.00000000000006,256.0,0.0,228.0,48.0
468.0,-205.39999999999998,256.0,0.0,234.0,54.0
469.0,-213.79999999999995,256.0,0.0,222.0,49.0
470.0,-199.0,256.0,0.0,234.0,57.0
471.0,-211.60000000000002,256.0,0.0,222.0,39.0
472.0,-184.19999999999996,256.0,0.0,225.0,67.0
473.0,-206.2,256.0,0.0,232.0,45.0
474.0,-207.40000000000003,256.0,0.0,217.0,49.0
475.0,-192.60000000000002,256.0,0.0,230.0,55.0
476.0,-195.40000000000003,256.0,0.0,234.0,57.0
477.0,-184.20000000000005,256.0,0.0,234.0,67.0
478.0,-199.8,256.0,0.0,234.0,55.0
479.0,-222.6,256.0,0.0,221.0,39.0
480.0,-204.99999999999997,256.0,0.0,209.0,47.0
481.0,-204.6,256.0,0.0,234.0,53.0
482.0,-205.40000000000006,256.0,0.0,216.0,55.0
483.0,-191.39999999999998,256.0,0.0,214.0,60.0
484.0,-199.8,256.0,0.0,203.0,55.0
485.0,-190.19999999999996,256.0,0.0,226.0,61.0
486.0,-195.0,256.0,0.0,210.0,56.0
487.0,-208.8,256.0,0.0,212.0,46.0
488.0,-199.2,256.0,0.0,215.0,46.0
489.0,-199.0,256.0,0.0,234.0,48.0
490.0,-202.2,256.0,0.0,215.0,51.0
491.0,-184.2,256.0,0.0,222.0,59.0
492.0,-198.8,256.0,0.0,234.0,56.0
493.0,-202.20000000000002,256.0,0.0,228.0,45.0
494.0,-207.60000000000002,256.0,0.0,230.0,47.0
495.0,-197.60000000000002,256.0,0.0,215.0,48.0
496.0,-198.60000000000002,256.0,0.0,225.0,51.0
497.0,-195.0,256.0,0.0,208.0,60.0
498.0,-188.39999999999998,256.0,0.0,207.0,64.0
499.0,-192.2,256.0,0.0,234.0,61.0
500.0,-181.99999999999997,256.0,0.0,234.0,70.0
501.0,-189.00000000000003,256.0,0.0,234.0,56.0
502.0,-197.0,256.0,0.0,234.0,67.0
503.0,-202.8,256.0,0.0,234.0,56.0
504.0,-216.0,256.0,0.0,232.0,50.0
505.0,-176.00000000000006,256.0,0.0,231.0,82.0
506.0,-206.2,256.0,0.0,214.0,55.0
507.0,-187.19999999999996,256.0,0.0,220.0,61.0
508.0,-206.60000000000005,256.0,0.0,216.0,50.0
509.0,-203.99999999999997,256.0,0.0,234.0,52.0
510.0,-205.79999999999995,256.0,0.0,234.0,57.0
511.0,-216.2,256.0,0.0,214.0,53.0
