r,l,t,is_success,dead_loop_events,wall_collision_count
-56.0,256,64.019525,0.0,215.0,198.0
-64.0,256,65.416325,0.0,164.0,192.0
-71.0,256,66.347543,0.0,139.0,185.0
-38.0,256,67.282847,0.0,217.0,218.0
-41.0,256,68.206137,0.0,234.0,215.0
-81.0,256,69.153532,0.0,188.0,173.0
-32.0,256,70.102166,0.0,220.0,224.0
-58.0,256,71.047919,0.0,161.0,198.0
-36.0,256,71.962952,0.0,229.0,220.0
-56.0,256,73.423505,0.0,178.0,200.0
-30.0,256,74.370596,0.0,193.0,222.0
-64.0,256,75.325148,0.0,213.0,192.0
-56.0,256,76.250309,0.0,213.0,200.0
-24.0,256,77.166118,0.0,229.0,232.0
-14.0,256,78.079533,0.0,234.0,240.0
-25.0,256,78.992063,0.0,209.0,229.0
-36.0,256,79.936679,0.0,194.0,220.0
-15.0,256,81.382733,0.0,233.0,241.0
-15.0,256,82.338084,0.0,234.0,241.0
-46.0,256,83.269486,0.0,181.0,210.0
-14.0,256,84.21907,0.0,231.0,242.0
-62.0,256,85.165832,0.0,161.0,194.0
-28.0,256,86.091892,0.0,227.0,228.0
-14.0,256,87.003408,0.0,234.0,242.0
-24.0,256,87.916981,0.0,234.0,232.0
-6.0,256,89.381987,0.0,234.0,250.0
-40.0,256,90.335874,0.0,220.0,214.0
-4.0,256,91.256487,0.0,234.0,252.0
-35.0,256,92.203878,0.0,191.0,221.0
-20.0,256,93.152662,0.0,206.0,234.0
-7.0,256,94.085745,0.0,234.0,247.0
-8.0,256,95.006788,0.0,234.0,248.0
-25.0,256,95.955726,0.0,212.0,229.0
-27.0,256,97.417449,0.0,221.0,229.0
-10.0,256,98.350065,0.0,234.0,246.0
-7.0,256,99.295544,0.0,234.0,249.0
-21.0,256,100.252008,0.0,232.0,235.0
-12.0,256,101.203169,0.0,214.0,244.0
-3.0,256,102.156478,0.0,234.0,253.0
-35.0,256,103.107979,0.0,231.0,221.0
-19.0,256,104.056107,0.0,230.0,237.0
-14.0,256,105.487901,0.0,234.0,242.0
-7.0,256,106.419224,0.0,234.0,247.0
-8.0,256,107.376547,0.0,234.0,246.0
-16.0,256,108.325754,0.0,234.0,240.0
-2.0,256,109.273193,0.0,234.0,254.0
-10.0,256,110.225727,0.0,234.0,246.0
-5.0,256,111.172064,0.0,234.0,251.0
-8.0,256,112.120586,0.0,234.0,248.0
-9.0,256,113.570179,0.0,229.0,247.0
-1.0,256,114.498194,0.0,234.0,255.0
-1.0,256,115.415656,0.0,234.0,253.0
-9.0,256,116.363881,0.0,234.0,247.0
-4.0,256,117.305484,0.0,234.0,252.0
-10.0,256,118.240585,0.0,208.0,242.0
-6.0,256,119.187628,0.0,233.0,250.0
-10.0,256,120.108551,0.0,229.0,246.0
-2.0,256,121.537553,0.0,234.0,254.0
-1.0,256,122.487992,0.0,234.0,253.0
-18.0,256,123.435237,0.0,206.0,236.0
-6.0,256,124.377268,0.0,234.0,250.0
-3.0,256,125.322532,0.0,234.0,253.0
-3.0,256,126.266507,0.0,233.0,251.0
-2.0,256,127.193077,0.0,234.0,254.0
-3.0,256,128.142093,0.0,234.0,253.0
-5.0,256,129.602418,0.0,233.0,251.0
-4.0,256,130.548823,0.0,234.0,252.0
-2.0,256,131.498424,0.0,234.0,254.0
-1.0,256,132.448556,0.0,234.0,255.0
-3.0,256,133.396212,0.0,234.0,253.0
-7.0,256,134.348781,0.0,231.0,249.0
-4.0,256,135.302172,0.0,234.0,252.0
-5.0,256,136.225665,0.0,233.0,251.0
-1.0,256,137.679844,0.0,234.0,255.0
-5.0,256,138.602892,0.0,233.0,251.0
-1.0,256,139.557047,0.0,234.0,255.0
-6.0,256,140.506639,0.0,233.0,250.0
-12.0,256,141.453909,0.0,227.0,244.0
-1.0,256,142.394924,0.0,234.0,255.0
-1.0,256,143.34455,0.0,234.0,255.0
1.0,256,144.289396,0.0,234.0,253.0
-3.0,256,145.745328,0.0,234.0,253.0
-5.0,256,146.686656,0.0,233.0,251.0
-6.0,256,147.632992,0.0,234.0,250.0
-13.0,256,148.575731,0.0,225.0,243.0
-1.0,256,149.523765,0.0,234.0,255.0
-1.0,256,150.470916,0.0,234.0,255.0
-6.0,256,151.418613,0.0,234.0,250.0
-4.0,256,152.363773,0.0,234.0,252.0
-2.0,256,153.8156,0.0,234.0,254.0
-2.0,256,154.765362,0.0,234.0,254.0
-3.0,256,155.719844,0.0,234.0,253.0
-1.0,256,156.677196,0.0,234.0,255.0
-6.0,256,157.628106,0.0,234.0,250.0
-1.0,256,158.581383,0.0,234.0,255.0
-3.0,256,159.527954,0.0,234.0,253.0
-5.0,256,160.472608,0.0,233.0,251.0
-11.0,256,161.935892,0.0,227.0,245.0
-3.0,256,162.884033,0.0,234.0,253.0
-3.0,256,163.828236,0.0,234.0,253.0
-1.0,256,164.751442,0.0,234.0,255.0
-5.0,256,165.700466,0.0,233.0,251.0
-9.0,256,166.655945,0.0,227.0,245.0
-3.0,256,167.601586,0.0,234.0,253.0
-6.0,256,168.551729,0.0,234.0,250.0
-3.0,256,170.017216,0.0,234.0,253.0
-3.0,256,170.960706,0.0,234.0,253.0
-5.0,256,171.90382,0.0,233.0,251.0
-1.0,256,172.822841,0.0,234.0,255.0
-4.0,256,173.736562,0.0,234.0,252.0
-1.0,256,174.651614,0.0,234.0,255.0
-1.0,256,175.597279,0.0,234.0,255.0
-5.0,256,176.522804,0.0,233.0,251.0
-1.0,256,177.968059,0.0,234.0,255.0
-3.0,256,178.885416,0.0,234.0,253.0
-3.0,256,179.790906,0.0,234.0,253.0
-1.0,256,180.739355,0.0,234.0,255.0
-7.0,256,181.681,0.0,231.0,249.0
-5.0,256,182.594875,0.0,233.0,251.0
-3.0,256,183.510696,0.0,234.0,253.0
-11.0,256,184.420974,0.0,225.0,243.0
-5.0,256,185.852733,0.0,233.0,251.0
-3.0,256,186.765765,0.0,234.0,253.0
-1.0,256,187.732434,0.0,234.0,255.0
-1.0,256,188.683109,0.0,234.0,255.0
-4.0,256,189.594589,0.0,234.0,252.0
-13.0,256,190.510676,0.0,225.0,243.0
-5.0,256,191.466897,0.0,231.0,249.0
-4.0,256,192.420682,0.0,234.0,250.0
-1.0,256,193.877326,0.0,234.0,255.0
-3.0,256,194.803982,0.0,234.0,253.0
-1.0,256,195.761038,0.0,234.0,255.0
-1.0,256,196.687504,0.0,234.0,255.0
-5.0,256,197.636167,0.0,233.0,251.0
-9.0,256,198.58447,0.0,229.0,247.0
-3.0,256,199.537856,0.0,234.0,253.0
-13.0,256,200.483235,0.0,225.0,243.0
-1.0,256,201.937645,0.0,234.0,255.0
-5.0,256,202.860326,0.0,233.0,251.0
-1.0,256,203.812409,0.0,234.0,255.0
-1.0,256,204.767311,0.0,234.0,255.0
-7.0,256,205.709201,0.0,231.0,249.0
-1.0,256,206.634823,0.0,234.0,255.0
-3.0,256,207.583732,0.0,234.0,253.0
-5.0,256,208.504787,0.0,233.0,251.0
-3.0,256,209.968215,0.0,234.0,253.0
-3.0,256,210.912113,0.0,234.0,253.0
-1.0,256,211.843115,0.0,234.0,255.0
-3.0,256,212.788381,0.0,234.0,253.0
-1.0,256,213.740188,0.0,234.0,255.0
-1.0,256,214.68246,0.0,234.0,255.0
-7.0,256,215.63199,0.0,231.0,249.0
-7.0,256,216.578737,0.0,231.0,249.0
-3.0,256,218.045379,0.0,234.0,253.0
-3.0,256,218.983002,0.0,234.0,253.0
-1.0,256,219.898473,0.0,234.0,255.0
-1.0,256,220.816164,0.0,234.0,253.0
-1.0,256,221.762249,0.0,234.0,255.0
-1.0,256,222.713044,0.0,234.0,255.0
-5.0,256,223.662957,0.0,233.0,251.0
-1.0,256,224.581732,0.0,234.0,255.0
-13.0,256,226.017689,0.0,225.0,243.0
-1.0,256,226.96909,0.0,234.0,255.0
-1.0,256,227.916871,0.0,234.0,255.0
-1.0,256,228.864974,0.0,234.0,255.0
-9.0,256,229.815558,0.0,229.0,247.0
-1.0,256,230.758222,0.0,234.0,255.0
-5.0,256,231.685458,0.0,233.0,251.0
-3.0,256,232.630853,0.0,234.0,253.0
-5.0,256,234.081924,0.0,233.0,251.0
-1.0,256,235.007608,0.0,234.0,255.0
-3.0,256,235.920521,0.0,234.0,253.0
-1.0,256,236.838377,0.0,234.0,253.0
-1.0,256,237.7927,0.0,234.0,255.0
-1.0,256,238.748258,0.0,234.0,255.0
-1.0,256,239.699012,0.0,234.0,255.0
-1.0,256,240.629689,0.0,234.0,255.0
-1.0,256,242.087179,0.0,234.0,255.0
1.0,256,243.039588,0.0,234.0,255.0
-1.0,256,243.98838,0.0,234.0,255.0
-1.0,256,244.934822,0.0,234.0,253.0
-1.0,256,245.85981,0.0,234.0,255.0
-1.0,256,246.813692,0.0,234.0,255.0
-1.0,256,247.760446,0.0,234.0,255.0
-6.0,256,248.689906,0.0,231.0,248.0
-11.0,256,250.160105,0.0,225.0,243.0
-5.0,256,251.109906,0.0,233.0,251.0
-1.0,256,252.049732,0.0,234.0,255.0
-3.0,256,252.971744,0.0,234.0,253.0
-1.0,256,253.887934,0.0,234.0,255.0
-1.0,256,254.802365,0.0,234.0,255.0
-3.0,256,255.771343,0.0,234.0,253.0
-1.0,256,256.731475,0.0,234.0,255.0
-1.0,256,258.182838,0.0,234.0,253.0
-1.0,256,259.096967,0.0,234.0,255.0
-1.0,256,260.006436,0.0,234.0,255.0
-1.0,256,260.957135,0.0,234.0,255.0
-1.0,256,261.880679,0.0,234.0,255.0
-5.0,256,262.827627,0.0,233.0,251.0
-1.0,256,263.776555,0.0,234.0,255.0
-1.0,256,264.69754,0.0,234.0,255.0
-1.0,256,266.1558,0.0,234.0,255.0
-5.0,256,267.112234,0.0,233.0,251.0
-1.0,256,268.06059,0.0,234.0,255.0
-7.0,256,269.000823,0.0,231.0,249.0
-5.0,256,269.947718,0.0,233.0,251.0
-1.0,256,270.896602,0.0,234.0,255.0
-3.0,256,271.81933,0.0,234.0,253.0
-1.0,256,272.749208,0.0,234.0,255.0
-4.0,256,274.203796,0.0,234.0,252.0
-5.0,256,275.149007,0.0,233.0,251.0
-3.0,256,276.097737,0.0,234.0,253.0
-3.0,256,277.050463,0.0,234.0,253.0
-1.0,256,277.999534,0.0,234.0,255.0
-1.0,256,278.944302,0.0,234.0,255.0
-1.0,256,279.862449,0.0,234.0,255.0
-1.0,256,280.80083,0.0,234.0,255.0
-3.0,256,282.234897,0.0,234.0,253.0
-5.0,256,283.179758,0.0,233.0,251.0
-1.0,256,284.130842,0.0,234.0,255.0
-1.0,256,285.084485,0.0,234.0,255.0
1.0,256,286.041742,0.0,234.0,255.0
-1.0,256,286.988448,0.0,234.0,255.0
-3.0,256,287.929829,0.0,234.0,253.0
-1.0,256,288.877889,0.0,234.0,255.0
-1.0,256,290.347439,0.0,234.0,253.0
-1.0,256,291.289747,0.0,234.0,255.0
-1.0,256,292.233716,0.0,234.0,255.0
-1.0,256,293.151734,0.0,234.0,255.0
-5.0,256,294.064985,0.0,231.0,249.0
-5.0,256,294.97582,0.0,233.0,251.0
-3.0,256,295.905069,0.0,234.0,253.0
1.0,256,296.82135,0.0,234.0,255.0
-11.0,256,298.279682,0.0,227.0,245.0
-1.0,256,299.233478,0.0,234.0,255.0
-9.0,256,300.180149,0.0,229.0,247.0
-3.0,256,301.128223,0.0,233.0,251.0
-1.0,256,302.045758,0.0,234.0,255.0
-1.0,256,302.957093,0.0,234.0,255.0
-1.0,256,303.869333,0.0,234.0,255.0
-1.0,256,304.889177,0.0,234.0,255.0
1.0,256,306.35648,0.0,234.0,255.0
-9.0,256,307.296109,0.0,229.0,247.0
-3.0,256,308.248069,0.0,234.0,253.0
-7.0,256,309.202372,0.0,231.0,249.0
1.0,256,310.157925,0.0,234.0,255.0
-9.0,256,311.099642,0.0,229.0,247.0
-5.0,256,312.048588,0.0,233.0,251.0
-1.0,256,313.001453,0.0,234.0,255.0
-3.0,256,314.459448,0.0,234.0,253.0
-1.0,256,315.407577,0.0,234.0,253.0
-3.0,256,316.354373,0.0,234.0,253.0
-1.0,256,317.282029,0.0,234.0,255.0
-1.0,256,318.195333,0.0,234.0,255.0
-7.0,256,319.141897,0.0,227.0,245.0
-11.0,256,320.060512,0.0,225.0,243.0
-1.0,256,320.979093,0.0,234.0,255.0
-3.0,256,322.438955,0.0,234.0,253.0
-1.0,256,323.385191,0.0,234.0,255.0
-1.0,256,324.326398,0.0,234.0,255.0
-1.0,256,325.270446,0.0,234.0,255.0
-1.0,256,326.193401,0.0,234.0,255.0
-1.0,256,327.101873,0.0,234.0,255.0
-1.0,256,328.023858,0.0,234.0,255.0
-1.0,256,328.973929,0.0,234.0,255.0
-3.0,256,330.431157,0.0,234.0,253.0
1.0,256,331.382429,0.0,234.0,255.0
-1.0,256,332.334217,0.0,234.0,255.0
-1.0,256,333.352913,0.0,234.0,255.0
-3.0,256,334.333113,0.0,234.0,253.0
-1.0,256,335.278151,0.0,234.0,253.0
-3.0,256,336.221028,0.0,234.0,253.0
-1.0,256,337.174127,0.0,234.0,255.0
-5.0,256,338.611882,0.0,233.0,251.0
-5.0,256,339.562567,0.0,233.0,251.0
1.0,256,340.507894,0.0,234.0,255.0
-1.0,256,341.454211,0.0,234.0,255.0
-7.0,256,342.374312,0.0,231.0,249.0
-5.0,256,343.322596,0.0,233.0,251.0
-1.0,256,344.262504,0.0,234.0,255.0
-7.0,256,345.205175,0.0,227.0,245.0
-1.0,256,346.654392,0.0,234.0,255.0
-1.0,256,347.60547,0.0,234.0,255.0
-1.0,256,348.541905,0.0,234.0,255.0
-1.0,256,349.491683,0.0,234.0,255.0
-1.0,256,350.41115,0.0,234.0,255.0
-1.0,256,351.331353,0.0,234.0,255.0
-5.0,256,352.273793,0.0,233.0,251.0
-1.0,256,353.221273,0.0,234.0,255.0
-3.0,256,354.645512,0.0,234.0,253.0
-3.0,256,355.566253,0.0,234.0,253.0
-1.0,256,356.514971,0.0,234.0,255.0
-3.0,256,357.438114,0.0,234.0,253.0
-3.0,256,358.358219,0.0,234.0,253.0
1.0,256,359.298654,0.0,234.0,255.0
-3.0,256,360.246864,0.0,234.0,253.0
-1.0,256,361.183769,0.0,234.0,255.0
-7.0,256,362.615294,0.0,231.0,249.0
-1.0,256,363.562542,0.0,234.0,255.0
-1.0,256,364.509854,0.0,234.0,255.0
-3.0,256,365.4462,0.0,233.0,251.0
-1.0,256,366.389533,0.0,234.0,255.0
-5.0,256,367.316684,0.0,233.0,251.0
-1.0,256,368.26721,0.0,234.0,255.0
-1.0,256,369.198191,0.0,234.0,255.0
-3.0,256,370.65197,0.0,234.0,253.0
-7.0,256,371.588922,0.0,231.0,249.0
-1.0,256,372.535237,0.0,234.0,255.0
-3.0,256,373.484925,0.0,234.0,253.0
-1.0,256,374.424053,0.0,234.0,255.0
-1.0,256,375.381825,0.0,234.0,255.0
-1.0,256,376.307775,0.0,234.0,255.0
-1.0,256,377.229578,0.0,234.0,255.0
-3.0,256,378.686509,0.0,234.0,253.0
-5.0,256,379.630485,0.0,233.0,251.0
-1.0,256,380.572075,0.0,234.0,255.0
-3.0,256,381.521381,0.0,234.0,253.0
-3.0,256,382.452601,0.0,234.0,253.0
-3.0,256,383.39374,0.0,234.0,253.0
-1.0,256,384.316921,0.0,234.0,253.0
-3.0,256,385.262359,0.0,233.0,251.0
-3.0,256,386.725424,0.0,234.0,253.0
-3.0,256,387.66657,0.0,234.0,253.0
-1.0,256,388.614104,0.0,234.0,255.0
-1.0,256,389.543929,0.0,234.0,255.0
-9.0,256,390.496571,0.0,229.0,247.0
-1.0,256,391.448249,0.0,234.0,255.0
-1.0,256,392.396486,0.0,234.0,255.0
-3.0,256,393.342886,0.0,234.0,253.0
-1.0,256,394.798047,0.0,234.0,255.0
-1.0,256,395.746588,0.0,234.0,255.0
-1.0,256,396.689462,0.0,234.0,255.0
-1.0,256,397.635171,0.0,234.0,255.0
-5.0,256,398.581764,0.0,233.0,251.0
-3.0,256,399.521831,0.0,234.0,253.0
-1.0,256,400.458332,0.0,234.0,255.0
-3.0,256,401.390353,0.0,234.0,253.0
-5.0,256,402.841978,0.0,233.0,251.0
-1.0,256,403.788813,0.0,234.0,255.0
-5.0,256,404.73132,0.0,233.0,251.0
-1.0,256,405.673214,0.0,234.0,255.0
-1.0,256,406.59291,0.0,234.0,255.0
-5.0,256,407.611377,0.0,233.0,251.0
-1.0,256,408.933908,0.0,234.0,253.0
-3.0,256,409.865316,0.0,234.0,253.0
-3.0,256,411.32377,0.0,234.0,253.0
-5.0,256,412.266873,0.0,231.0,249.0
-3.0,256,413.212184,0.0,234.0,253.0
-1.0,256,414.438552,0.0,234.0,255.0
-1.0,256,416.244712,0.0,234.0,255.0
-13.0,256,417.446631,0.0,225.0,243.0
-5.0,256,418.752307,0.0,229.0,247.0
-3.0,256,419.778561,0.0,234.0,253.0
-3.0,256,421.347931,0.0,234.0,253.0
-9.0,256,422.365434,0.0,225.0,243.0
-5.0,256,423.337167,0.0,233.0,251.0
-5.0,256,424.335454,0.0,233.0,251.0
-3.0,256,425.334281,0.0,233.0,251.0
-3.0,256,426.331199,0.0,234.0,253.0
-1.0,256,427.325176,0.0,234.0,255.0
-1.0,256,428.31369,0.0,234.0,255.0
-7.0,256,429.862856,0.0,231.0,249.0
-1.0,256,430.819889,0.0,234.0,255.0
-3.0,256,431.787432,0.0,233.0,251.0
-6.0,256,432.797363,0.0,234.0,248.0
-1.0,256,433.801335,0.0,234.0,255.0
-7.0,256,434.821743,0.0,231.0,249.0
-5.0,256,435.836798,0.0,231.0,249.0
-1.0,256,436.851926,0.0,234.0,255.0
-1.0,256,438.385318,0.0,234.0,255.0
-1.0,256,439.366646,0.0,234.0,255.0
-1.0,256,440.389808,0.0,234.0,255.0
-7.0,256,441.39906,0.0,231.0,249.0
-3.0,256,442.402039,0.0,234.0,253.0
-9.0,256,443.420236,0.0,229.0,247.0
-3.0,256,444.432392,0.0,234.0,253.0
-5.0,256,445.443831,0.0,233.0,251.0
-1.0,256,446.997499,0.0,234.0,255.0
-3.0,256,447.989725,0.0,234.0,253.0
-1.0,256,448.995671,0.0,234.0,255.0
-1.0,256,449.98235,0.0,234.0,255.0
-1.0,256,450.977806,0.0,234.0,255.0
-3.0,256,451.974874,0.0,234.0,253.0
-11.0,256,452.967103,0.0,225.0,243.0
-9.0,256,453.968146,0.0,229.0,247.0
-3.0,256,455.534219,0.0,233.0,251.0
-3.0,256,456.555906,0.0,234.0,253.0
-1.0,256,457.543271,0.0,234.0,255.0
-1.0,256,458.540997,0.0,234.0,255.0
-1.0,256,459.561907,0.0,234.0,253.0
-1.0,256,460.575414,0.0,234.0,255.0
-1.0,256,461.575247,0.0,234.0,253.0
-3.0,256,462.561179,0.0,234.0,253.0
-1.0,256,464.113294,0.0,234.0,255.0
-1.0,256,465.111292,0.0,234.0,255.0
-1.0,256,466.114819,0.0,234.0,255.0
-9.0,256,467.114041,0.0,225.0,243.0
-7.0,256,468.114378,0.0,231.0,249.0
-3.0,256,469.109661,0.0,234.0,253.0
-5.0,256,470.108628,0.0,233.0,251.0
-1.0,256,471.094143,0.0,234.0,255.0
-1.0,256,472.630419,0.0,234.0,255.0
-7.0,256,473.6285,0.0,229.0,247.0
-5.0,256,474.651666,0.0,233.0,251.0
-9.0,256,475.654917,0.0,227.0,245.0
-1.0,256,476.678181,0.0,234.0,255.0
-3.0,256,477.673233,0.0,234.0,253.0
1.0,256,478.662861,0.0,234.0,255.0
-3.0,256,479.663248,0.0,234.0,253.0
-7.0,256,481.224215,0.0,231.0,249.0
-5.0,256,482.216687,0.0,233.0,251.0
-1.0,256,483.204516,0.0,234.0,255.0
-3.0,256,484.227953,0.0,234.0,253.0
-1.0,256,485.237058,0.0,234.0,255.0
-1.0,256,486.225553,0.0,234.0,255.0
-3.0,256,487.242299,0.0,234.0,253.0
-1.0,256,488.251341,0.0,234.0,255.0
-1.0,256,489.781895,0.0,234.0,255.0
-13.0,256,490.786074,0.0,225.0,243.0
-3.0,256,491.793469,0.0,234.0,253.0
-1.0,256,492.81801,0.0,234.0,255.0
-1.0,256,493.825652,0.0,234.0,255.0
-1.0,256,494.832258,0.0,234.0,255.0
-1.0,256,495.827552,0.0,234.0,253.0
-3.0,256,496.829274,0.0,234.0,253.0
-1.0,256,498.390997,0.0,234.0,255.0
-7.0,256,499.380968,0.0,231.0,249.0
-1.0,256,500.404412,0.0,234.0,255.0
-1.0,256,501.395144,0.0,234.0,255.0
-1.0,256,502.413304,0.0,234.0,255.0
-3.0,256,503.409848,0.0,234.0,253.0
-1.0,256,504.421287,0.0,234.0,255.0
-7.0,256,505.4479,0.0,231.0,249.0
-1.0,256,507.00773,0.0,234.0,255.0
-1.0,256,508.028525,0.0,234.0,255.0
-3.0,256,509.028217,0.0,233.0,251.0
-1.0,256,510.012366,0.0,234.0,255.0
-5.0,256,511.019309,0.0,233.0,251.0
-3.0,256,512.036182,0.0,234.0,253.0
-3.0,256,513.038784,0.0,234.0,253.0
-1.0,256,514.046197,0.0,234.0,255.0
-9.0,256,515.573397,0.0,227.0,245.0
-1.0,256,516.585663,0.0,234.0,255.0
-1.0,256,517.582665,0.0,234.0,255.0
-1.0,256,518.576293,0.0,234.0,253.0
-3.0,256,519.572461,0.0,233.0,251.0
-1.0,256,520.564408,0.0,234.0,255.0
-1.0,256,521.575255,0.0,234.0,255.0
-5.0,256,522.589567,0.0,233.0,251.0
-3.0,256,524.152775,0.0,234.0,253.0
-1.0,256,525.169847,0.0,234.0,255.0
-1.0,256,526.159873,0.0,234.0,255.0
-3.0,256,527.167127,0.0,234.0,253.0
-3.0,256,528.168094,0.0,234.0,253.0
-9.0,256,529.178116,0.0,229.0,247.0
-7.0,256,530.172673,0.0,231.0,249.0
-11.0,256,531.194842,0.0,227.0,245.0
-1.0,256,532.750248,0.0,234.0,255.0
-7.0,256,533.760936,0.0,231.0,249.0
-9.0,256,534.748616,0.0,227.0,245.0
-1.0,256,535.765376,0.0,234.0,255.0
-1.0,256,536.800285,0.0,234.0,255.0
-1.0,256,537.794359,0.0,234.0,255.0
-3.0,256,538.810798,0.0,234.0,253.0
-10.0,256,539.815791,0.0,225.0,240.0
-1.0,256,541.376116,0.0,234.0,255.0
-1.0,256,542.365476,0.0,234.0,255.0
-1.0,256,543.377703,0.0,234.0,255.0
-5.0,256,544.390183,0.0,233.0,251.0
-3.0,256,545.400887,0.0,234.0,253.0
-1.0,256,546.401942,0.0,234.0,255.0
-1.0,256,547.397698,0.0,234.0,255.0
-5.0,256,548.399271,0.0,233.0,251.0
-3.0,256,549.954104,0.0,233.0,251.0
-3.0,256,550.967901,0.0,233.0,251.0
-1.0,256,551.99909,0.0,234.0,255.0
-1.0,256,553.007729,0.0,234.0,255.0
-7.0,256,553.996806,0.0,227.0,245.0
-1.0,256,554.997979,0.0,234.0,255.0
-1.0,256,556.009058,0.0,234.0,255.0
-1.0,256,557.063301,0.0,234.0,255.0
-1.0,256,558.600403,0.0,234.0,255.0
-1.0,256,559.592784,0.0,234.0,255.0
-1.0,256,560.588706,0.0,234.0,255.0
-3.0,256,561.583087,0.0,234.0,253.0
-8.0,256,562.608642,0.0,231.0,248.0
-1.0,256,563.624393,0.0,234.0,255.0
-1.0,256,564.639271,0.0,234.0,255.0
-1.0,256,565.625099,0.0,234.0,255.0
-1.0,256,567.171257,0.0,234.0,253.0
-5.0,256,568.172739,0.0,233.0,251.0
-7.0,256,569.137553,0.0,231.0,249.0
-3.0,256,570.077127,0.0,234.0,253.0
-5.0,256,571.034316,0.0,233.0,251.0
-1.0,256,571.966157,0.0,234.0,255.0
-3.0,256,572.933573,0.0,234.0,253.0
-3.0,256,573.883436,0.0,234.0,253.0
-1.0,256,575.351013,0.0,234.0,255.0
-1.0,256,576.32533,0.0,234.0,253.0
-1.0,256,577.342036,0.0,234.0,255.0
-8.0,256,578.305702,0.0,212.0,246.0
-2.0,256,579.278047,0.0,234.0,254.0
-1.0,256,580.275564,0.0,234.0,255.0
-1.0,256,581.295002,0.0,234.0,255.0
-3.0,256,582.316616,0.0,234.0,253.0
-1.0,256,583.863309,0.0,234.0,255.0
-3.0,256,584.861071,0.0,234.0,253.0
-3.0,256,585.863294,0.0,234.0,253.0
-1.0,256,586.887787,0.0,234.0,255.0
-5.0,256,587.884062,0.0,233.0,251.0
-1.0,256,588.899904,0.0,234.0,255.0
-1.0,256,589.931957,0.0,234.0,255.0
-1.0,256,590.940114,0.0,234.0,255.0
-3.0,256,592.49916,0.0,234.0,253.0
-1.0,256,593.501088,0.0,234.0,255.0
-1.0,256,594.519736,0.0,234.0,255.0
-9.0,256,595.535029,0.0,227.0,245.0
-11.0,256,596.566158,0.0,225.0,243.0
