episode,r,l,is_success,dead_loop_events,wall_collision_count
507.0,-209.59999999999994,256.0,0.0,234.0,50.0
508.0,-207.20000000000005,256.0,0.0,204.0,47.0
509.0,-212.0,256.0,0.0,223.0,61.0
510.0,-208.40000000000006,256.0,0.0,181.0,54.0
511.0,-211.60000000000002,256.0,0.0,231.0,44.0
512.0,-209.99999999999994,256.0,0.0,210.0,46.0
513.0,-203.60000000000002,256.0,0.0,216.0,54.0
514.0,-192.00000000000006,256.0,0.0,229.0,56.0
515.0,-208.8,256.0,0.0,214.0,44.0
516.0,-184.60000000000002,256.0,0.0,234.0,69.0
517.0,-200.8,256.0,0.0,234.0,51.0
518.0,-185.39999999999998,256.0,0.0,197.0,61.0
519.0,-177.0,256.0,0.0,234.0,77.0
520.0,-217.2,256.0,0.0,195.0,50.0
521.0,-209.0,256.0,0.0,234.0,53.0
522.0,-214.80000000000004,256.0,0.0,204.0,45.0
523.0,-199.2,256.0,0.0,234.0,62.0
524.0,-199.79999999999998,256.0,0.0,231.0,55.0
525.0,-203.20000000000002,256.0,0.0,192.0,43.0
526.0,-221.39999999999998,256.0,0.0,224.0,45.0
527.0,-197.60000000000002,256.0,0.0,234.0,56.0
528.0,-204.60000000000002,256.0,0.0,234.0,57.0
529.0,-183.4,256.0,0.0,234.0,71.0
530.0,-200.99999999999994,256.0,0.0,234.0,63.0
531.0,-191.20000000000002,256.0,0.0,234.0,60.0
532.0,-201.40000000000003,256.0,0.0,234.0,51.0
533.0,-202.99999999999994,256.0,0.0,212.0,58.0
534.0,-207.0,256.0,0.0,201.0,51.0
535.0,-211.99999999999997,256.0,0.0,166.0,50.0
536.0,-175.2,256.0,0.0,234.0,77.0
537.0,-186.40000000000003,256.0,0.0,234.0,74.0
538.0,-201.8,256.0,0.0,189.0,49.0
539.0,-196.79999999999998,256.0,0.0,234.0,58.0
540.0,-199.20000000000005,256.0,0.0,190.0,50.0
541.0,-200.0,256.0,0.0,234.0,64.0
542.0,-203.59999999999997,256.0,0.0,231.0,53.0
543.0,-190.60000000000002,256.0,0.0,212.0,48.0
544.0,-195.8,256.0,0.0,234.0,67.0
545.0,-211.2,256.0,0.0,216.0,48.0
546.0,-196.2,256.0,0.0,234.0,57.0
547.0,-183.20000000000005,256.0,0.0,234.0,68.0
548.0,-197.0,256.0,0.0,234.0,63.0
549.0,-192.39999999999998,256.0,0.0,234.0,67.0
550.0,-230.0,256.0,0.0,231.0,34.0
551.0,-216.8,256.0,0.0,199.0,54.0
552.0,-195.99999999999997,256.0,0.0,234.0,60.0
553.0,-186.00000000000006,256.0,0.0,221.0,64.0
554.0,-214.59999999999997,256.0,0.0,220.0,47.0
555.0,-214.4,256.0,0.0,234.0,42.0
556.0,-193.8,256.0,0.0,211.0,42.0
557.0,-194.60000000000005,256.0,0.0,217.0,53.0
558.0,-197.19999999999996,256.0,0.0,230.0,54.0
559.0,-214.2,256.0,0.0,229.0,40.0
560.0,-202.40000000000003,256.0,0.0,234.0,53.0
561.0,-205.79999999999998,256.0,0.0,230.0,53.0
562.0,-192.0,256.0,0.0,188.0,54.0
563.0,-207.8,256.0,0.0,224.0,53.0
564.0,-188.99999999999997,256.0,0.0,234.0,75.0
565.0,-190.2,256.0,0.0,234.0,61.0
566.0,-211.0,256.0,0.0,231.0,39.0
567.0,-220.0,256.0,0.0,185.0,48.0
568.0,-223.2,256.0,0.0,195.0,49.0
569.0,-201.39999999999992,256.0,0.0,229.0,49.0
570.0,-204.8,256.0,0.0,208.0,54.0
571.0,-195.20000000000002,256.0,0.0,233.0,56.0
572.0,-195.79999999999998,256.0,0.0,234.0,67.0
573.0,-210.6,256.0,0.0,208.0,42.0
574.0,-195.8,256.0,0.0,220.0,63.0
575.0,-185.20000000000002,256.0,0.0,227.0,58.0
576.0,-204.20000000000002,256.0,0.0,214.0,45.0
577.0,-206.19999999999996,256.0,0.0,225.0,43.0
578.0,-188.20000000000007,256.0,0.0,227.0,57.0
579.0,-195.0,256.0,0.0,234.0,57.0
580.0,-194.0,256.0,0.0,234.0,62.0
581.0,-208.8,256.0,0.0,234.0,46.0
582.0,-202.6,256.0,0.0,234.0,54.0
583.0,-186.2,256.0,0.0,226.0,68.0
584.0,-206.60000000000002,256.0,0.0,225.0,48.0
585.0,-208.60000000000008,256.0,0.0,199.0,45.0
586.0,-194.0,256.0,0.0,226.0,62.0
587.0,-187.6,256.0,0.0,231.0,66.0
588.0,-194.0,256.0,0.0,216.0,53.0
589.0,-199.0,256.0,0.0,207.0,55.0
590.0,-195.40000000000003,256.0,0.0,234.0,65.0
591.0,-199.0,256.0,0.0,234.0,65.0
592.0,-193.0,256.0,0.0,234.0,61.0
593.0,-206.59999999999997,256.0,0.0,229.0,45.0
594.0,-197.0,256.0,0.0,234.0,59.0
595.0,-196.6,256.0,0.0,215.0,53.0
596.0,-196.0,256.0,0.0,229.0,58.0
597.0,-180.0,256.0,0.0,234.0,76.0
598.0,-196.0,256.0,0.0,206.0,56.0
599.0,-197.20000000000002,256.0,0.0,214.0,54.0
600.0,-219.80000000000007,256.0,0.0,213.0,47.0
601.0,-188.0,256.0,0.0,234.0,66.0
602.0,-199.60000000000002,256.0,0.0,234.0,54.0
603.0,-197.2,256.0,0.0,224.0,62.0
604.0,-205.8,256.0,0.0,216.0,53.0
605.0,-220.59999999999997,256.0,0.0,214.0,39.0
606.0,-190.0,256.0,0.0,204.0,66.0
607.0,-175.79999999999998,256.0,0.0,214.0,65.0
608.0,-218.2,256.0,0.0,218.0,57.0
609.0,-185.59999999999997,256.0,0.0,234.0,61.0
610.0,-201.4,256.0,0.0,234.0,51.0
611.0,-210.59999999999997,256.0,0.0,213.0,52.0
612.0,-180.99999999999997,256.0,0.0,234.0,75.0
613.0,-204.20000000000005,256.0,0.0,213.0,53.0
614.0,-221.99999999999994,256.0,0.0,170.0,32.0
615.0,-210.60000000000002,256.0,0.0,224.0,51.0
616.0,-183.40000000000003,256.0,0.0,234.0,65.0
617.0,-199.0,256.0,0.0,234.0,63.0
618.0,-216.40000000000003,256.0,0.0,230.0,55.0
619.0,-184.00000000000006,256.0,0.0,218.0,66.0
620.0,-215.99999999999994,256.0,0.0,199.0,38.0
621.0,-203.2,256.0,0.0,234.0,48.0
622.0,-204.0,256.0,0.0,234.0,48.0
623.0,-210.60000000000002,256.0,0.0,210.0,52.0
624.0,-208.40000000000003,256.0,0.0,227.0,49.0
625.0,-209.19999999999996,256.0,0.0,221.0,50.0
626.0,-196.39999999999998,256.0,0.0,219.0,58.0
627.0,-182.8,256.0,0.0,234.0,72.0
628.0,-217.60000000000002,256.0,0.0,234.0,40.0
629.0,-191.40000000000003,256.0,0.0,231.0,60.0
630.0,-187.79999999999995,256.0,0.0,214.0,60.0
631.0,-187.79999999999998,256.0,0.0,234.0,67.0
632.0,-192.8,256.0,0.0,218.0,58.0
633.0,-220.0,256.0,0.0,234.0,50.0
634.0,-204.79999999999995,256.0,0.0,190.0,50.0
635.0,-188.2,256.0,0.0,233.0,63.0
636.0,-207.8,256.0,0.0,234.0,54.0
637.0,-203.4,256.0,0.0,234.0,47.0
638.0,-216.20000000000002,256.0,0.0,204.0,47.0
639.0,-225.20000000000005,256.0,0.0,210.0,42.0
640.0,-187.39999999999998,256.0,0.0,234.0,69.0
641.0,-190.0,256.0,0.0,211.0,58.0
642.0,-204.2,256.0,0.0,233.0,55.0
643.0,-193.20000000000005,256.0,0.0,216.0,53.0
644.0,-213.60000000000005,256.0,0.0,229.0,54.0
645.0,-208.20000000000005,256.0,0.0,183.0,47.0
646.0,-211.79999999999995,256.0,0.0,216.0,45.0
647.0,-194.79999999999995,256.0,0.0,226.0,60.0
648.0,-201.0,256.0,0.0,218.0,63.0
649.0,-203.60000000000002,256.0,0.0,234.0,50.0
650.0,-193.4000000000001,256.0,0.0,232.0,53.0
651.0,-200.0,256.0,0.0,233.0,56.0
652.0,-197.60000000000005,256.0,0.0,191.0,47.0
653.0,-199.00000000000003,256.0,0.0,220.0,52.0
654.0,-197.20000000000005,256.0,0.0,234.0,62.0
655.0,-213.79999999999995,256.0,0.0,234.0,45.0
656.0,-175.39999999999998,256.0,0.0,230.0,77.0
657.0,-196.8,256.0,0.0,234.0,58.0
658.0,-202.39999999999998,256.0,0.0,202.0,49.0
659.0,-187.39999999999998,256.0,0.0,225.0,65.0
660.0,-196.0,256.0,0.0,234.0,58.0
661.0,-209.00000000000003,256.0,0.0,232.0,57.0
662.0,-193.20000000000002,256.0,0.0,201.0,60.0
663.0,-203.60000000000002,256.0,0.0,233.0,50.0
664.0,-185.20000000000002,256.0,0.0,217.0,60.0
665.0,-196.0,256.0,0.0,224.0,50.0
666.0,-205.8,256.0,0.0,215.0,52.0
667.0,-198.59999999999997,256.0,0.0,228.0,59.0
668.0,-210.39999999999998,256.0,0.0,218.0,41.0
669.0,-230.8,256.0,0.0,216.0,40.0
670.0,-211.20000000000002,256.0,0.0,213.0,47.0
671.0,-209.8,256.0,0.0,234.0,54.0
672.0,-208.0,256.0,0.0,200.0,41.0
673.0,-208.20000000000002,256.0,0.0,234.0,50.0
674.0,-192.40000000000003,256.0,0.0,218.0,60.0
675.0,-208.0,256.0,0.0,234.0,53.0
676.0,-210.20000000000002,256.0,0.0,234.0,49.0
677.0,-217.2,256.0,0.0,233.0,40.0
678.0,-196.0,256.0,0.0,209.0,60.0
679.0,-220.99999999999994,256.0,0.0,204.0,43.0
680.0,-200.80000000000007,256.0,0.0,234.0,56.0
681.0,-200.80000000000007,256.0,0.0,209.0,48.0
682.0,-202.8,256.0,0.0,234.0,44.0
683.0,-200.0,256.0,0.0,234.0,56.0
684.0,-195.0,256.0,0.0,218.0,59.0
685.0,-194.8,256.0,0.0,234.0,60.0
686.0,-200.39999999999998,256.0,0.0,233.0,56.0
687.0,-192.0,256.0,0.0,220.0,64.0
688.0,-188.59999999999997,256.0,0.0,234.0,65.0
689.0,-202.8,256.0,0.0,234.0,52.0
690.0,-198.0,256.0,0.0,234.0,66.0
691.0,-208.20000000000005,256.0,0.0,222.0,52.0
692.0,-177.4,256.0,0.0,207.0,80.0
693.0,-220.0,256.0,0.0,234.0,48.0
694.0,-194.59999999999997,256.0,0.0,234.0,61.0
695.0,-224.39999999999998,256.0,0.0,234.0,38.0
696.0,-201.60000000000002,256.0,0.0,217.0,52.0
697.0,-212.0,256.0,0.0,223.0,44.0
698.0,-200.79999999999998,256.0,0.0,234.0,56.0
699.0,-196.60000000000002,256.0,0.0,234.0,56.0
700.0,-202.6,256.0,0.0,234.0,51.0
701.0,-209.60000000000002,256.0,0.0,200.0,44.0
702.0,-220.4,256.0,0.0,218.0,40.0
703.0,-205.0,256.0,0.0,234.0,51.0
704.0,-187.2,256.0,0.0,231.0,63.0
705.0,-201.4,256.0,0.0,233.0,51.0
706.0,-216.99999999999997,256.0,0.0,191.0,49.0
707.0,-212.0,256.0,0.0,214.0,46.0
708.0,-194.0,256.0,0.0,223.0,58.0
709.0,-220.40000000000003,256.0,0.0,186.0,44.0
710.0,-221.0,256.0,0.0,210.0,47.0
711.0,-188.60000000000002,256.0,0.0,234.0,65.0
712.0,-208.20000000000002,256.0,0.0,215.0,50.0
713.0,-209.0,256.0,0.0,227.0,51.0
714.0,-207.80000000000004,256.0,0.0,225.0,41.0
715.0,-211.39999999999998,256.0,0.0,226.0,49.0
716.0,-186.39999999999998,256.0,0.0,228.0,62.0
717.0,-186.8,256.0,0.0,234.0,76.0
718.0,-202.79999999999995,256.0,0.0,234.0,51.0
719.0,-198.59999999999997,256.0,0.0,181.0,55.0
720.0,-212.8,256.0,0.0,204.0,38.0
721.0,-200.8,256.0,0.0,222.0,51.0
722.0,-205.99999999999994,256.0,0.0,234.0,50.0
723.0,-193.8,256.0,0.0,220.0,61.0
724.0,-211.0,256.0,0.0,208.0,61.0
725.0,-194.8,256.0,0.0,202.0,56.0
726.0,-215.79999999999995,256.0,0.0,234.0,39.0
727.0,-208.4,256.0,0.0,204.0,44.0
728.0,-192.20000000000005,256.0,0.0,234.0,56.0
729.0,-201.0,256.0,0.0,234.0,47.0
730.0,-198.0,256.0,0.0,218.0,58.0
731.0,-195.6,256.0,0.0,234.0,51.0
732.0,-215.8,256.0,0.0,207.0,34.0
733.0,-225.2,256.0,0.0,227.0,38.0
734.0,-202.0,256.0,0.0,225.0,54.0
735.0,-199.60000000000002,256.0,0.0,216.0,48.0
736.0,-195.8,256.0,0.0,234.0,59.0
737.0,-199.2000000000001,256.0,0.0,227.0,46.0
738.0,-199.80000000000007,256.0,0.0,232.0,48.0
739.0,-195.00000000000003,256.0,0.0,203.0,55.0
740.0,-185.8,256.0,0.0,219.0,62.0
741.0,-187.8,256.0,0.0,198.0,59.0
742.0,-197.6,256.0,0.0,222.0,64.0
743.0,-186.40000000000003,256.0,0.0,234.0,66.0
744.0,-205.0,256.0,0.0,210.0,51.0
745.0,-179.60000000000002,256.0,0.0,234.0,74.0
746.0,-193.20000000000005,256.0,0.0,234.0,57.0
747.0,-190.8,256.0,0.0,230.0,56.0
748.0,-205.20000000000002,256.0,0.0,225.0,46.0
749.0,-218.0,256.0,0.0,234.0,44.0
750.0,-213.2000000000001,256.0,0.0,211.0,48.0
751.0,-204.20000000000002,256.0,0.0,229.0,51.0
752.0,-189.20000000000005,256.0,0.0,234.0,55.0
753.0,-179.60000000000002,256.0,0.0,234.0,72.0
754.0,-200.2,256.0,0.0,234.0,51.0
755.0,-208.6,256.0,0.0,234.0,53.0
756.0,-203.6,256.0,0.0,234.0,50.0
757.0,-215.40000000000003,256.0,0.0,222.0,35.0
758.0,-195.0,256.0,0.0,234.0,59.0
759.0,-209.60000000000008,256.0,0.0,233.0,54.0
760.0,-199.8,256.0,0.0,234.0,60.0
761.0,-196.0,256.0,0.0,234.0,60.0
762.0,-220.8,256.0,0.0,234.0,37.0
763.0,-217.2000000000001,256.0,0.0,207.0,41.0
764.0,-218.20000000000005,256.0,0.0,234.0,38.0
765.0,-196.20000000000005,256.0,0.0,214.0,53.0
766.0,-188.8,256.0,0.0,234.0,66.0
767.0,-210.2,256.0,0.0,214.0,53.0
768.0,-197.2,256.0,0.0,232.0,57.0
769.0,-200.00000000000003,256.0,0.0,229.0,57.0
770.0,-215.8,256.0,0.0,234.0,43.0
771.0,-188.40000000000003,256.0,0.0,226.0,56.0
772.0,-185.80000000000004,256.0,0.0,212.0,69.0
773.0,-187.40000000000003,256.0,0.0,234.0,65.0
774.0,-216.0,256.0,0.0,234.0,48.0
775.0,-199.60000000000002,256.0,0.0,222.0,48.0
776.0,-192.39999999999998,256.0,0.0,216.0,56.0
777.0,-220.0,256.0,0.0,220.0,54.0
778.0,-199.60000000000002,256.0,0.0,234.0,54.0
779.0,-190.8,256.0,0.0,234.0,59.0
780.0,-197.00000000000006,256.0,0.0,193.0,53.0
781.0,-237.0,256.0,0.0,218.0,39.0
782.0,-205.20000000000005,256.0,0.0,234.0,56.0
783.0,-184.2,256.0,0.0,219.0,58.0
784.0,-205.20000000000005,256.0,0.0,231.0,43.0
785.0,-186.00000000000006,256.0,0.0,225.0,60.0
786.0,-207.60000000000002,256.0,0.0,234.0,54.0
787.0,-224.79999999999995,256.0,0.0,195.0,54.0
788.0,-209.0,256.0,0.0,234.0,47.0
789.0,-209.2,256.0,0.0,193.0,40.0
790.0,-204.6,256.0,0.0,234.0,57.0
791.0,-198.4,256.0,0.0,234.0,56.0
792.0,-220.20000000000002,256.0,0.0,221.0,42.0
793.0,-206.39999999999998,256.0,0.0,216.0,42.0
794.0,-200.0,256.0,0.0,228.0,56.0
795.0,-200.99999999999994,256.0,0.0,221.0,55.0
796.0,-204.39999999999998,256.0,0.0,183.0,54.0
797.0,-213.99999999999994,256.0,0.0,222.0,50.0
798.0,-203.40000000000003,256.0,0.0,234.0,47.0
799.0,-220.99999999999994,256.0,0.0,217.0,50.0
800.0,-190.79999999999998,256.0,0.0,219.0,49.0
801.0,-195.80000000000004,256.0,0.0,209.0,45.0
802.0,-199.80000000000004,256.0,0.0,208.0,49.0
803.0,-202.8,256.0,0.0,223.0,56.0
804.0,-213.59999999999994,256.0,0.0,203.0,36.0
805.0,-220.4,256.0,0.0,202.0,42.0
806.0,-200.79999999999995,256.0,0.0,207.0,53.0
807.0,-208.99999999999997,256.0,0.0,234.0,41.0
808.0,-199.0,256.0,0.0,234.0,56.0
809.0,-195.00000000000006,256.0,0.0,234.0,63.0
810.0,-214.0,256.0,0.0,233.0,40.0
811.0,-204.0,256.0,0.0,212.0,44.0
812.0,-212.99999999999997,256.0,0.0,234.0,54.0
813.0,-199.4,256.0,0.0,234.0,53.0
814.0,-203.39999999999995,256.0,0.0,222.0,48.0
815.0,-204.0000000000001,256.0,0.0,199.0,49.0
816.0,-203.79999999999995,256.0,0.0,197.0,43.0
817.0,-218.8,256.0,0.0,222.0,38.0
818.0,-192.40000000000003,256.0,0.0,232.0,54.0
819.0,-194.40000000000003,256.0,0.0,234.0,55.0
820.0,-213.79999999999995,256.0,0.0,234.0,55.0
821.0,-199.99999999999997,256.0,0.0,224.0,56.0
822.0,-208.0,256.0,0.0,234.0,56.0
823.0,-191.20000000000002,256.0,0.0,234.0,55.0
824.0,-204.2,256.0,0.0,214.0,55.0
825.0,-212.0,256.0,0.0,216.0,50.0
826.0,-219.4000000000001,256.0,0.0,179.0,39.0
827.0,-190.0000000000001,256.0,0.0,222.0,58.0
828.0,-176.0,256.0,0.0,234.0,80.0
829.0,-219.39999999999998,256.0,0.0,206.0,47.0
830.0,-236.20000000000005,256.0,0.0,209.0,33.0
831.0,-216.99999999999994,256.0,0.0,217.0,47.0
832.0,-205.4000000000001,256.0,0.0,231.0,56.0
833.0,-205.4,256.0,0.0,234.0,55.0
834.0,-194.8,256.0,0.0,234.0,64.0
835.0,-197.80000000000004,256.0,0.0,220.0,65.0
836.0,-188.60000000000002,256.0,0.0,234.0,65.0
837.0,-203.39999999999998,256.0,0.0,229.0,49.0
838.0,-198.0,256.0,0.0,234.0,58.0
839.0,-192.2,256.0,0.0,218.0,53.0
840.0,-226.5999999999999,256.0,0.0,210.0,43.0
841.0,-199.8,256.0,0.0,213.0,55.0
842.0,-229.20000000000002,256.0,0.0,230.0,38.0
843.0,-210.39999999999998,256.0,0.0,225.0,44.0
844.0,-207.59999999999997,256.0,0.0,231.0,54.0
845.0,-194.2,256.0,0.0,234.0,59.0
846.0,-202.79999999999995,256.0,0.0,217.0,52.0
847.0,-203.60000000000002,256.0,0.0,199.0,49.0
848.0,-200.60000000000002,256.0,0.0,223.0,44.0
849.0,-191.8,256.0,0.0,231.0,59.0
850.0,-192.2,256.0,0.0,234.0,59.0
851.0,-206.2,256.0,0.0,234.0,47.0
852.0,-199.0,256.0,0.0,234.0,63.0
853.0,-205.59999999999994,256.0,0.0,228.0,56.0
854.0,-199.00000000000006,256.0,0.0,198.0,47.0
855.0,-197.40000000000003,256.0,0.0,211.0,55.0
856.0,-213.0,256.0,0.0,234.0,43.0
857.0,-208.79999999999998,256.0,0.0,217.0,50.0
858.0,-190.4,256.0,0.0,234.0,60.0
859.0,-192.2,256.0,0.0,233.0,65.0
860.0,-194.99999999999997,256.0,0.0,233.0,61.0
861.0,-204.8,256.0,0.0,234.0,50.0
862.0,-217.0,256.0,0.0,226.0,43.0
863.0,-214.60000000000002,256.0,0.0,179.0,39.0
864.0,-192.8,256.0,0.0,227.0,58.0
865.0,-213.8,256.0,0.0,204.0,49.0
866.0,-211.99999999999994,256.0,0.0,234.0,52.0
867.0,-213.0,256.0,0.0,223.0,51.0
868.0,-200.39999999999998,256.0,0.0,216.0,48.0
869.0,-200.59999999999997,256.0,0.0,178.0,43.0
870.0,-203.79999999999998,256.0,0.0,231.0,58.0
871.0,-201.40000000000003,256.0,0.0,234.0,57.0
872.0,-205.99999999999997,256.0,0.0,203.0,51.0
873.0,-189.39999999999998,256.0,0.0,234.0,61.0
874.0,-213.8,256.0,0.0,192.0,43.0
875.0,-210.40000000000003,256.0,0.0,234.0,42.0
876.0,-198.39999999999998,256.0,0.0,234.0,54.0
877.0,-180.99999999999994,256.0,0.0,206.0,75.0
878.0,-201.99999999999997,256.0,0.0,234.0,50.0
879.0,-193.20000000000005,256.0,0.0,226.0,56.0
880.0,-198.99999999999997,256.0,0.0,221.0,57.0
881.0,-208.79999999999995,256.0,0.0,226.0,46.0
882.0,-169.40000000000003,256.0,0.0,215.0,83.0
883.0,-213.00000000000006,256.0,0.0,221.0,37.0
884.0,-191.2,256.0,0.0,234.0,63.0
885.0,-215.79999999999998,256.0,0.0,211.0,55.0
886.0,-204.40000000000003,256.0,0.0,234.0,52.0
887.0,-201.8,256.0,0.0,220.0,44.0
888.0,-206.60000000000002,256.0,0.0,224.0,55.0
889.0,-195.8,256.0,0.0,216.0,63.0
890.0,-194.99999999999997,256.0,0.0,234.0,57.0
891.0,-203.0,256.0,0.0,234.0,53.0
892.0,-202.6,256.0,0.0,234.0,51.0
893.0,-198.20000000000002,256.0,0.0,229.0,63.0
894.0,-212.99999999999997,256.0,0.0,221.0,65.0
895.0,-189.8,256.0,0.0,219.0,55.0
896.0,-185.8,256.0,0.0,234.0,69.0
897.0,-206.99999999999997,256.0,0.0,218.0,57.0
898.0,-210.39999999999998,256.0,0.0,228.0,43.0
899.0,-208.8,256.0,0.0,207.0,43.0
900.0,-222.6,256.0,0.0,234.0,39.0
901.0,-216.80000000000007,256.0,0.0,197.0,46.0
902.0,-210.8,256.0,0.0,232.0,50.0
903.0,-217.0,256.0,0.0,234.0,45.0
904.0,-207.0,256.0,0.0,234.0,43.0
905.0,-200.00000000000006,256.0,0.0,234.0,49.0
906.0,-201.99999999999997,256.0,0.0,234.0,54.0
907.0,-204.60000000000002,256.0,0.0,224.0,43.0
908.0,-208.0,256.0,0.0,234.0,45.0
909.0,-209.00000000000006,256.0,0.0,219.0,50.0
910.0,-204.0,256.0,0.0,234.0,54.0
911.0,-201.60000000000002,256.0,0.0,233.0,50.0
912.0,-197.8,256.0,0.0,234.0,51.0
913.0,-203.8,256.0,0.0,234.0,53.0
914.0,-196.00000000000003,256.0,0.0,225.0,48.0
915.0,-197.40000000000003,256.0,0.0,234.0,55.0
916.0,-188.2,256.0,0.0,220.0,59.0
917.0,-205.20000000000002,256.0,0.0,210.0,46.0
918.0,-203.99999999999994,256.0,0.0,234.0,52.0
919.0,-206.39999999999995,256.0,0.0,225.0,46.0
920.0,-191.60000000000005,256.0,0.0,234.0,58.0
921.0,-195.8,256.0,0.0,225.0,59.0
922.0,-214.99999999999997,256.0,0.0,229.0,45.0
923.0,-185.60000000000002,256.0,0.0,234.0,68.0
924.0,-195.8,256.0,0.0,232.0,50.0
925.0,-217.20000000000002,256.0,0.0,234.0,46.0
926.0,-196.20000000000005,256.0,0.0,234.0,59.0
927.0,-188.79999999999998,256.0,0.0,234.0,60.0
928.0,-201.2,256.0,0.0,215.0,56.0
929.0,-196.0,256.0,0.0,218.0,56.0
930.0,-195.0,256.0,0.0,234.0,59.0
931.0,-200.8,256.0,0.0,234.0,54.0
932.0,-206.79999999999998,256.0,0.0,234.0,46.0
933.0,-202.39999999999998,256.0,0.0,234.0,50.0
934.0,-197.8,256.0,0.0,225.0,57.0
935.0,-200.40000000000003,256.0,0.0,234.0,52.0
936.0,-185.20000000000005,256.0,0.0,234.0,66.0
937.0,-208.0,256.0,0.0,234.0,50.0
938.0,-205.0,256.0,0.0,234.0,59.0
939.0,-225.80000000000004,256.0,0.0,219.0,35.0
940.0,-190.39999999999998,256.0,0.0,230.0,58.0
941.0,-209.6,256.0,0.0,217.0,56.0
942.0,-219.6,256.0,0.0,213.0,50.0
943.0,-213.0,256.0,0.0,226.0,39.0
944.0,-192.6,256.0,0.0,234.0,69.0
945.0,-213.0,256.0,0.0,226.0,43.0
946.0,-199.4,256.0,0.0,234.0,61.0
947.0,-216.59999999999997,256.0,0.0,217.0,39.0
948.0,-203.39999999999998,256.0,0.0,234.0,51.0
949.0,-208.39999999999998,256.0,0.0,234.0,41.0
950.0,-225.59999999999997,256.0,0.0,229.0,52.0
951.0,-195.8,256.0,0.0,234.0,59.0
952.0,-218.00000000000009,256.0,0.0,223.0,43.0
953.0,-205.60000000000002,256.0,0.0,215.0,58.0
954.0,-189.0,256.0,0.0,234.0,67.0
955.0,-212.60000000000002,256.0,0.0,234.0,41.0
956.0,-212.99999999999997,256.0,0.0,218.0,48.0
957.0,-203.99999999999994,256.0,0.0,233.0,52.0
958.0,-199.79999999999995,256.0,0.0,234.0,56.0
959.0,-182.60000000000002,256.0,0.0,223.0,69.0
960.0,-181.6,256.0,0.0,234.0,70.0
961.0,-206.60000000000002,256.0,0.0,234.0,55.0
962.0,-209.0,256.0,0.0,234.0,47.0
963.0,-211.99999999999994,256.0,0.0,223.0,44.0
964.0,-201.0,256.0,0.0,234.0,55.0
965.0,-193.40000000000003,256.0,0.0,226.0,53.0
966.0,-192.20000000000002,256.0,0.0,230.0,58.0
967.0,-217.00000000000006,256.0,0.0,208.0,47.0
968.0,-209.0,256.0,0.0,234.0,45.0
969.0,-201.8,256.0,0.0,227.0,55.0
970.0,-198.8,256.0,0.0,216.0,56.0
971.0,-200.8,256.0,0.0,222.0,56.0
972.0,-191.8,256.0,0.0,220.0,59.0
973.0,-194.0,256.0,0.0,234.0,64.0
974.0,-183.60000000000002,256.0,0.0,234.0,70.0
975.0,-189.00000000000003,256.0,0.0,230.0,70.0
976.0,-203.00000000000006,256.0,0.0,218.0,47.0
977.0,-180.39999999999998,256.0,0.0,234.0,73.0
978.0,-207.39999999999995,256.0,0.0,217.0,59.0
979.0,-196.2,256.0,0.0,234.0,63.0
980.0,-196.59999999999997,256.0,0.0,208.0,51.0
981.0,-200.40000000000003,256.0,0.0,234.0,52.0
982.0,-185.59999999999997,256.0,0.0,216.0,66.0
983.0,-208.8,256.0,0.0,234.0,41.0
984.0,-197.60000000000002,256.0,0.0,234.0,56.0
985.0,-226.40000000000003,256.0,0.0,186.0,39.0
986.0,-191.99999999999997,256.0,0.0,201.0,56.0
987.0,-187.20000000000005,256.0,0.0,217.0,64.0
988.0,-204.20000000000005,256.0,0.0,226.0,47.0
989.0,-199.40000000000003,256.0,0.0,234.0,53.0
990.0,-209.20000000000005,256.0,0.0,234.0,42.0
991.0,-200.79999999999995,256.0,0.0,234.0,54.0
992.0,-205.0,256.0,0.0,161.0,51.0
993.0,-191.40000000000003,256.0,0.0,222.0,58.0
994.0,-191.39999999999998,256.0,0.0,222.0,57.0
995.0,-197.40000000000006,256.0,0.0,209.0,50.0
996.0,-212.8,256.0,0.0,234.0,49.0
997.0,-196.00000000000003,256.0,0.0,234.0,54.0
998.0,-211.60000000000005,256.0,0.0,224.0,36.0
999.0,-195.99999999999997,256.0,0.0,234.0,60.0
1000.0,-217.40000000000003,256.0,0.0,210.0,45.0
1001.0,-188.4,256.0,0.0,234.0,64.0
1002.0,-211.60000000000002,256.0,0.0,234.0,48.0
1003.0,-220.39999999999998,256.0,0.0,220.0,44.0
1004.0,-201.99999999999994,256.0,0.0,229.0,48.0
1005.0,-186.0,256.0,0.0,234.0,70.0
1006.0,-211.19999999999996,256.0,0.0,214.0,35.0
1007.0,-191.00000000000003,256.0,0.0,234.0,61.0
1008.0,-184.20000000000005,256.0,0.0,199.0,56.0
1009.0,-204.60000000000002,256.0,0.0,200.0,50.0
1010.0,-187.40000000000003,256.0,0.0,234.0,65.0
1011.0,-198.0,256.0,0.0,234.0,58.0
1012.0,-205.40000000000003,256.0,0.0,234.0,49.0
1013.0,-196.39999999999998,256.0,0.0,216.0,56.0
1014.0,-209.0,256.0,0.0,214.0,44.0
1015.0,-194.0,256.0,0.0,234.0,62.0
1016.0,-215.2,256.0,0.0,220.0,50.0
1017.0,-207.59999999999997,256.0,0.0,226.0,51.0
