episode,r,l,is_success,dead_loop_events,wall_collision_count
49.0,-208.59999999999997,256.0,0.0,223.0,41.0
50.0,-205.2,256.0,0.0,225.0,54.0
51.0,-209.0,256.0,0.0,212.0,57.0
52.0,-194.0,256.0,0.0,213.0,41.0
53.0,-201.4,256.0,0.0,234.0,51.0
54.0,-209.19999999999996,256.0,0.0,223.0,46.0
55.0,-207.2,256.0,0.0,234.0,54.0
56.0,-182.4,256.0,0.0,215.0,70.0
57.0,-203.79999999999995,256.0,0.0,215.0,61.0
58.0,-223.00000000000003,256.0,0.0,216.0,51.0
59.0,-210.60000000000002,256.0,0.0,234.0,51.0
60.0,-213.99999999999997,256.0,0.0,214.0,50.0
61.0,-198.0,256.0,0.0,234.0,58.0
62.0,-192.00000000000003,256.0,0.0,216.0,58.0
63.0,-215.40000000000003,256.0,0.0,229.0,40.0
64.0,-202.6,256.0,0.0,224.0,49.0
65.0,-209.39999999999998,256.0,0.0,217.0,53.0
66.0,-206.59999999999997,256.0,0.0,216.0,47.0
67.0,-206.6,256.0,0.0,222.0,49.0
68.0,-203.40000000000003,256.0,0.0,220.0,45.0
69.0,-195.60000000000002,256.0,0.0,234.0,54.0
70.0,-205.40000000000003,256.0,0.0,224.0,52.0
71.0,-192.79999999999998,256.0,0.0,219.0,60.0
72.0,-198.2,256.0,0.0,234.0,53.0
73.0,-218.2,256.0,0.0,201.0,53.0
74.0,-216.60000000000002,256.0,0.0,227.0,43.0
75.0,-195.0,256.0,0.0,224.0,61.0
76.0,-199.8,256.0,0.0,221.0,51.0
77.0,-194.00000000000006,256.0,0.0,233.0,57.0
78.0,-193.39999999999998,256.0,0.0,234.0,58.0
79.0,-194.19999999999996,256.0,0.0,208.0,57.0
80.0,-186.8,256.0,0.0,223.0,62.0
81.0,-194.80000000000007,256.0,0.0,228.0,50.0
82.0,-191.40000000000003,256.0,0.0,233.0,61.0
83.0,-206.19999999999993,256.0,0.0,222.0,43.0
84.0,-201.79999999999995,256.0,0.0,149.0,53.0
85.0,-201.20000000000002,256.0,0.0,225.0,52.0
86.0,-204.79999999999995,256.0,0.0,234.0,48.0
87.0,-202.40000000000003,256.0,0.0,220.0,51.0
88.0,-200.20000000000002,256.0,0.0,208.0,51.0
89.0,-204.8,256.0,0.0,201.0,46.0
90.0,-194.79999999999995,256.0,0.0,234.0,56.0
91.0,-196.00000000000006,256.0,0.0,212.0,54.0
92.0,-199.4000000000001,256.0,0.0,216.0,58.0
93.0,-202.40000000000003,256.0,0.0,234.0,50.0
94.0,-210.20000000000007,256.0,0.0,229.0,51.0
95.0,-186.79999999999995,256.0,0.0,213.0,55.0
96.0,-204.60000000000002,256.0,0.0,218.0,46.0
97.0,-192.79999999999998,256.0,0.0,234.0,60.0
98.0,-200.8,256.0,0.0,207.0,49.0
99.0,-205.2,256.0,0.0,234.0,53.0
100.0,-208.20000000000002,256.0,0.0,230.0,35.0
101.0,-195.0,256.0,0.0,234.0,61.0
102.0,-206.99999999999994,256.0,0.0,200.0,37.0
103.0,-206.2,256.0,0.0,228.0,41.0
104.0,-189.8,256.0,0.0,219.0,57.0
105.0,-204.8,256.0,0.0,210.0,58.0
106.0,-196.60000000000002,256.0,0.0,212.0,61.0
107.0,-205.59999999999997,256.0,0.0,231.0,53.0
108.0,-182.8,256.0,0.0,234.0,72.0
109.0,-186.6,256.0,0.0,213.0,59.0
110.0,-195.99999999999997,256.0,0.0,200.0,54.0
111.0,-198.59999999999997,256.0,0.0,234.0,46.0
112.0,-209.40000000000003,256.0,0.0,229.0,43.0
113.0,-199.2,256.0,0.0,222.0,54.0
114.0,-198.00000000000003,256.0,0.0,234.0,60.0
115.0,-185.20000000000005,256.0,0.0,198.0,63.0
116.0,-205.4,256.0,0.0,213.0,48.0
117.0,-191.39999999999998,256.0,0.0,206.0,55.0
118.0,-211.2,256.0,0.0,204.0,50.0
119.0,-214.0,256.0,0.0,234.0,42.0
120.0,-185.0,256.0,0.0,234.0,64.0
121.0,-229.59999999999997,256.0,0.0,234.0,40.0
122.0,-208.60000000000002,256.0,0.0,221.0,43.0
123.0,-195.99999999999997,256.0,0.0,228.0,60.0
124.0,-194.20000000000005,256.0,0.0,232.0,53.0
125.0,-201.80000000000007,256.0,0.0,234.0,47.0
126.0,-191.0,256.0,0.0,234.0,63.0
127.0,-207.4,256.0,0.0,234.0,53.0
128.0,-209.6,256.0,0.0,222.0,52.0
129.0,-180.79999999999995,256.0,0.0,227.0,74.0
130.0,-209.60000000000002,256.0,0.0,170.0,49.0
131.0,-224.0,256.0,0.0,223.0,56.0
132.0,-200.4,256.0,0.0,195.0,56.0
133.0,-196.99999999999994,256.0,0.0,234.0,59.0
134.0,-196.8,256.0,0.0,234.0,58.0
135.0,-195.0,256.0,0.0,234.0,51.0
136.0,-190.8,256.0,0.0,214.0,58.0
137.0,-198.20000000000002,256.0,0.0,227.0,51.0
138.0,-232.8,256.0,0.0,215.0,39.0
139.0,-188.40000000000003,256.0,0.0,189.0,60.0
140.0,-200.19999999999996,256.0,0.0,234.0,51.0
141.0,-210.8,256.0,0.0,231.0,44.0
142.0,-218.79999999999998,256.0,0.0,234.0,46.0
143.0,-198.2,256.0,0.0,196.0,64.0
144.0,-214.20000000000005,256.0,0.0,206.0,49.0
145.0,-187.4,256.0,0.0,234.0,63.0
146.0,-192.0,256.0,0.0,230.0,60.0
147.0,-211.6,256.0,0.0,207.0,39.0
148.0,-202.0,256.0,0.0,224.0,50.0
149.0,-188.99999999999994,256.0,0.0,177.0,53.0
150.0,-202.20000000000005,256.0,0.0,207.0,57.0
151.0,-191.8,256.0,0.0,234.0,63.0
152.0,-211.4,256.0,0.0,221.0,57.0
153.0,-200.8,256.0,0.0,234.0,55.0
154.0,-208.8,256.0,0.0,215.0,46.0
155.0,-208.0,256.0,0.0,234.0,44.0
156.0,-210.0,256.0,0.0,230.0,43.0
157.0,-238.79999999999993,256.0,0.0,224.0,38.0
158.0,-216.60000000000002,256.0,0.0,217.0,49.0
159.0,-219.60000000000002,256.0,0.0,234.0,42.0
160.0,-198.0,256.0,0.0,220.0,56.0
161.0,-200.59999999999997,256.0,0.0,234.0,53.0
162.0,-186.4,256.0,0.0,233.0,64.0
163.0,-210.0,256.0,0.0,234.0,46.0
164.0,-219.79999999999998,256.0,0.0,217.0,45.0
165.0,-203.39999999999998,256.0,0.0,206.0,49.0
166.0,-204.6,256.0,0.0,234.0,49.0
167.0,-209.00000000000006,256.0,0.0,179.0,42.0
168.0,-186.40000000000003,256.0,0.0,234.0,65.0
169.0,-190.20000000000002,256.0,0.0,227.0,61.0
170.0,-179.0,256.0,0.0,234.0,75.0
171.0,-192.0,256.0,0.0,234.0,64.0
172.0,-210.8,256.0,0.0,232.0,44.0
173.0,-213.40000000000003,256.0,0.0,221.0,39.0
174.0,-195.8,256.0,0.0,234.0,67.0
175.0,-196.59999999999997,256.0,0.0,234.0,58.0
176.0,-188.6,256.0,0.0,234.0,65.0
177.0,-191.8,256.0,0.0,234.0,63.0
178.0,-210.8,256.0,0.0,234.0,49.0
179.0,-213.4,256.0,0.0,218.0,47.0
180.0,-199.4,256.0,0.0,200.0,61.0
181.0,-199.00000000000006,256.0,0.0,216.0,48.0
182.0,-209.5999999999999,256.0,0.0,219.0,51.0
183.0,-212.4,256.0,0.0,234.0,48.0
184.0,-212.20000000000002,256.0,0.0,234.0,39.0
185.0,-201.00000000000006,256.0,0.0,194.0,47.0
186.0,-204.00000000000006,256.0,0.0,213.0,56.0
187.0,-220.99999999999997,256.0,0.0,214.0,41.0
188.0,-195.4,256.0,0.0,228.0,55.0
189.0,-195.39999999999998,256.0,0.0,213.0,56.0
190.0,-196.00000000000006,256.0,0.0,234.0,60.0
191.0,-203.99999999999997,256.0,0.0,219.0,52.0
192.0,-193.79999999999998,256.0,0.0,194.0,57.0
193.0,-184.8,256.0,0.0,234.0,70.0
194.0,-205.79999999999998,256.0,0.0,220.0,65.0
195.0,-195.20000000000007,256.0,0.0,226.0,47.0
196.0,-215.79999999999998,256.0,0.0,222.0,47.0
197.0,-208.79999999999995,256.0,0.0,230.0,46.0
198.0,-212.99999999999997,256.0,0.0,216.0,37.0
199.0,-206.39999999999995,256.0,0.0,234.0,50.0
200.0,-215.2,256.0,0.0,211.0,36.0
201.0,-186.40000000000006,256.0,0.0,223.0,56.0
202.0,-219.0,256.0,0.0,198.0,45.0
203.0,-199.0,256.0,0.0,220.0,54.0
204.0,-223.8,256.0,0.0,234.0,39.0
205.0,-200.6,256.0,0.0,195.0,49.0
206.0,-195.00000000000006,256.0,0.0,207.0,55.0
207.0,-189.60000000000002,256.0,0.0,234.0,61.0
208.0,-202.40000000000006,256.0,0.0,212.0,44.0
209.0,-198.99999999999994,256.0,0.0,180.0,53.0
210.0,-192.0,256.0,0.0,234.0,64.0
211.0,-219.59999999999997,256.0,0.0,229.0,48.0
212.0,-179.8,256.0,0.0,234.0,75.0
213.0,-196.39999999999998,256.0,0.0,194.0,53.0
214.0,-191.40000000000003,256.0,0.0,234.0,69.0
215.0,-209.0,256.0,0.0,234.0,55.0
216.0,-202.2,256.0,0.0,209.0,55.0
217.0,-194.8,256.0,0.0,189.0,43.0
218.0,-195.8,256.0,0.0,218.0,59.0
219.0,-193.0,256.0,0.0,234.0,63.0
220.0,-200.79999999999995,256.0,0.0,218.0,48.0
221.0,-205.80000000000007,256.0,0.0,220.0,53.0
222.0,-209.0,256.0,0.0,210.0,44.0
223.0,-212.0,256.0,0.0,231.0,46.0
224.0,-205.2,256.0,0.0,221.0,46.0
225.0,-202.8,256.0,0.0,213.0,59.0
226.0,-201.2,256.0,0.0,229.0,57.0
227.0,-185.80000000000004,256.0,0.0,234.0,64.0
228.0,-215.79999999999995,256.0,0.0,217.0,51.0
229.0,-203.6,256.0,0.0,234.0,51.0
230.0,-183.80000000000004,256.0,0.0,234.0,65.0
231.0,-192.0,256.0,0.0,228.0,74.0
232.0,-192.40000000000003,256.0,0.0,234.0,60.0
233.0,-192.79999999999995,256.0,0.0,234.0,56.0
234.0,-192.8,256.0,0.0,234.0,58.0
235.0,-225.00000000000006,256.0,0.0,204.0,41.0
236.0,-205.99999999999997,256.0,0.0,202.0,50.0
237.0,-221.60000000000002,256.0,0.0,223.0,38.0
238.0,-208.80000000000004,256.0,0.0,185.0,42.0
239.0,-201.20000000000002,256.0,0.0,194.0,61.0
240.0,-216.2,256.0,0.0,216.0,55.0
241.0,-203.4,256.0,0.0,231.0,44.0
242.0,-220.60000000000002,256.0,0.0,195.0,41.0
243.0,-196.60000000000002,256.0,0.0,229.0,51.0
244.0,-208.99999999999994,256.0,0.0,233.0,53.0
245.0,-210.0,256.0,0.0,226.0,43.0
246.0,-192.2,256.0,0.0,193.0,58.0
247.0,-211.59999999999997,256.0,0.0,219.0,44.0
248.0,-196.60000000000002,256.0,0.0,225.0,53.0
249.0,-212.79999999999998,256.0,0.0,226.0,44.0
250.0,-189.60000000000002,256.0,0.0,208.0,68.0
251.0,-224.19999999999987,256.0,0.0,163.0,37.0
252.0,-210.99999999999994,256.0,0.0,234.0,53.0
253.0,-191.99999999999994,256.0,0.0,203.0,64.0
254.0,-203.2,256.0,0.0,219.0,48.0
255.0,-203.79999999999995,256.0,0.0,206.0,59.0
256.0,-219.0,256.0,0.0,224.0,39.0
257.0,-208.59999999999997,256.0,0.0,234.0,48.0
258.0,-204.39999999999992,256.0,0.0,233.0,49.0
259.0,-192.40000000000003,256.0,0.0,234.0,56.0
260.0,-223.79999999999998,256.0,0.0,199.0,37.0
261.0,-199.39999999999998,256.0,0.0,210.0,50.0
262.0,-204.2,256.0,0.0,234.0,47.0
263.0,-204.80000000000004,256.0,0.0,224.0,48.0
264.0,-219.39999999999998,256.0,0.0,203.0,47.0
265.0,-192.2,256.0,0.0,233.0,62.0
266.0,-206.39999999999998,256.0,0.0,207.0,50.0
267.0,-206.59999999999997,256.0,0.0,194.0,53.0
268.0,-204.0,256.0,0.0,234.0,52.0
269.0,-176.0,256.0,0.0,231.0,74.0
270.0,-185.8,256.0,0.0,234.0,77.0
271.0,-206.39999999999992,256.0,0.0,226.0,47.0
272.0,-205.39999999999998,256.0,0.0,218.0,47.0
273.0,-220.99999999999994,256.0,0.0,196.0,47.0
274.0,-213.19999999999996,256.0,0.0,214.0,49.0
275.0,-203.00000000000006,256.0,0.0,218.0,46.0
276.0,-208.8,256.0,0.0,234.0,44.0
277.0,-212.99999999999991,256.0,0.0,225.0,51.0
278.0,-202.4,256.0,0.0,234.0,48.0
279.0,-221.20000000000005,256.0,0.0,220.0,40.0
280.0,-205.39999999999995,256.0,0.0,228.0,53.0
281.0,-215.40000000000003,256.0,0.0,212.0,47.0
282.0,-197.20000000000002,256.0,0.0,221.0,54.0
283.0,-214.20000000000002,256.0,0.0,234.0,53.0
284.0,-193.60000000000002,256.0,0.0,234.0,60.0
285.0,-188.99999999999997,256.0,0.0,221.0,68.0
286.0,-210.40000000000006,256.0,0.0,198.0,49.0
287.0,-199.0,256.0,0.0,216.0,51.0
288.0,-208.39999999999998,256.0,0.0,234.0,50.0
289.0,-203.60000000000002,256.0,0.0,227.0,49.0
290.0,-206.39999999999998,256.0,0.0,194.0,42.0
291.0,-217.00000000000006,256.0,0.0,204.0,35.0
292.0,-203.4,256.0,0.0,193.0,44.0
293.0,-199.60000000000002,256.0,0.0,211.0,46.0
294.0,-201.40000000000003,256.0,0.0,220.0,53.0
295.0,-197.60000000000002,256.0,0.0,221.0,51.0
296.0,-203.4,256.0,0.0,234.0,49.0
297.0,-201.79999999999995,256.0,0.0,218.0,51.0
298.0,-210.60000000000002,256.0,0.0,228.0,43.0
299.0,-201.2,256.0,0.0,234.0,48.0
300.0,-204.39999999999998,256.0,0.0,212.0,60.0
301.0,-203.80000000000007,256.0,0.0,223.0,45.0
302.0,-206.8,256.0,0.0,231.0,50.0
303.0,-190.0,256.0,0.0,220.0,69.0
304.0,-199.60000000000002,256.0,0.0,230.0,55.0
305.0,-207.0,256.0,0.0,232.0,57.0
306.0,-200.60000000000008,256.0,0.0,171.0,45.0
307.0,-209.8,256.0,0.0,218.0,49.0
308.0,-199.0,256.0,0.0,231.0,54.0
309.0,-191.79999999999995,256.0,0.0,234.0,63.0
310.0,-210.80000000000004,256.0,0.0,222.0,58.0
311.0,-194.40000000000003,256.0,0.0,234.0,58.0
312.0,-205.20000000000005,256.0,0.0,220.0,54.0
313.0,-195.59999999999997,256.0,0.0,234.0,52.0
314.0,-203.4,256.0,0.0,231.0,48.0
315.0,-185.6,256.0,0.0,234.0,66.0
316.0,-193.6,256.0,0.0,222.0,60.0
317.0,-208.2,256.0,0.0,198.0,45.0
318.0,-206.99999999999994,256.0,0.0,221.0,49.0
319.0,-200.2,256.0,0.0,234.0,53.0
320.0,-189.79999999999995,256.0,0.0,223.0,55.0
321.0,-193.00000000000006,256.0,0.0,218.0,57.0
322.0,-211.00000000000003,256.0,0.0,219.0,47.0
323.0,-192.79999999999998,256.0,0.0,216.0,56.0
324.0,-191.8,256.0,0.0,228.0,63.0
325.0,-176.0,256.0,0.0,233.0,78.0
326.0,-217.19999999999996,256.0,0.0,172.0,40.0
327.0,-203.79999999999998,256.0,0.0,234.0,55.0
328.0,-211.2,256.0,0.0,196.0,49.0
329.0,-218.0,256.0,0.0,234.0,38.0
330.0,-193.79999999999998,256.0,0.0,214.0,61.0
331.0,-232.8,256.0,0.0,218.0,38.0
332.0,-201.99999999999997,256.0,0.0,202.0,54.0
333.0,-237.19999999999996,256.0,0.0,226.0,40.0
334.0,-221.60000000000002,256.0,0.0,234.0,40.0
335.0,-205.8,256.0,0.0,219.0,51.0
336.0,-203.0,256.0,0.0,217.0,49.0
337.0,-184.8,256.0,0.0,234.0,64.0
338.0,-215.00000000000006,256.0,0.0,234.0,56.0
339.0,-212.40000000000003,256.0,0.0,227.0,48.0
340.0,-213.8,256.0,0.0,220.0,41.0
341.0,-199.79999999999995,256.0,0.0,214.0,55.0
342.0,-193.79999999999998,256.0,0.0,227.0,50.0
343.0,-198.2,256.0,0.0,234.0,55.0
344.0,-207.39999999999998,256.0,0.0,215.0,48.0
345.0,-202.8,256.0,0.0,234.0,52.0
346.0,-216.0,256.0,0.0,234.0,50.0
347.0,-193.39999999999998,256.0,0.0,232.0,64.0
348.0,-204.39999999999998,256.0,0.0,196.0,48.0
349.0,-207.8,256.0,0.0,233.0,43.0
350.0,-202.0,256.0,0.0,234.0,62.0
351.0,-201.2,256.0,0.0,218.0,60.0
352.0,-207.59999999999997,256.0,0.0,197.0,52.0
353.0,-204.99999999999994,256.0,0.0,214.0,51.0
354.0,-197.2,256.0,0.0,226.0,48.0
355.0,-216.0,256.0,0.0,224.0,42.0
356.0,-205.40000000000003,256.0,0.0,225.0,49.0
357.0,-208.0,256.0,0.0,209.0,44.0
358.0,-193.8,256.0,0.0,212.0,56.0
359.0,-187.79999999999995,256.0,0.0,231.0,65.0
360.0,-203.8,256.0,0.0,229.0,51.0
361.0,-189.39999999999998,256.0,0.0,216.0,62.0
362.0,-188.59999999999997,256.0,0.0,223.0,62.0
363.0,-217.39999999999998,256.0,0.0,214.0,43.0
364.0,-198.0,256.0,0.0,222.0,59.0
365.0,-190.0,256.0,0.0,222.0,61.0
366.0,-199.60000000000002,256.0,0.0,234.0,53.0
367.0,-195.79999999999995,256.0,0.0,216.0,55.0
368.0,-204.0,256.0,0.0,231.0,49.0
369.0,-199.80000000000004,256.0,0.0,194.0,43.0
370.0,-210.39999999999998,256.0,0.0,222.0,46.0
371.0,-226.8,256.0,0.0,215.0,43.0
372.0,-204.99999999999994,256.0,0.0,218.0,47.0
373.0,-182.8,256.0,0.0,234.0,73.0
374.0,-210.20000000000002,256.0,0.0,234.0,53.0
375.0,-212.8,256.0,0.0,230.0,42.0
376.0,-201.0,256.0,0.0,234.0,55.0
377.0,-202.0,256.0,0.0,226.0,54.0
378.0,-204.0,256.0,0.0,234.0,52.0
379.0,-201.8,256.0,0.0,226.0,47.0
380.0,-209.59999999999997,256.0,0.0,202.0,50.0
381.0,-194.60000000000002,256.0,0.0,234.0,59.0
382.0,-195.8,256.0,0.0,234.0,63.0
383.0,-181.19999999999993,256.0,0.0,177.0,60.0
384.0,-202.00000000000003,256.0,0.0,230.0,62.0
385.0,-195.79999999999998,256.0,0.0,234.0,54.0
386.0,-211.79999999999995,256.0,0.0,225.0,47.0
387.0,-210.0,256.0,0.0,211.0,50.0
388.0,-189.4,256.0,0.0,234.0,63.0
389.0,-211.8,256.0,0.0,234.0,51.0
390.0,-190.0,256.0,0.0,234.0,66.0
391.0,-209.8,256.0,0.0,222.0,48.0
392.0,-199.0,256.0,0.0,234.0,57.0
393.0,-207.80000000000007,256.0,0.0,228.0,49.0
394.0,-192.6,256.0,0.0,216.0,63.0
395.0,-206.0,256.0,0.0,228.0,48.0
396.0,-184.60000000000002,256.0,0.0,202.0,55.0
397.0,-203.60000000000002,256.0,0.0,234.0,50.0
398.0,-204.6,256.0,0.0,234.0,47.0
399.0,-182.60000000000002,256.0,0.0,234.0,77.0
400.0,-190.79999999999998,256.0,0.0,214.0,56.0
401.0,-193.8,256.0,0.0,230.0,59.0
402.0,-219.2,256.0,0.0,231.0,42.0
403.0,-201.0,256.0,0.0,206.0,53.0
404.0,-199.8,256.0,0.0,234.0,55.0
405.0,-226.79999999999998,256.0,0.0,202.0,46.0
406.0,-213.20000000000005,256.0,0.0,234.0,65.0
407.0,-200.20000000000005,256.0,0.0,224.0,52.0
408.0,-198.0,256.0,0.0,229.0,51.0
409.0,-206.99999999999997,256.0,0.0,209.0,42.0
410.0,-191.60000000000002,256.0,0.0,227.0,55.0
411.0,-211.8,256.0,0.0,234.0,43.0
412.0,-199.59999999999997,256.0,0.0,226.0,57.0
413.0,-203.0,256.0,0.0,234.0,53.0
414.0,-211.8,256.0,0.0,234.0,47.0
415.0,-217.40000000000003,256.0,0.0,209.0,45.0
416.0,-219.79999999999998,256.0,0.0,213.0,58.0
417.0,-198.00000000000006,256.0,0.0,234.0,52.0
418.0,-206.40000000000006,256.0,0.0,226.0,41.0
419.0,-199.2,256.0,0.0,225.0,52.0
420.0,-187.60000000000002,256.0,0.0,234.0,64.0
421.0,-197.4,256.0,0.0,234.0,57.0
422.0,-219.39999999999998,256.0,0.0,224.0,30.0
423.0,-195.80000000000007,256.0,0.0,223.0,53.0
424.0,-200.00000000000006,256.0,0.0,218.0,58.0
425.0,-201.00000000000006,256.0,0.0,201.0,53.0
426.0,-199.60000000000002,256.0,0.0,222.0,50.0
427.0,-178.60000000000002,256.0,0.0,234.0,79.0
428.0,-216.20000000000007,256.0,0.0,219.0,43.0
429.0,-221.60000000000002,256.0,0.0,190.0,42.0
430.0,-184.39999999999998,256.0,0.0,234.0,68.0
431.0,-190.6,256.0,0.0,224.0,64.0
432.0,-199.8,256.0,0.0,234.0,63.0
433.0,-208.0,256.0,0.0,234.0,59.0
434.0,-213.19999999999993,256.0,0.0,233.0,42.0
435.0,-207.2,256.0,0.0,193.0,41.0
436.0,-205.0,256.0,0.0,234.0,51.0
437.0,-213.6,256.0,0.0,211.0,41.0
438.0,-187.4,256.0,0.0,229.0,62.0
439.0,-202.6,256.0,0.0,234.0,51.0
440.0,-220.99999999999997,256.0,0.0,215.0,33.0
441.0,-188.79999999999995,256.0,0.0,203.0,60.0
442.0,-197.4,256.0,0.0,231.0,60.0
443.0,-188.00000000000006,256.0,0.0,234.0,62.0
444.0,-204.20000000000002,256.0,0.0,213.0,65.0
445.0,-194.0,256.0,0.0,234.0,70.0
446.0,-201.6,256.0,0.0,225.0,54.0
447.0,-210.8,256.0,0.0,233.0,50.0
448.0,-196.0,256.0,0.0,213.0,53.0
449.0,-209.00000000000003,256.0,0.0,220.0,48.0
450.0,-227.39999999999992,256.0,0.0,200.0,41.0
451.0,-206.39999999999998,256.0,0.0,226.0,44.0
452.0,-212.39999999999998,256.0,0.0,230.0,40.0
453.0,-212.00000000000003,256.0,0.0,220.0,44.0
454.0,-200.6,256.0,0.0,230.0,49.0
455.0,-198.39999999999998,256.0,0.0,234.0,54.0
456.0,-198.0,256.0,0.0,186.0,44.0
457.0,-200.8,256.0,0.0,209.0,54.0
458.0,-200.20000000000005,256.0,0.0,230.0,53.0
459.0,-204.20000000000005,256.0,0.0,234.0,57.0
460.0,-201.0,256.0,0.0,208.0,52.0
461.0,-195.2,256.0,0.0,217.0,52.0
462.0,-201.0,256.0,0.0,196.0,53.0
463.0,-211.00000000000003,256.0,0.0,234.0,45.0
464.0,-200.8,256.0,0.0,234.0,54.0
465.0,-195.2,256.0,0.0,234.0,52.0
466.0,-189.0,256.0,0.0,231.0,64.0
467.0,-210.8,256.0,0.0,226.0,52.0
468.0,-196.4,256.0,0.0,234.0,52.0
469.0,-200.6,256.0,0.0,233.0,55.0
470.0,-208.60000000000002,256.0,0.0,217.0,45.0
471.0,-221.80000000000004,256.0,0.0,234.0,35.0
472.0,-197.99999999999994,256.0,0.0,233.0,52.0
473.0,-197.20000000000005,256.0,0.0,195.0,60.0
474.0,-205.4,256.0,0.0,210.0,49.0
475.0,-202.60000000000002,256.0,0.0,214.0,55.0
476.0,-214.60000000000002,256.0,0.0,219.0,52.0
477.0,-198.60000000000005,256.0,0.0,224.0,52.0
478.0,-205.59999999999997,256.0,0.0,185.0,50.0
479.0,-205.60000000000002,256.0,0.0,234.0,56.0
480.0,-197.2,256.0,0.0,200.0,54.0
481.0,-198.99999999999997,256.0,0.0,217.0,51.0
482.0,-201.99999999999994,256.0,0.0,232.0,56.0
483.0,-188.80000000000007,256.0,0.0,229.0,60.0
484.0,-197.0,256.0,0.0,234.0,69.0
485.0,-201.19999999999993,256.0,0.0,205.0,52.0
486.0,-212.4,256.0,0.0,203.0,48.0
487.0,-205.2,256.0,0.0,228.0,54.0
488.0,-214.8,256.0,0.0,234.0,48.0
489.0,-202.8,256.0,0.0,234.0,52.0
490.0,-198.2,256.0,0.0,203.0,53.0
491.0,-199.00000000000003,256.0,0.0,234.0,45.0
492.0,-220.79999999999995,256.0,0.0,223.0,39.0
493.0,-198.0,256.0,0.0,201.0,53.0
494.0,-194.4,256.0,0.0,234.0,56.0
495.0,-221.40000000000003,256.0,0.0,216.0,55.0
496.0,-193.2,256.0,0.0,230.0,56.0
497.0,-205.40000000000012,256.0,0.0,190.0,41.0
498.0,-200.0,256.0,0.0,234.0,54.0
499.0,-196.60000000000002,256.0,0.0,232.0,51.0
500.0,-184.60000000000008,256.0,0.0,206.0,63.0
501.0,-185.99999999999997,256.0,0.0,234.0,70.0
502.0,-193.79999999999995,256.0,0.0,229.0,57.0
503.0,-195.6,256.0,0.0,234.0,51.0
504.0,-206.80000000000004,256.0,0.0,218.0,47.0
505.0,-200.0,256.0,0.0,234.0,56.0
506.0,-189.8,256.0,0.0,197.0,55.0
507.0,-206.8,256.0,0.0,222.0,49.0
508.0,-214.2,256.0,0.0,213.0,45.0
509.0,-189.6,256.0,0.0,206.0,65.0
510.0,-187.20000000000005,256.0,0.0,233.0,61.0
511.0,-212.00000000000003,256.0,0.0,217.0,45.0
512.0,-221.59999999999997,256.0,0.0,234.0,48.0
