r,l,t,is_success,dead_loop_events,wall_collision_count
-1.0,256,257.285732,0.0,234.0,255.0
-7.0,256,258.231473,0.0,231.0,249.0
-1.0,256,259.179889,0.0,234.0,255.0
-7.0,256,260.127264,0.0,231.0,249.0
-1.0,256,261.58474,0.0,234.0,255.0
-1.0,256,262.5291,0.0,234.0,253.0
-1.0,256,263.47306,0.0,234.0,255.0
-1.0,256,264.447155,0.0,234.0,255.0
-2.0,256,265.388624,0.0,234.0,254.0
-1.0,256,266.334063,0.0,234.0,255.0
-1.0,256,267.28061,0.0,234.0,255.0
-5.0,256,268.222678,0.0,231.0,249.0
-3.0,256,269.677647,0.0,234.0,253.0
-7.0,256,270.651135,0.0,231.0,249.0
-1.0,256,271.598332,0.0,234.0,255.0
-3.0,256,272.553751,0.0,234.0,253.0
-5.0,256,273.494334,0.0,233.0,251.0
-5.0,256,274.43976,0.0,231.0,249.0
-3.0,256,275.382342,0.0,234.0,253.0
-1.0,256,276.324801,0.0,234.0,255.0
-1.0,256,277.788051,0.0,234.0,255.0
-1.0,256,278.732218,0.0,234.0,255.0
-3.0,256,279.669391,0.0,234.0,253.0
-3.0,256,280.614855,0.0,234.0,253.0
-3.0,256,281.550605,0.0,234.0,253.0
-1.0,256,282.481089,0.0,234.0,253.0
-1.0,256,283.40172,0.0,234.0,253.0
-1.0,256,284.346348,0.0,234.0,255.0
-7.0,256,285.809337,0.0,229.0,247.0
-1.0,256,286.753935,0.0,234.0,255.0
-3.0,256,287.700911,0.0,234.0,253.0
-3.0,256,288.646546,0.0,233.0,251.0
-7.0,256,289.595116,0.0,231.0,249.0
-3.0,256,290.547137,0.0,234.0,253.0
-1.0,256,291.490417,0.0,234.0,255.0
-1.0,256,292.4244,0.0,234.0,255.0
-1.0,256,293.8912,0.0,234.0,255.0
-5.0,256,294.834097,0.0,233.0,251.0
-1.0,256,295.774006,0.0,234.0,255.0
-1.0,256,296.713344,0.0,234.0,253.0
-12.0,256,297.657665,0.0,213.0,244.0
-1.0,256,298.604841,0.0,234.0,255.0
-10.0,256,299.54529,0.0,229.0,246.0
-1.0,256,300.490548,0.0,234.0,255.0
-3.0,256,301.956416,0.0,234.0,253.0
-9.0,256,302.910501,0.0,229.0,247.0
-3.0,256,303.864107,0.0,234.0,253.0
