time/total_timesteps,train/entropy_loss,train/n_updates,train/value_loss,train/loss,train/policy_gradient_loss,phase
184320,-0.0003030580915947,890.0,0.195515729107683,0.0007641948759555,1.816079020500183e-09,1
186368,-0.0003016974340425,900.0,0.3166313890047604,0.263959527015686,9.12696123123169e-09,1
188416,-0.0003021117096068,910.0,0.2052913490042556,0.1176967322826385,1.0436633601784708e-08,1
190464,-0.0003044604261958,920.0,0.5518581657321192,0.1233565062284469,-2.4796463549137112e-09,1
192512,-0.0003051062092708,930.0,0.014097982191015,0.0011958517134189,-2.3399479687213903e-09,1
194560,-0.0003057748184801,940.0,0.0029623617268043,0.0004852765705436,-1.0360963642597199e-09,1
196608,-0.0003081629554799,950.0,0.0044483868074166,0.0006538521847687,-5.1094684749841694e-08,1
198656,-0.000311226148915,960.0,0.0019703898705756,0.0001202500643557,-1.4982651919126513e-08,1
200704,-0.0003707535164721,970.0,0.1416269558343628,0.0885859802365303,-0.0001450642361305,1
202752,-0.00039590921333,980.0,0.1094534815085353,0.0919241979718208,-3.3649848774075516e-08,1
204800,-0.0003961716487538,990.0,0.3886314274015603,0.3706352412700653,-2.3690517991781232e-09,1
206848,-0.0004018825387902,1000.0,0.0989285884454147,0.1291648596525192,-4.136236384510994e-08,1
208896,-0.00040794547931,1010.0,0.0331333329111657,0.0004613393684849,9.487848728895187e-09,1
210944,-0.0004042359796585,1020.0,0.6133416448312345,0.8535254001617432,1.234002411365509e-09,1
212992,-0.0004119307272048,1030.0,0.6422015001764521,0.8434718251228333,-5.180481821298599e-09,1
215040,-0.0004101816106413,1040.0,0.1829395138673135,0.1142720356583595,-1.792795956134796e-09,1
217088,-0.0004131582729314,1050.0,0.3897838418604806,0.1986390799283981,-1.0710209608078e-09,1
219136,-0.0004156480190431,1060.0,0.104858215056447,0.0050311787053942,-4.080357030034065e-09,1
221184,-0.0004160936037806,1070.0,0.0860435737784428,0.0026807861868292,-2.2002495825290682e-09,1
223232,-0.0004170614407485,1080.0,0.3760347824296332,0.417717307806015,-1.327134668827057e-09,1
225280,-0.0004223498988721,1090.0,0.4435948000755161,0.5943596959114075,1.207226887345314e-08,1
227328,-0.0004242692029947,1100.0,0.1019283728324808,0.122066780924797,2.6833731681108478e-08,1
229376,-0.0004264239603799,1110.0,0.2067561723983089,0.1050716936588287,-2.0687002688646315e-08,1
231424,-0.0004268895776476,1120.0,0.0994731229991884,0.1125377789139747,-4.0914164856076246e-08,1
233472,-0.0004287820396712,1130.0,0.1553340199548984,0.3507954180240631,-7.438939064741134e-09,1
235520,-0.0004292200799682,1140.0,0.1555392029855284,0.0015764400595799,8.102506399154662e-09,1
237568,-0.0004321767646615,1150.0,0.0552615966007579,0.0011413680622354,-7.316702976822853e-09,1
239616,-0.000440198159049,1160.0,0.0482749662100104,0.0034753074869513,-1.1803116649389266e-06,1
241664,-0.0004699551791418,1170.0,0.0060354547487804,0.0021786091383546,2.7765054255723955e-09,1
243712,-0.0004775106794113,1180.0,0.0326404050178098,0.0016413456760346,-1.3067619875073433e-08,1
245760,-0.000479483147501,1190.0,0.3361650397724588,0.3003633320331573,-1.4191027730703356e-08,1
247808,-0.0004905793110083,1200.0,0.4950477748474441,0.491195946931839,-5.657784640789032e-09,1
249856,-0.0004885453741735,1210.0,0.1214447328631649,0.0856851190328598,-1.9336584955453872e-08,1
251904,-0.0004960548583767,1220.0,0.0668886680025025,0.1022363975644111,5.387119017541409e-08,1
253952,-0.0005066505756985,1230.0,0.0047662615172157,0.0021094807889312,-5.342881195247173e-08,1
256000,-0.0005217852602072,1240.0,0.0584592352104664,0.083212673664093,-6.939517334103586e-08,1
258048,-0.0005284305982058,1250.0,0.0369189890610869,0.0035706940107047,3.628665581345558e-08,1
260096,-0.0005402109723945,1260.0,0.1827482444699853,0.1012667715549469,1.746229827404022e-09,1
262144,-0.0009933798537531,1270.0,0.0343340946972603,0.0006428012275137,-0.0003673454979434,1
264192,-0.0011217432460398,1280.0,0.5560656513102004,0.0046419412828981,-1.2153759598731997e-08,1
266240,-0.0011422281342674,1290.0,0.1361453794517729,0.1149083375930786,-3.692694008350372e-08,1
268288,-0.0011703565964126,1300.0,0.1399342077231267,0.0793615952134132,-5.331821739673614e-09,1
270336,-0.0011743379174731,1310.0,0.039225824989262,0.0004361869650892,-5.4936390370130536e-08,1
272384,-0.0011969430095632,1320.0,0.0867721486558366,0.0009476617560721,-1.1496595107018948e-07,1
274432,-0.0012089884883607,1330.0,0.1009132536360994,0.0902759134769439,3.100722096860409e-08,1
276480,-0.0012398438295349,1340.0,0.0775244778744308,0.0003144585061818,-4.247995093464851e-08,1
278528,-0.0012817191352951,1350.0,0.0017981467458412,0.000734468572773,-1.0584481060504915e-07,1
280576,-0.0013650781518663,1360.0,0.1303950986075506,0.1308176666498184,-9.48435626924038e-08,1
282624,-0.0007965390512254,1370.0,0.0045978585680131,0.0002026895381277,-0.0004878749256022,1
284672,-0.0006840866350103,1380.0,0.0910456014993542,0.0005281796329654,-8.611823432147502e-09,1
286720,-0.0005460304462758,1390.0,0.3588844150188379,0.168296605348587,-0.0009847600420471,1
288768,-0.0004112581977096,1400.0,1.366171852312982,0.5783028602600098,-0.0006035308178979,1
290816,-0.0003886894588504,1410.0,0.2888160094458726,0.0024241309147328,8.125789463520051e-09,1
292864,-0.0003899956762325,1420.0,0.154500954769901,0.1379726231098175,2.1653249859809873e-09,1
294912,-0.0003919450446119,1430.0,0.003458649984168,0.0010152115719392,-8.436036296188831e-08,1
296960,-0.0003953663032007,1440.0,0.7892700121970847,0.6314393281936646,6.402842700481415e-11,1
299008,-0.0003939329264539,1450.0,0.0095188985163986,0.0129082240164279,-3.3673131838440895e-08,1
301056,-0.0004040273688588,1460.0,0.0981412274235481,0.0007449047989211,2.139713615179062e-08,1
303104,-0.0004029624935355,1470.0,0.0584857740901497,0.0019708725158125,2.5474582798779013e-08,1
305152,-0.000412010621585,1480.0,0.1227445930519024,0.1312023699283599,2.334127202630043e-09,1
307200,-0.0004132911792112,1490.0,0.163744496068648,0.1400459259748459,1.398148015141487e-08,1
309248,-0.0004232172308547,1500.0,0.0766174572563613,0.0035450556315481,-1.4458782970905304e-08,1
311296,-0.0004249153033015,1510.0,0.12778459500405,0.0676362663507461,-3.7834979593753815e-09,1
313344,-0.0004275569575838,1520.0,0.8332395983161405,1.2531856298446655,1.5072873793542384e-08,1
315392,-0.0004319212992413,1530.0,0.0027580086738453,0.0002823125687427,-7.916241884231566e-10,1
317440,-0.0004388491688587,1540.0,0.0505486903082783,0.0002220553869847,3.983441274613142e-08,1
319488,-0.0004491957341087,1550.0,0.0697862584623635,0.0002141317818313,-1.7340062186121943e-08,1
321536,-0.0004576458297378,1560.0,0.1577606682867554,0.0685860365629196,-4.962203092873097e-08,1
323584,-0.0004617020851583,1570.0,0.036194647778575,0.0001744871551636,-2.3207394406199458e-08,1
325632,-0.0004632287531421,1580.0,0.2902254100044956,0.57350754737854,-3.8603320717811594e-08,1
327680,-0.0004650145321647,1590.0,0.0024061334941507,0.0011824283283203,3.9892620407044895e-08,1
329728,-0.0004748333998577,1600.0,0.3061875256651546,0.3969490528106689,2.6222551241517067e-08,1
331776,-0.0004769474533532,1610.0,0.2560103076539235,0.061738546937704,1.4278339222073556e-08,1
333824,-0.0004777812588145,1620.0,0.1751675877312664,0.0594121105968952,-1.4324905350804329e-08,1
335872,-0.0002754035864199,1630.0,0.0379102979830349,0.0009084732737392,-0.0007800435414537,1
337920,-0.0002393119581029,1640.0,0.1208599877631058,0.0027041682042181,1.0151416063308716e-08,1
339968,-0.0002397378597379,1650.0,0.0297291478389524,0.0082880510017275,3.358582034707069e-09,1
342016,-0.0002417602005152,1660.0,0.1858987834217259,0.1138358414173126,-7.805647328495979e-09,1
344064,-0.0002457836813846,1670.0,0.003762323250703,0.0012474001850932,1.9936123862862587e-09,1
346112,-0.0002450866779327,1680.0,0.3170018674114544,0.4508210122585296,-1.6798730939626695e-08,1
348160,-0.0002480145929439,1690.0,0.0052736974630533,0.0003789164766203,-1.5162513591349125e-07,1
350208,-0.0002487298032065,1700.0,0.5152526389312697,0.36782968044281,-7.620546966791153e-08,1
352256,-0.0002528429427911,1710.0,0.1606338717749167,0.0012293419567868,-1.719454303383827e-08,1
354304,-0.0002528133638406,1720.0,0.0021408769244771,0.0001629189355298,-5.864421837031841e-08,1
356352,-0.0002576342889369,1730.0,0.25486152471276,0.3327164351940155,-4.319008439779282e-09,1
358400,-0.0002597114253148,1740.0,0.2790517851877666,0.1030474007129669,-1.2607779353857042e-08,1
360448,-0.0002623421594762,1750.0,0.2489119242090964,0.0762915015220642,-2.031447365880012e-09,1
362496,-0.000261433214473,1760.0,0.2629630005139916,0.3864452540874481,1.4086253941059113e-08,1
364544,-0.0001850769787779,1770.0,0.0063717391632962,0.0018362756818532,-0.0005483223125338,1
366592,-0.0001596218704435,1780.0,0.0498449386032007,0.0009903211612254,-2.541346475481987e-08,1
368640,-0.0001606398425792,1790.0,0.0930984781592997,0.0048958645202219,-2.147862687706947e-09,1
370688,-0.0001616194094822,1800.0,0.0433707323667476,0.0743544474244117,-9.604264050722122e-11,1
372736,-0.000108206783716,1810.0,0.0966308609262341,0.0997491478919982,-0.0003948253492126,1
374784,-9.535744238746702e-05,1820.0,0.0074768593542103,0.0051872511394321,8.73114913702011e-10,1
376832,-9.536888255752274e-05,1830.0,0.242394499288639,0.1893408447504043,3.7834979593753815e-10,1
378880,-9.536203269817632e-05,1840.0,0.0097962656487652,0.0011289089452475,1.6065314412117003e-09,1
380928,-9.595853589416949e-05,1850.0,0.2709719582475373,0.2854050397872925,-1.1059455573558807e-09,1
382976,-9.614520113245816e-05,1860.0,0.0778834998549427,0.0994449108839035,1.5948899090290067e-09,1
385024,-9.693379915916011e-05,1870.0,0.0017059873460539,0.0031810274813324,-6.635673344135285e-10,1
387072,-9.6872909762169e-05,1880.0,0.5149872297421098,0.1298676878213882,-1.882435753941536e-08,1
389120,-9.703884170448872e-05,1890.0,0.2133281123780762,0.0033873312640935,-1.3128737919032574e-08,1
391168,-9.759393251442816e-05,1900.0,0.0013256496040412,0.0002007614239118,-2.488668542355299e-08,1
393216,-9.776935548870825e-05,1910.0,0.3178000450949184,0.0063235308043658,1.7229467630386351e-09,1
395264,-9.775060661922908e-05,1920.0,0.06435780737811,0.0005798703059554,3.294553607702255e-09,1
397312,-9.892933812807314e-05,1930.0,0.1303902846477285,0.1442922353744506,2.270098775625229e-09,1
399360,-9.80991300821188e-05,1940.0,0.1367447624041233,0.0019999588839709,1.234002411365509e-09,1
401408,-9.97130032374116e-05,1950.0,0.0020608847918992,0.0003040600568056,-3.050081431865692e-09,1
403456,-9.929312564054271e-05,1960.0,0.0699136330571491,0.0008321572095155,-6.082700565457344e-09,1
405504,-0.0001010996724289,1970.0,0.3076441496959887,0.1090072318911552,-2.9633520171046255e-08,1
407552,-0.0001011053051115,1980.0,0.0664869226005976,0.0005071492050774,-6.28642737865448e-10,1
409600,-0.0001016005899145,1990.0,0.154345928679686,0.0026694498956203,-2.37487256526947e-09,1
411648,-0.0001022946494231,2000.0,0.0052243801343138,0.0003976714797317,1.979642547667027e-08,1
413696,-0.0001059531172359,2010.0,0.0726425279739487,0.0018244424136355,7.62520357966423e-10,1
415744,-0.0001049840667292,2020.0,0.301507019175915,0.0052375523373484,1.1059455573558807e-09,1
417792,-0.0001056155171681,2030.0,0.0732328669131675,0.0017041966784745,3.1956005841493606e-09,1
419840,-0.0001059556576365,2040.0,0.0039044169392582,0.0001844969665398,-3.3224932849407193e-08,1
421888,-0.0001078848134056,2050.0,0.2112421493184229,0.1771533042192459,8.37608240544796e-09,1
423936,-0.0001084224680198,2060.0,0.0787641581828211,0.1079130247235298,-1.5919795259833336e-08,1
425984,-0.0001091854062906,2070.0,0.1806288957344804,0.1123594790697097,-1.2456439435482022e-09,1
428032,-0.0001106028355934,2080.0,0.3192679966974537,0.009222948923707,-1.5308614820241928e-08,1
430080,-0.0001102813620491,2090.0,0.0027139305074342,0.0002800249203573,-6.3155312091112145e-09,1
432128,-0.0001112209589336,2100.0,0.4208051337642245,0.0118266502395272,-6.2980689108371745e-09,1
434176,-0.0001120872110732,2110.0,0.0900968844041926,0.0719838067889213,-5.916808731853962e-09,1
436224,-0.0001094672865292,2120.0,0.4286328189424239,0.0120390895754098,3.9703445509076126e-08,1
438272,-0.0001109615503082,2130.0,0.1183776670804945,0.1314306408166885,3.236345946788788e-09,1
440320,-0.000114318904707,2140.0,0.3616129002024536,0.0788024365901947,2.8638169169425966e-09,1
442368,-0.0001122601732276,2150.0,0.1540978925229865,0.0044468357227742,4.691537469625473e-09,1
444416,-0.0001155535925136,2160.0,0.0497681359356647,0.001505049993284,-4.767207428812981e-09,1
446464,-0.0001161746818979,2170.0,0.1127436542505165,0.0008970966446213,-7.974449545145035e-09,1
448512,-0.0001175229479486,2180.0,0.0204779484563914,0.0018048959318548,-5.110632628202438e-09,1
450560,-0.0001132505325585,2190.0,0.4573587135062553,0.0820512995123863,1.8312130123376848e-08,1
452608,-0.0001191524738715,2200.0,0.3055747540231096,0.1967432647943496,1.4842953532934189e-08,1
454656,-0.0001183982289148,2210.0,0.0511190353572601,0.0016081224894151,-2.706656232476234e-09,1
456704,-0.0001194091594697,2220.0,0.1029786751420033,0.0848846510052681,-2.8318027034401897e-08,1
458752,-0.0001195882410684,2230.0,0.1089825929651851,0.1692908406257629,1.8626451492309571e-10,1
460800,-0.0001233471292835,2240.0,0.0015577715728795,0.0001636217057239,1.2567033991217614e-08,1
462848,-0.0001208288316774,2250.0,0.0357837743154959,0.0002990243665408,-3.346940502524376e-09,1
464896,-0.0001271326364076,2260.0,0.258553606949863,0.1813685595989227,-5.902256816625595e-09,1
466944,-0.0001256665447726,2270.0,0.0034008350079602,0.0002458516974002,3.3061951398849486e-09,1
468992,-0.000127718535441,2280.0,0.0171975875404314,0.0080438265576958,5.084439180791378e-09,1
471040,-0.0001289755677134,2290.0,0.145151293015806,0.0881669968366622,1.169973984360695e-09,1
473088,-0.0001317984959314,2300.0,0.0118125460398005,0.0002135230461135,-1.3370299711823464e-08,1
475136,-0.0001380256151605,2310.0,0.0749357774839154,0.015709888190031,-1.1443626135587692e-08,1
477184,-0.0001342826972177,2320.0,0.1678704614285379,0.0393700413405895,1.9033905118703844e-09,1
479232,-0.0001360454862151,2330.0,0.7026568190427497,0.1761370599269867,-8.207280188798903e-10,1
481280,-0.0001408417090715,2340.0,0.2500281084547168,0.1305306106805801,-3.4342519938945767e-10,1
483328,-0.0001372724051179,2350.0,0.1575321861047996,0.0040398966521024,-5.7922443374991425e-08,1
485376,-0.0001399606853738,2360.0,0.1918920596595853,0.1135689243674278,-6.350455805659294e-09,1
487424,-0.0001418590200046,2370.0,0.0579076872396399,0.0155159905552864,-2.5538611225783825e-08,1
489472,-0.0001410886019584,2380.0,0.3848957944428548,0.0043919458985328,-3.3178366720676422e-09,1
491520,-0.0001452103499104,2390.0,0.3899397034198045,0.3056916296482086,-1.0477378964424131e-09,1
493568,-0.0001460527415474,2400.0,0.0052060350190004,0.0028149012941867,-5.203764885663986e-08,1
495616,-0.0001463493672417,2410.0,0.0591307909344323,0.0023656482808291,-3.351597115397453e-08,1
497664,-0.0001515417723567,2420.0,0.0284118076651793,0.0009941916214302,5.413312464952469e-09,1
499712,-0.0001542136127682,2430.0,0.336028566909954,0.1926388144493103,-2.223532646894455e-09,1
501760,-0.0001527163702121,2440.0,0.1356158380163833,0.0058367573656141,-6.565824151039123e-09,1
503808,-0.0001531781670564,2450.0,0.1993703783198725,0.0373052768409252,5.384208634495734e-10,1
505856,-0.0001577626868311,2460.0,0.0056214067051769,0.0020079282112419,3.0169030651450155e-08,1
507904,-0.0001625900962608,2470.0,0.0060018854856025,0.0006218140479177,6.568734534084797e-08,1
509952,-0.0001657860699197,2480.0,0.0629675585463701,0.0012192546855658,1.4773104339838029e-08,1
512000,-0.0001755248293193,2490.0,0.0120181835693074,0.0002987667103298,-2.349843271076679e-08,1
514048,-0.00019131264944,2500.0,0.0016656547675665,0.0001705795293673,-1.779175363481045e-07,1
516096,-0.0001971508390852,2510.0,0.009754801717645,0.0014187339693307,-1.4877878129482269e-08,1
518144,-0.0002124384696799,2520.0,0.0962788391741924,0.001720312400721,-1.091393642127514e-08,1
520192,-0.0002161129132218,2530.0,0.1182417872041696,0.0625012889504432,1.0582152754068377e-08,1
522240,-0.0002309760498974,2540.0,0.0127990734341437,0.0008066185400821,-4.3516047298908235e-08,1
524288,-0.0001501797607488,2550.0,0.2223987772129476,0.1817496865987777,-0.0009321729885414,1
526336,-0.0001257699123016,2560.0,0.2203014547674683,0.0049286857247352,-4.522735252976418e-09,1
528384,-0.0001257439080291,2570.0,0.0340677638421766,0.0019886787049472,3.166496753692627e-09,1
530432,-0.0001271206780074,2580.0,0.0312308742544701,0.1065020486712455,1.1099036782979965e-07,1
532480,-0.0001274372831176,2590.0,0.0233247294570901,0.0014008736470714,-3.8417056202888487e-10,1
534528,-0.0001281327655306,2600.0,0.4612139824668702,0.5311509966850281,-4.295725375413894e-09,1
536576,-0.0001288256124098,2610.0,0.0026723277894234,0.0001179031314677,-2.2223684936761857e-08,1
538624,-0.000130200361491,2620.0,0.0074086160902879,0.0004559005028568,-3.798049874603748e-08,1
540672,-0.0001326215955486,2630.0,0.106794759434706,0.00115183647722,-4.825415089726448e-09,1
542720,-0.0001349214058791,2640.0,0.1042137087191804,0.0009505247580818,2.7357600629329677e-10,1
544768,-0.0001367825057968,2650.0,0.0491454473652993,0.0003365416196174,1.7258571460843083e-09,1
546816,-0.0001389390647091,2660.0,0.1156655251445045,0.0001876211899798,1.9418075680732732e-08,1
548864,-0.0001409143989803,2670.0,0.1663117210307973,0.0787882134318351,3.424356691539287e-08,1
550912,-0.0001416987463016,2680.0,0.1194985784910386,0.0905252024531364,-1.187436282634735e-09,1
552960,-0.0001432964432751,2690.0,0.1253548461427271,0.0038824500516057,-1.8539140000939373e-08,1
555008,-0.000146282728383,2700.0,0.4151662656688131,0.0116677358746528,8.859205991029739e-09,1
557056,-0.0001445972133296,2710.0,0.4805562334193382,0.1094661429524421,2.962769940495491e-09,1
559104,-0.0001466073810661,2720.0,0.0552006487501785,0.0027117647696286,-6.693881005048752e-10,1
561152,-0.0001495426116889,2730.0,0.0063985907196183,0.0039254273287951,5.1688402891159064e-09,1
563200,-0.0001505598454969,2740.0,0.0805419498719857,0.1634623110294342,3.650784492492676e-08,1
565248,-0.0001527436577816,2750.0,0.0300269753977772,0.0993202403187751,-1.0267831385135653e-08,1
567296,-0.0001586990907526,2760.0,0.120194263697158,0.000817985041067,2.665910869836807e-09,1
569344,-0.0001601862406459,2770.0,0.2967167854367289,0.0165002066642045,-8.847564458847044e-10,1
571392,-0.0001610293058547,2780.0,0.1317910211480921,0.0011328430846333,5.407491698861122e-09,1
573440,-0.0001132021627199,2790.0,0.0502849249714927,0.0891719982028007,-0.0004576579900458,1
575488,-0.0001057928572663,2800.0,0.0257136740930945,0.0010093447053804,-2.694141585379839e-08,1
577536,-0.0001071824774953,2810.0,0.0148016141865809,0.0015148244565352,-1.8373248167335986e-08,1
579584,-0.0001059901055668,2820.0,0.006033919553738,0.0011164441239088,2.3283064365386963e-09,1
