r,l,t,is_success,dead_loop_events,wall_collision_count
-104.6,256,52.580106,0.0,231.0,143.0
-101.2,256,53.085836,0.0,221.0,154.0
-110.4,256,53.58324,0.0,210.0,135.0
-104.0,256,54.083868,0.0,210.0,152.0
-109.8,256,54.580132,0.0,205.0,124.0
-110.8,256,55.078678,0.0,222.0,137.0
-95.0,256,55.584877,0.0,234.0,155.0
-87.8,256,56.093775,0.0,221.0,160.0
-93.4,256,56.601482,0.0,221.0,152.0
-116.8,256,57.101168,0.0,225.0,136.0
-132.6,256,57.617008,0.0,215.0,125.0
-99.0,256,58.126631,0.0,218.0,141.0
-111.2,256,58.632923,0.0,225.0,136.0
-70.2,256,59.154401,0.0,216.0,174.0
-118.8,256,59.661294,0.0,216.0,150.0
-69.4,256,60.175612,0.0,231.0,179.0
-88.2,256,60.687516,0.0,234.0,159.0
-96.4,256,61.196574,0.0,234.0,154.0
-96.4,256,61.711053,0.0,211.0,153.0
-115.4,256,62.222102,0.0,213.0,131.0
-117.2,256,62.74207,0.0,228.0,141.0
-87.2,256,63.253588,0.0,210.0,155.0
-89.8,256,63.764278,0.0,212.0,155.0
-84.2,256,64.270608,0.0,225.0,172.0
-107.0,256,64.796503,0.0,225.0,160.0
-76.8,256,65.316427,0.0,234.0,173.0
-89.0,256,65.841084,0.0,225.0,168.0
-81.4,256,66.358091,0.0,234.0,167.0
-67.0,256,66.885131,0.0,202.0,172.0
-57.4,256,67.415163,0.0,216.0,187.0
-66.8,256,67.936881,0.0,233.0,184.0
-73.4,256,68.460714,0.0,217.0,179.0
-66.4,256,68.986105,0.0,221.0,182.0
-92.2,256,69.500446,0.0,233.0,163.0
-76.2,256,70.026837,0.0,225.0,177.0
-75.8,256,70.555022,0.0,234.0,191.0
-87.4,256,71.075744,0.0,212.0,168.0
-58.2,256,71.603304,0.0,231.0,180.0
-54.2,256,72.133915,0.0,234.0,196.0
-77.4,256,72.666884,0.0,217.0,177.0
-67.2,256,73.194172,0.0,212.0,177.0
-64.0,256,73.723432,0.0,234.0,194.0
-57.4,256,74.25422,0.0,208.0,186.0
-67.8,256,74.786396,0.0,233.0,183.0
-41.0,256,75.329726,0.0,213.0,194.0
-62.4,256,75.859567,0.0,233.0,187.0
-59.6,256,76.398489,0.0,210.0,190.0
-65.2,256,76.935399,0.0,208.0,199.0
-56.8,256,77.470838,0.0,233.0,199.0
-75.0,256,77.997057,0.0,212.0,171.0
-53.4,256,78.535692,0.0,214.0,194.0
-67.0,256,79.074004,0.0,234.0,192.0
-35.8,256,79.620832,0.0,225.0,212.0
-65.6,256,80.158125,0.0,234.0,189.0
-45.6,256,80.69762,0.0,221.0,195.0
-59.2,256,81.228796,0.0,211.0,186.0
-40.4,256,81.769778,0.0,205.0,208.0
-52.2,256,82.316677,0.0,211.0,193.0
-47.4,256,82.869661,0.0,234.0,219.0
-43.2,256,83.413993,0.0,234.0,214.0
-29.0,256,83.962456,0.0,227.0,217.0
-37.8,256,84.505875,0.0,213.0,208.0
-38.8,256,85.052136,0.0,233.0,215.0
-35.4,256,85.608269,0.0,234.0,219.0
-44.4,256,86.156558,0.0,233.0,211.0
-49.6,256,86.728052,0.0,222.0,203.0
-37.8,256,87.281623,0.0,233.0,216.0
-55.4,256,87.826348,0.0,233.0,196.0
-33.6,256,88.383918,0.0,232.0,221.0
-40.0,256,88.937133,0.0,233.0,217.0
-26.6,256,89.487681,0.0,234.0,217.0
-27.6,256,90.041378,0.0,231.0,216.0
-28.6,256,90.591471,0.0,234.0,223.0
-16.2,256,91.145423,0.0,233.0,233.0
-17.2,256,91.707405,0.0,218.0,230.0
-3.8,256,92.269293,0.0,234.0,243.0
-20.8,256,92.834782,0.0,206.0,227.0
-19.6,256,93.385511,0.0,212.0,229.0
-23.6,256,93.950319,0.0,234.0,236.0
-13.6,256,94.505813,0.0,234.0,234.0
-23.6,256,95.064284,0.0,234.0,235.0
-24.2,256,95.628998,0.0,233.0,228.0
-26.0,256,96.190554,0.0,234.0,240.0
-20.2,256,96.746233,0.0,218.0,232.0
-32.6,256,97.306344,0.0,233.0,225.0
-17.6,256,97.870673,0.0,212.0,227.0
-12.2,256,98.43371,0.0,234.0,241.0
-9.8,256,98.999673,0.0,234.0,241.0
-28.4,256,99.559708,0.0,225.0,234.0
-9.4,256,100.123021,0.0,233.0,235.0
-16.8,256,100.692411,0.0,212.0,234.0
-5.6,256,101.256687,0.0,233.0,242.0
-13.8,256,101.813746,0.0,234.0,249.0
-6.6,256,102.375836,0.0,234.0,240.0
-9.0,256,102.944507,0.0,233.0,234.0
-15.4,256,103.500242,0.0,234.0,232.0
-9.0,256,104.070624,0.0,234.0,239.0
-6.0,256,104.640952,0.0,233.0,242.0
-12.0,256,105.20316,0.0,212.0,230.0
-18.0,256,105.769497,0.0,212.0,227.0
-17.2,256,106.33795,0.0,212.0,230.0
-8.6,256,106.904422,0.0,234.0,242.0
-14.0,256,107.463583,0.0,214.0,238.0
-14.2,256,108.022807,0.0,227.0,233.0
-25.8,256,108.57811,0.0,225.0,220.0
-28.6,256,109.139275,0.0,227.0,227.0
-18.6,256,109.706166,0.0,233.0,237.0
-20.2,256,110.270677,0.0,225.0,231.0
-20.0,256,110.828953,0.0,204.0,223.0
-5.4,256,111.394487,0.0,210.0,232.0
-5.0,256,111.966204,0.0,229.0,237.0
-9.8,256,112.52314,0.0,234.0,241.0
-19.4,256,113.081914,0.0,233.0,229.0
-12.6,256,113.638968,0.0,234.0,235.0
-5.4,256,114.1987,0.0,214.0,237.0
-11.0,256,114.763569,0.0,212.0,235.0
-19.8,256,115.320116,0.0,234.0,225.0
-21.8,256,115.88057,0.0,234.0,237.0
-17.4,256,116.43707,0.0,210.0,227.0
-22.6,256,116.990794,0.0,220.0,229.0
-13.0,256,117.548401,0.0,233.0,237.0
-13.6,256,118.114288,0.0,234.0,234.0
-17.0,256,118.672379,0.0,234.0,229.0
-4.4,256,119.226737,0.0,234.0,238.0
-12.4,256,119.7892,0.0,214.0,236.0
-38.2,256,120.342084,0.0,217.0,224.0
-16.2,256,120.897656,0.0,208.0,233.0
-29.2,256,121.460935,0.0,234.0,226.0
-31.4,256,122.016611,0.0,233.0,224.0
-18.6,256,122.580326,0.0,234.0,237.0
-12.4,256,123.150498,0.0,234.0,236.0
-16.0,256,123.734418,0.0,233.0,233.0
-15.0,256,124.297285,0.0,229.0,229.0
-19.0,256,124.856008,0.0,233.0,239.0
-24.8,256,125.421899,0.0,234.0,236.0
-17.0,256,126.002368,0.0,234.0,241.0
-9.0,256,126.569759,0.0,231.0,239.0
-21.0,256,127.140485,0.0,233.0,234.0
-22.4,256,127.705275,0.0,215.0,231.0
-9.8,256,128.277324,0.0,215.0,224.0
-27.6,256,128.840088,0.0,204.0,221.0
-20.4,256,129.401166,0.0,231.0,238.0
-25.0,256,129.957149,0.0,217.0,227.0
-9.2,256,130.51452,0.0,234.0,238.0
-21.0,256,131.079618,0.0,234.0,237.0
-14.4,256,131.635466,0.0,234.0,232.0
-5.6,256,132.197884,0.0,208.0,231.0
-10.0,256,132.75128,0.0,212.0,238.0
-8.4,256,133.314737,0.0,234.0,244.0
-31.6,256,133.884181,0.0,213.0,223.0
-11.0,256,134.438742,0.0,234.0,239.0
-10.0,256,135.001131,0.0,209.0,231.0
-32.6,256,135.560579,0.0,215.0,233.0
-25.4,256,136.124368,0.0,223.0,219.0
-17.0,256,136.687838,0.0,233.0,233.0
-9.0,256,137.250163,0.0,231.0,231.0
-9.2,256,137.818834,0.0,234.0,241.0
-12.4,256,138.377885,0.0,234.0,240.0
-19.4,256,138.938662,0.0,234.0,237.0
-33.4,256,139.493194,0.0,213.0,235.0
-17.0,256,140.05342,0.0,234.0,241.0
-27.6,256,140.615338,0.0,223.0,229.0
-36.6,256,141.170921,0.0,234.0,228.0
-15.0,256,141.731734,0.0,214.0,228.0
-2.8,256,142.297733,0.0,234.0,240.0
-13.8,256,142.857581,0.0,234.0,237.0
-14.6,256,143.428868,0.0,229.0,235.0
-33.8,256,143.993767,0.0,234.0,234.0
-14.6,256,144.552324,0.0,234.0,233.0
-28.2,256,145.111992,0.0,224.0,229.0
-38.8,256,145.676516,0.0,231.0,224.0
-6.4,256,146.24229,0.0,234.0,240.0
-19.0,256,146.819702,0.0,234.0,235.0
-12.2,256,147.396983,0.0,214.0,233.0
-10.8,256,147.963614,0.0,234.0,239.0
-23.8,256,148.532375,0.0,227.0,229.0
-10.8,256,149.093836,0.0,234.0,240.0
-29.0,256,149.64912,0.0,218.0,229.0
-16.6,256,150.203561,0.0,222.0,227.0
-7.6,256,150.760913,0.0,234.0,239.0
-18.8,256,151.324161,0.0,213.0,229.0
-11.4,256,151.890566,0.0,212.0,236.0
-7.8,256,152.455192,0.0,234.0,241.0
-23.4,256,153.020521,0.0,225.0,231.0
-24.8,256,153.582916,0.0,233.0,234.0
-22.2,256,154.139413,0.0,214.0,216.0
-5.4,256,154.704065,0.0,234.0,243.0
-6.4,256,155.268656,0.0,223.0,241.0
-9.6,256,155.833697,0.0,234.0,236.0
-10.8,256,156.389848,0.0,212.0,231.0
-27.8,256,156.949847,0.0,214.0,235.0
-15.0,256,157.516133,0.0,234.0,235.0
-9.6,256,158.086667,0.0,234.0,241.0
-36.8,256,158.652731,0.0,234.0,235.0
-10.4,256,159.213161,0.0,218.0,229.0
-13.4,256,159.77695,0.0,210.0,237.0
-5.8,256,160.34091,0.0,217.0,231.0
-14.2,256,160.894545,0.0,231.0,235.0
-8.0,256,161.451216,0.0,234.0,242.0
-15.4,256,162.015384,0.0,234.0,245.0
-10.4,256,162.581143,0.0,234.0,242.0
-30.2,256,163.144069,0.0,193.0,223.0
-21.0,256,163.702907,0.0,225.0,231.0
-8.4,256,164.274231,0.0,234.0,240.0
-6.8,256,164.835007,0.0,234.0,243.0
-13.0,256,165.393075,0.0,234.0,232.0
-14.6,256,165.951324,0.0,214.0,233.0
-16.6,256,166.509008,0.0,234.0,232.0
-13.6,256,167.083097,0.0,231.0,239.0
-18.0,256,167.640892,0.0,234.0,240.0
-17.8,256,168.200762,0.0,234.0,241.0
-18.2,256,168.754174,0.0,228.0,231.0
-9.0,256,169.309834,0.0,234.0,241.0
-17.4,256,169.864505,0.0,234.0,231.0
-15.8,256,170.420636,0.0,234.0,231.0
-21.2,256,170.980269,0.0,234.0,232.0
-32.2,256,171.538078,0.0,233.0,229.0
-33.2,256,172.090047,0.0,205.0,220.0
-14.4,256,172.652784,0.0,234.0,244.0
-3.6,256,173.212422,0.0,233.0,239.0
-17.4,256,173.77387,0.0,234.0,221.0
-21.6,256,174.345615,0.0,231.0,235.0
-13.6,256,174.909954,0.0,234.0,242.0
-13.2,256,175.478255,0.0,234.0,231.0
-6.2,256,176.036126,0.0,226.0,241.0
-16.4,256,176.596043,0.0,234.0,242.0
-13.4,256,177.159524,0.0,214.0,241.0
-25.6,256,177.719073,0.0,234.0,239.0
-13.6,256,178.281704,0.0,220.0,235.0
-19.4,256,178.849067,0.0,229.0,224.0
-25.2,256,179.411161,0.0,211.0,221.0
-9.8,256,179.975676,0.0,234.0,239.0
-6.8,256,180.54822,0.0,234.0,244.0
-35.4,256,181.10441,0.0,234.0,227.0
-24.6,256,181.666697,0.0,217.0,228.0
-21.6,256,182.226978,0.0,234.0,242.0
-8.4,256,182.7919,0.0,234.0,244.0
71.4,202,183.233327,1.0,145.0,155.0
-14.0,256,183.808922,0.0,234.0,244.0
-14.0,256,184.381469,0.0,233.0,242.0
-8.8,256,184.944036,0.0,234.0,235.0
-19.8,256,185.509832,0.0,233.0,235.0
-15.2,256,186.071215,0.0,194.0,226.0
-17.6,256,186.63559,0.0,233.0,230.0
-44.8,256,187.19341,0.0,227.0,231.0
-14.0,256,187.750398,0.0,233.0,234.0
-5.0,256,188.308132,0.0,234.0,245.0
-12.8,256,188.865186,0.0,214.0,223.0
-8.6,256,189.42237,0.0,234.0,236.0
-14.4,256,189.980342,0.0,226.0,225.0
-17.6,256,190.540149,0.0,234.0,229.0
-38.4,256,191.098067,0.0,210.0,224.0
-16.4,256,191.661183,0.0,213.0,232.0
-25.0,256,192.228379,0.0,233.0,229.0
-24.0,256,192.787051,0.0,207.0,220.0
-36.4,256,193.344368,0.0,216.0,224.0
-12.6,256,193.914262,0.0,222.0,239.0
-13.8,256,194.479873,0.0,231.0,233.0
-28.8,256,195.042575,0.0,234.0,228.0
-10.6,256,195.611803,0.0,234.0,237.0
-7.0,256,196.172027,0.0,212.0,238.0
-20.6,256,196.728753,0.0,218.0,219.0
-13.0,256,197.285426,0.0,201.0,233.0
-13.2,256,197.844103,0.0,233.0,236.0
-2.6,256,198.406274,0.0,216.0,236.0
-9.4,256,198.962184,0.0,234.0,241.0
-23.4,256,199.522627,0.0,226.0,227.0
-25.4,256,200.089757,0.0,212.0,230.0
-19.6,256,200.650466,0.0,233.0,236.0
-13.4,256,201.218613,0.0,233.0,240.0
-26.0,256,201.775967,0.0,215.0,224.0
-11.0,256,202.330593,0.0,233.0,234.0
-17.0,256,202.891735,0.0,220.0,227.0
-20.4,256,203.444025,0.0,231.0,234.0
-15.0,256,204.005608,0.0,234.0,235.0
-30.2,256,204.56091,0.0,234.0,231.0
-8.8,256,205.119991,0.0,200.0,238.0
-14.4,256,205.687748,0.0,226.0,238.0
-19.0,256,206.252321,0.0,218.0,238.0
-16.8,256,206.853302,0.0,234.0,242.0
-10.8,256,207.413575,0.0,234.0,236.0
-6.2,256,207.972308,0.0,234.0,242.0
-35.8,256,208.529593,0.0,234.0,229.0
-18.8,256,209.098477,0.0,212.0,233.0
-15.8,256,209.657543,0.0,234.0,227.0
-31.4,256,210.214985,0.0,212.0,226.0
-20.4,256,210.781968,0.0,230.0,235.0
-20.6,256,211.336395,0.0,234.0,235.0
-7.4,256,211.895834,0.0,229.0,239.0
-22.0,256,212.464685,0.0,219.0,232.0
-12.4,256,213.021636,0.0,234.0,240.0
-10.2,256,213.579433,0.0,229.0,237.0
-23.6,256,214.140346,0.0,234.0,240.0
-9.8,256,214.713495,0.0,222.0,233.0
-27.0,256,215.278055,0.0,231.0,233.0
-14.8,256,215.834108,0.0,234.0,236.0
-4.4,256,216.398913,0.0,212.0,238.0
-17.6,256,216.959124,0.0,214.0,237.0
-16.4,256,217.516113,0.0,234.0,230.0
-6.4,256,218.081325,0.0,234.0,246.0
-24.2,256,218.647338,0.0,217.0,219.0
-17.4,256,219.214173,0.0,233.0,231.0
-9.0,256,219.776568,0.0,229.0,231.0
-23.0,256,220.336667,0.0,234.0,231.0
-17.8,256,220.907532,0.0,227.0,233.0
-44.0,256,221.46842,0.0,212.0,217.0
-7.4,256,222.035327,0.0,234.0,241.0
-9.0,256,222.596918,0.0,231.0,236.0
-36.8,256,223.151246,0.0,212.0,216.0
-6.6,256,223.715398,0.0,233.0,238.0
-12.2,256,224.276686,0.0,234.0,238.0
-14.2,256,224.851741,0.0,234.0,243.0
-14.0,256,225.433714,0.0,233.0,243.0
-18.0,256,225.996152,0.0,227.0,231.0
-14.8,256,226.558596,0.0,234.0,232.0
-13.8,256,227.133948,0.0,210.0,235.0
-24.4,256,227.689744,0.0,222.0,237.0
-32.8,256,228.24139,0.0,208.0,219.0
-10.6,256,228.795576,0.0,234.0,239.0
-19.4,256,229.352451,0.0,234.0,237.0
-13.8,256,229.906881,0.0,214.0,224.0
-18.4,256,230.471318,0.0,233.0,240.0
-24.0,256,231.048233,0.0,233.0,236.0
-6.4,256,231.615102,0.0,234.0,241.0
-16.8,256,232.177509,0.0,234.0,238.0
-11.0,256,232.736044,0.0,213.0,235.0
-30.4,256,233.295656,0.0,207.0,223.0
-10.0,256,233.855219,0.0,234.0,240.0
-14.4,256,234.422925,0.0,214.0,230.0
-8.4,256,234.99173,0.0,234.0,234.0
-6.8,256,235.560594,0.0,234.0,244.0
-10.8,256,236.127099,0.0,234.0,246.0
-20.8,256,236.685692,0.0,218.0,227.0
-14.0,256,237.241821,0.0,212.0,228.0
-6.0,256,237.805993,0.0,212.0,237.0
-15.0,256,238.375342,0.0,231.0,236.0
-13.8,256,238.93857,0.0,234.0,235.0
-6.8,256,239.502632,0.0,233.0,240.0
-30.6,256,240.060467,0.0,209.0,224.0
-11.4,256,240.620994,0.0,234.0,239.0
-20.8,256,241.174938,0.0,234.0,226.0
-12.8,256,241.737477,0.0,234.0,246.0
-19.8,256,242.295193,0.0,212.0,227.0
-11.4,256,242.858793,0.0,234.0,237.0
-12.0,256,243.429098,0.0,192.0,235.0
-25.8,256,243.981749,0.0,231.0,230.0
-13.8,256,244.540699,0.0,231.0,233.0
-3.8,256,245.108434,0.0,234.0,251.0
-26.4,256,245.67425,0.0,234.0,232.0
-8.6,256,246.241953,0.0,233.0,235.0
-14.4,256,246.797607,0.0,215.0,231.0
-25.4,256,247.352418,0.0,229.0,225.0
-11.8,256,247.91647,0.0,234.0,236.0
-8.6,256,248.479423,0.0,234.0,239.0
-10.0,256,249.03834,0.0,233.0,238.0
-7.8,256,249.602238,0.0,231.0,241.0
-26.8,256,250.169749,0.0,210.0,226.0
-13.8,256,250.727286,0.0,234.0,237.0
-16.4,256,251.296824,0.0,233.0,240.0
-26.4,256,251.863927,0.0,229.0,236.0
-17.4,256,252.432217,0.0,234.0,239.0
-10.0,256,252.997909,0.0,234.0,235.0
-23.2,256,253.557686,0.0,233.0,232.0
-27.6,256,254.113649,0.0,229.0,228.0
-5.2,256,254.682373,0.0,234.0,245.0
-10.4,256,255.246239,0.0,215.0,230.0
-9.4,256,255.805965,0.0,210.0,233.0
-11.6,256,256.368546,0.0,210.0,223.0
-16.4,256,256.925139,0.0,231.0,235.0
-10.0,256,257.485883,0.0,233.0,240.0
-26.8,256,258.040865,0.0,233.0,224.0
-5.8,256,258.598769,0.0,234.0,245.0
-11.8,256,259.157875,0.0,234.0,239.0
-5.4,256,259.724364,0.0,229.0,231.0
-13.4,256,260.282605,0.0,234.0,235.0
-17.8,256,260.83807,0.0,214.0,226.0
-3.4,256,261.402311,0.0,234.0,249.0
-17.2,256,261.9649,0.0,233.0,239.0
-17.8,256,262.52536,0.0,234.0,233.0
-23.6,256,263.080172,0.0,204.0,224.0
-4.0,256,263.640432,0.0,234.0,246.0
-21.0,256,264.197169,0.0,233.0,235.0
-23.8,256,264.757504,0.0,214.0,227.0
-15.0,256,265.31613,0.0,234.0,239.0
-7.0,256,265.873381,0.0,233.0,232.0
-10.4,256,266.427995,0.0,234.0,240.0
-20.6,256,266.996151,0.0,234.0,235.0
-12.4,256,267.556585,0.0,231.0,232.0
-12.4,256,268.11107,0.0,234.0,238.0
-16.8,256,268.669374,0.0,229.0,226.0
-27.0,256,269.235534,0.0,212.0,228.0
-34.4,256,269.791417,0.0,234.0,227.0
-16.0,256,270.357661,0.0,212.0,234.0
-16.4,256,270.911472,0.0,203.0,217.0
-10.0,256,271.46658,0.0,194.0,230.0
-17.6,256,272.025917,0.0,233.0,238.0
-37.4,256,272.585316,0.0,234.0,231.0
-33.4,256,273.137726,0.0,211.0,218.0
-6.0,256,273.703503,0.0,233.0,242.0
-8.6,256,274.270013,0.0,231.0,239.0
-26.0,256,274.833803,0.0,234.0,232.0
-26.8,256,275.389823,0.0,231.0,221.0
-12.2,256,275.952565,0.0,234.0,246.0
-4.6,256,276.515522,0.0,212.0,240.0
-7.0,256,277.076904,0.0,234.0,243.0
-17.2,256,277.647316,0.0,210.0,233.0
-27.6,256,278.209898,0.0,233.0,236.0
-13.2,256,278.773123,0.0,234.0,232.0
-10.8,256,279.327572,0.0,214.0,228.0
-10.0,256,279.885886,0.0,234.0,239.0
-7.8,256,280.441417,0.0,234.0,239.0
-5.8,256,281.014961,0.0,234.0,245.0
-22.4,256,281.572712,0.0,233.0,233.0
-21.4,256,282.137761,0.0,203.0,228.0
-18.2,256,282.699653,0.0,233.0,233.0
-23.8,256,283.256333,0.0,234.0,232.0
-10.6,256,283.81219,0.0,234.0,240.0
-18.2,256,284.375962,0.0,214.0,235.0
-17.8,256,284.930124,0.0,211.0,227.0
-8.4,256,285.499302,0.0,234.0,244.0
-12.0,256,286.071988,0.0,226.0,237.0
-3.6,256,286.635219,0.0,233.0,244.0
-19.2,256,287.199306,0.0,234.0,228.0
-8.2,256,287.760692,0.0,234.0,239.0
-11.8,256,288.320554,0.0,234.0,239.0
-10.6,256,288.886583,0.0,214.0,233.0
-22.4,256,289.445391,0.0,234.0,236.0
-11.8,256,290.014463,0.0,233.0,234.0
-8.6,256,290.570794,0.0,234.0,241.0
-18.4,256,291.137641,0.0,209.0,228.0
-8.8,256,291.699152,0.0,232.0,230.0
-9.0,256,292.258441,0.0,234.0,241.0
-13.0,256,292.817744,0.0,229.0,233.0
-14.2,256,293.370769,0.0,199.0,222.0
-18.0,256,293.92876,0.0,220.0,230.0
-32.4,256,294.482772,0.0,233.0,228.0
-15.0,256,295.044991,0.0,233.0,241.0
-21.0,256,295.605185,0.0,234.0,238.0
-13.0,256,296.164235,0.0,234.0,237.0
-12.4,256,296.728183,0.0,233.0,232.0
-8.0,256,297.291716,0.0,213.0,230.0
-13.8,256,297.857685,0.0,234.0,243.0
-7.0,256,298.418051,0.0,234.0,243.0
-9.4,256,298.981507,0.0,212.0,238.0
-18.0,256,299.542512,0.0,234.0,235.0
-39.0,256,300.096687,0.0,234.0,237.0
-24.6,256,300.648774,0.0,215.0,231.0
-13.2,256,301.209995,0.0,234.0,244.0
-12.0,256,301.77175,0.0,234.0,242.0
-18.2,256,302.344395,0.0,207.0,224.0
-11.4,256,302.90869,0.0,229.0,240.0
-17.8,256,303.463313,0.0,204.0,218.0
-19.4,256,304.023235,0.0,234.0,237.0
-12.6,256,304.582537,0.0,219.0,232.0
-18.6,256,305.148836,0.0,224.0,228.0
-12.0,256,305.70553,0.0,214.0,234.0
-19.8,256,306.264156,0.0,224.0,232.0
-7.8,256,306.831135,0.0,234.0,247.0
-21.0,256,307.38934,0.0,233.0,231.0
-13.2,256,307.949887,0.0,216.0,240.0
-22.2,256,308.508893,0.0,234.0,235.0
-5.4,256,309.074474,0.0,234.0,247.0
-29.4,256,309.653031,0.0,214.0,231.0
-16.4,256,310.213114,0.0,210.0,236.0
-17.4,256,310.779123,0.0,234.0,238.0
-14.2,256,311.343022,0.0,223.0,234.0
-12.8,256,311.908898,0.0,234.0,238.0
