time/total_timesteps,train/n_updates,train/loss,phase
16333,4058,0.0388784520328044,2
17357,4314,0.0104773333296179,2
18381,4570,0.0047042788937687,2
19405,4826,0.0062628369778394,2
20429,5082,0.00751275382936,2
21453,5338,0.0304684042930603,2
22477,5594,0.0265708714723587,2
23501,5850,0.0285993963479995,2
24525,6106,0.0409199744462966,2
25549,6362,0.0303648747503757,2
26573,6618,0.0352154709398746,2
27597,6874,0.0057433573529124,2
28621,7130,0.0464181676506996,2
29645,7386,0.1321211457252502,2
30669,7642,0.0063209543004632,2
31693,7898,0.0747681856155395,2
32634,8133,0.3722301423549652,2
33658,8389,0.0280653350055217,2
34682,8645,0.0314985997974872,2
35706,8901,0.0061775762587785,2
36730,9157,0.0336933694779872,2
37754,9413,0.0345971249043941,2
38778,9669,0.0629311650991439,2
39633,9883,0.0349232666194438,2
40657,10139,0.0068363649770617,2
41681,10395,0.0309461746364831,2
42705,10651,0.0318987593054771,2
43729,10907,0.0338136814534664,2
44753,11163,0.0374633409082889,2
45777,11419,0.0055538318119943,2
46801,11675,0.0360210053622722,2
47825,11931,0.0060096671804785,2
48849,12187,0.0325232110917568,2
49873,12443,0.0392652489244937,2
50897,12699,0.00673074927181,2
51921,12955,0.0095384810119867,2
52945,13211,0.0691845491528511,2
53969,13467,0.0033993662800639,2
54993,13723,0.0355579145252704,2
56017,13979,0.0040277959778904,2
57041,14235,0.0356491617858409,2
58065,14491,0.0044616218656301,2
59089,14747,0.0051941485144197,2
60113,15003,0.0052264593541622,2
61137,15259,0.0270518865436315,2
62161,15515,0.0053959544748067,2
63185,15771,0.0288377050310373,2
64209,16027,0.0044153961353003,2
65233,16283,0.0026920512318611,2
66257,16539,0.002826398005709,2
67281,16795,0.0029701483435928,2
68305,17051,0.087184764444828,2
69329,17307,0.1205415576696395,2
70353,17563,0.0541724003851413,2
71377,17819,0.0355017855763435,2
72401,18075,0.0062020663172006,2
73425,18331,0.0037173647433519,2
74449,18587,0.004193102940917,2
75473,18843,0.0361822582781314,2
76497,19099,0.0127835217863321,2
77521,19355,0.0568434298038482,2
78545,19611,0.005693488754332,2
79569,19867,0.0117035396397113,2
80593,20123,0.0030681798234581,2
81617,20379,0.0274263322353363,2
82641,20635,0.003262136131525,2
83665,20891,0.0388893336057662,2
84689,21147,0.0031035621650516,2
85713,21403,0.0091222301125526,2
86737,21659,0.0587470531463623,2
87761,21915,0.0095393136143684,2
88785,22171,0.4117655456066131,2
89809,22427,0.0256881229579448,2
90833,22683,0.0329745337367057,2
91857,22939,0.0025871305260807,2
92881,23195,0.0031471289694309,2
93905,23451,0.0044758091680705,2
94929,23707,0.0015516101848334,2
95953,23963,0.0014225929044187,2
96977,24219,0.0030203810892999,2
98001,24475,0.0043654469773173,2
99025,24731,0.0530958622694015,2
100049,24987,0.0069632185623049,2
101073,25243,0.0132972626015543,2
102097,25499,0.0350721888244152,2
103121,25755,0.0033712740987539,2
104145,26011,0.0313449762761592,2
105169,26267,0.0060655977576971,2
106193,26523,0.023379735648632,2
107217,26779,0.0283739473670721,2
108241,27035,0.0365676544606685,2
109265,27291,0.0028785911854356,2
110289,27547,0.0034072562120854,2
111313,27803,0.0039888569153845,2
112337,28059,0.027394164353609,2
113361,28315,0.0046638660132884,2
114385,28571,0.0426163636147975,2
115409,28827,0.0314840227365493,2
116433,29083,0.0400928594172,2
117457,29339,0.003799149300903,2
118481,29595,0.0042185760103166,2
119505,29851,0.0025193670298904,2
120529,30107,0.0027123289182782,2
121553,30363,0.0625579804182052,2
122577,30619,0.0037612528540194,2
123601,30875,0.0655881017446518,2
124625,31131,0.0999362468719482,2
125649,31387,0.0018517022253945,2
126673,31643,0.0060464120469987,2
127697,31899,0.0343167968094348,2
128721,32155,0.0245174132287502,2
129745,32411,0.0020726416260004,2
130769,32667,0.0693774297833442,2
131793,32923,0.0038436015602201,2
132817,33179,0.0097706848755478,2
133841,33435,0.0137019697576761,2
134865,33691,0.0319504961371421,2
135889,33947,0.0371076203882694,2
136913,34203,0.0026196027174592,2
137937,34459,0.0018384886207059,2
138961,34715,0.0375755168497562,2
139985,34971,0.0024520421866327,2
141009,35227,0.0264635495841503,2
142033,35483,0.0022248118184506,2
143057,35739,0.0597823038697242,2
144081,35995,0.0035188542678952,2
145105,36251,0.0400820076465606,2
146129,36507,0.0329031758010387,2
147153,36763,0.0047921109944581,2
148177,37019,0.0045939073897898,2
149201,37275,0.0656393617391586,2
150225,37531,0.0337673388421535,2
151116,37753,0.0037173335440456,2
152140,38009,0.0043686428107321,2
153164,38265,0.061699841171503,2
154188,38521,0.0312020406126976,2
155212,38777,0.0024312161840498,2
156236,39033,0.03796162083745,2
157260,39289,0.0570103228092193,2
158284,39545,0.0051129194907844,2
159308,39801,0.0645426213741302,2
160332,40057,0.0022959914058446,2
161356,40313,0.0346384868025779,2
162380,40569,0.0110443038865923,2
163404,40825,0.0053585683926939,2
164428,41081,0.0048047113232314,2
165452,41337,0.00150850310456,2
166476,41593,0.0020006755366921,2
167500,41849,0.0251467078924179,2
168524,42105,0.002361831953749,2
169548,42361,0.0028715149965137,2
170572,42617,0.0617206394672393,2
171596,42873,0.0014391741715371,2
172620,43129,0.0015976655995473,2
173644,43385,0.0014723259955644,2
174668,43641,0.0099770287051796,2
175692,43897,0.0014753250870853,2
176716,44153,0.0309842862188816,2
177740,44409,0.0341000594198703,2
178764,44665,0.0017076157964766,2
179788,44921,0.0542171075940132,2
180812,45177,0.0023674988187849,2
181836,45433,0.0021024716552346,2
182860,45689,0.0292975008487701,2
183884,45945,0.0306453667581081,2
184908,46201,0.0233580116182565,2
185932,46457,0.0363538563251495,2
186956,46713,0.0053067803382873,2
187980,46969,0.0297901332378387,2
189004,47225,0.000801830086857,2
190028,47481,0.0609056912362575,2
191052,47737,0.0269592702388763,2
192076,47993,0.0033219773322343,2
193100,48249,0.0018531051464378,2
194124,48505,0.0010728422785177,2
195148,48761,0.023420188575983,2
196172,49017,0.0014146857429295,2
197196,49273,0.0015367537271231,2
198220,49529,0.0035547113511711,2
199244,49785,0.0637330561876297,2
200268,50041,0.002036657417193,2
201292,50297,0.0287736672908067,2
202316,50553,0.0255563538521528,2
203340,50809,0.0319505333900451,2
204364,51065,0.0034586307592689,2
205388,51321,0.0027719750069081,2
206412,51577,0.0013222221750766,2
207436,51833,0.0084425313398242,2
208460,52089,0.0311139374971389,2
209484,52345,0.0044280779547989,2
210508,52601,0.0049415957182645,2
211532,52857,0.0255037266761064,2
212556,53113,0.0257995035499334,2
213580,53369,0.0580840595066547,2
214604,53625,0.003802245715633,2
215628,53881,0.0010107506532222,2
216652,54137,0.0022262989077717,2
217676,54393,0.0525966584682464,2
218700,54649,0.0040074228309094,2
219724,54905,0.0095282457768917,2
220748,55161,0.0015829472104087,2
221772,55417,0.008418052457273,2
222796,55673,0.000966104096733,2
223820,55929,0.0316224060952663,2
224844,56185,0.0078268498182296,2
225868,56441,0.0020264706108719,2
226892,56697,0.0040820227004587,2
227916,56953,0.0016931559657678,2
228940,57209,0.0016387263312935,2
229964,57465,0.0016160239465534,2
230988,57721,0.0020919390954077,2
232012,57977,0.0024617728777229,2
233036,58233,0.006194757297635,2
234060,58489,0.0062385248020291,2
235084,58745,0.0069288513623178,2
236108,59001,0.0013101439690217,2
237132,59257,0.3717343509197235,2
238156,59513,0.0328098982572555,2
239180,59769,0.0009287579450756,2
240204,60025,0.0014980952255427,2
241228,60281,0.0928970351815223,2
242252,60537,0.0017078154487535,2
243276,60793,0.0296088084578514,2
244300,61049,0.0260033104568719,2
245324,61305,0.0045312568545341,2
246348,61561,0.0026159849949181,2
247372,61817,0.0053079077042639,2
248396,62073,0.0017512469785287,2
249420,62329,0.0321402549743652,2
1024,230,0.0176669992506504,3
2048,486,0.0135028362274169,3
3072,742,0.0746088176965713,3
4096,998,0.0155091891065239,3
5120,1254,0.0121957175433635,3
6144,1510,0.045107215642929,3
7168,1766,0.011658445931971,3
8192,2022,0.0107809025794267,3
9216,2278,0.0569914430379867,3
10240,2534,0.022890493273735,3
11264,2790,0.033443346619606,3
12288,3046,0.0086198449134826,3
13312,3302,0.0157401524484157,3
14285,3546,0.040734626352787,3
15309,3802,0.0680982246994972,3
16333,4058,0.0389074943959713,3
17357,4314,0.0124292280524969,3
18381,4570,0.0067271939478814,3
19405,4826,0.0090654324740171,3
20429,5082,0.0097065698355436,3
21453,5338,0.0352962128818035,3
22477,5594,0.032153807580471,3
23501,5850,0.0353336334228515,3
24525,6106,0.0393266007304191,3
25549,6362,0.0347396992146968,3
26573,6618,0.0388588011264801,3
27597,6874,0.0102497600018978,3
28621,7130,0.0497291795909404,3
29645,7386,0.1269900202751159,3
30669,7642,0.0118249617516994,3
31693,7898,0.0799099504947662,3
32634,8133,0.3791631758213043,3
33658,8389,0.0333212241530418,3
34682,8645,0.0352580472826957,3
35706,8901,0.0104322824627161,3
36730,9157,0.0364285111427307,3
37754,9413,0.0382375195622444,3
38778,9669,0.0639911219477653,3
39633,9883,0.037763237953186,3
40657,10139,0.0090200100094079,3
41681,10395,0.0090383514761924,3
42705,10651,0.034518901258707,3
43729,10907,0.0328881628811359,3
44753,11163,0.0397706404328346,3
45777,11419,0.0108626037836074,3
46801,11675,0.0398458205163478,3
47825,11931,0.0081803435459733,3
48849,12187,0.0344107374548912,3
49873,12443,0.0398661531507968,3
50897,12699,0.0066824662499129,3
51921,12955,0.0111182387918233,3
52945,13211,0.068939596414566,3
53969,13467,0.0051770275458693,3
54993,13723,0.0356469899415969,3
56017,13979,0.0064376140944659,3
57041,14235,0.038223210722208,3
58065,14491,0.0066614826209843,3
59089,14747,0.0072021717205643,3
60113,15003,0.0083642611280083,3
61137,15259,0.0303825922310352,3
62161,15515,0.0070180804468691,3
63185,15771,0.0313942246139049,3
64209,16027,0.0070789363235235,3
65233,16283,0.004254431463778,3
66257,16539,0.0065848613157868,3
67281,16795,0.007167674601078,3
68305,17051,0.0844739973545074,3
69329,17307,0.1210275664925575,3
70353,17563,0.0583233535289764,3
71377,17819,0.0381873399019241,3
72401,18075,0.008039797656238,3
73425,18331,0.004419163800776,3
74449,18587,0.0065110083669424,3
75473,18843,0.0353153124451637,3
76497,19099,0.0161110777407884,3
77521,19355,0.0603607818484306,3
78545,19611,0.009073450230062,3
79569,19867,0.0120251653715968,3
80593,20123,0.0048049208708107,3
81617,20379,0.0299156047403812,3
82641,20635,0.0056646685115993,3
83665,20891,0.0347275733947753,3
84689,21147,0.0041928715072572,3
85713,21403,0.0095306579023599,3
86737,21659,0.0584304668009281,3
87761,21915,0.0091129969805479,3
88785,22171,0.4120199680328369,3
89809,22427,0.0283242911100387,3
90833,22683,0.0369644202291965,3
91857,22939,0.0043646586127579,3
92881,23195,0.0041109598241746,3
93905,23451,0.0105548426508903,3
94929,23707,0.0037541496567428,3
95953,23963,0.0028482140041887,3
96977,24219,0.0045256982557475,3
98001,24475,0.005766263231635,3
99025,24731,0.0543648451566696,3
100049,24987,0.0080379545688629,3
101073,25243,0.0343410111963748,3
102097,25499,0.0043934499844908,3
103121,25755,0.0909119173884391,3
104145,26011,0.0083780903369188,3
105169,26267,0.0326935425400733,3
106193,26523,0.0039764852263033,3
107217,26779,0.0054192626848816,3
108241,27035,0.006871766410768,3
109265,27291,0.0051048598252236,3
110289,27547,0.0350624173879623,3
111313,27803,0.0031764050945639,3
112337,28059,0.0034791154321283,3
113361,28315,0.0027283476665616,3
114385,28571,0.0312572196125984,3
115409,28827,0.0600552223622798,3
116433,29083,0.0333420597016811,3
117457,29339,0.0052299387753009,3
118481,29595,0.0026931683532893,3
119505,29851,0.00463926512748,3
120529,30107,0.0585429668426513,3
121553,30363,0.0476271510124206,3
122577,30619,0.0025270392652601,3
123601,30875,0.0531423352658748,3
124625,31131,0.089449942111969,3
125649,31387,0.0265015643090009,3
126673,31643,0.0313943512737751,3
127697,31899,0.0345346666872501,3
128721,32155,0.0085519608110189,3
129745,32411,0.0039150742813944,3
130769,32667,0.0055125481449067,3
131793,32923,0.0565498992800712,3
132817,33179,0.3831815421581268,3
133773,33418,0.028680307790637,3
134797,33674,0.065312273800373,3
135821,33930,0.0266154408454895,3
136845,34186,0.0313177928328514,3
137869,34442,0.0022852753754705,3
138893,34698,0.0013515651226043,3
139917,34954,0.0319147333502769,3
140941,35210,0.0333091430366039,3
141965,35466,0.0316987857222557,3
142989,35722,0.0304241422563791,3
144013,35978,0.0278695933520793,3
145037,36234,0.0272613670676946,3
146061,36490,0.0351630076766014,3
147085,36746,0.0532780215144157,3
148109,37002,0.0024059026036411,3
149133,37258,0.0068812891840934,3
150157,37514,0.0273912269622087,3
151181,37770,0.0020091892220079,3
152205,38026,0.0295338835567235,3
153229,38282,0.054964579641819,3
154253,38538,0.0561983585357666,3
155277,38794,0.0031105929519981,3
156301,39050,0.0591842047870159,3
157325,39306,0.0575276091694831,3
158349,39562,0.0020785070955753,3
159373,39818,0.0021061399020254,3
160397,40074,0.0276490841060876,3
161421,40330,0.0014509698376059,3
162445,40586,0.0019161945674568,3
163469,40842,0.0017906825523823,3
164493,41098,0.0308243874460458,3
165517,41354,0.0011721055489033,3
166541,41610,0.0584153905510902,3
167565,41866,0.0011770201381295,3
168589,42122,0.076450228691101,3
169613,42378,0.0295339561998844,3
170637,42634,0.027016682550311,3
171661,42890,0.0326020419597625,3
172685,43146,0.0531880743801593,3
173709,43402,0.0020341165363788,3
174733,43658,0.0006311296601779,3
175757,43914,0.0023190700449049,3
176781,44170,0.002881348831579,3
177805,44426,0.0310221780091524,3
178829,44682,0.0307202916592359,3
179853,44938,0.0024491460062563,3
180877,45194,0.002288572024554,3
181901,45450,0.0075257304124534,3
182925,45706,0.0265642534941434,3
183949,45962,0.0347229950129985,3
184973,46218,0.0022594816982746,3
185997,46474,0.0016398099251091,3
187021,46730,0.0434738919138908,3
188045,46986,0.055596224963665,3
189069,47242,0.0263079535216093,3
190093,47498,0.0292585492134094,3
191117,47754,0.024907661601901,3
192141,48010,0.0022227829322218,3
193165,48266,0.0880954712629318,3
194189,48522,0.0040858308784663,3
195213,48778,0.0079630836844444,3
196237,49034,0.0308078397065401,3
197261,49290,0.0013559705112129,3
198285,49546,0.0272900257259607,3
199309,49802,0.029333533719182,3
200333,50058,0.0312901362776756,3
201357,50314,0.0298391338437795,3
202381,50570,0.0825842320919036,3
203405,50826,0.0281156804412603,3
204429,51082,0.0586173683404922,3
205453,51338,0.0032310395035892,3
206477,51594,0.0324872508645057,3
207501,51850,0.0028080488555133,3
208525,52106,0.0019827231299132,3
209549,52362,0.0022040165495127,3
210573,52618,0.0246758498251438,3
211597,52874,0.0312768071889877,3
212621,53130,0.0016942617949098,3
213645,53386,0.0014123272849246,3
214669,53642,0.0504265874624252,3
215693,53898,0.0030993428081274,3
216717,54154,0.0010461541824042,3
217741,54410,0.0556954853236675,3
218765,54666,0.0312126167118549,3
219789,54922,0.0031708709429949,3
220813,55178,0.0050272098742425,3
221837,55434,0.0059579284861683,3
222861,55690,0.0320176891982555,3
223885,55946,0.0579097643494606,3
224909,56202,0.0334834605455398,3
225933,56458,0.0288219563663005,3
226957,56714,0.0029627492185682,3
227981,56970,0.0027748753782361,3
229005,57226,0.0021568262018263,3
230029,57482,0.0314533933997154,3
231053,57738,0.0027330999728292,3
232077,57994,0.0034902333281934,3
233101,58250,0.0055941799655556,3
234125,58506,0.0517893396317958,3
235149,58762,0.0022805002517998,3
236173,59018,0.0081099607050418,3
237197,59274,0.0043205013498663,3
238221,59530,0.0015535396523773,3
239245,59786,0.0290350094437599,3
240269,60042,0.0354620702564716,3
241293,60298,0.0305265020579099,3
242317,60554,0.0301287155598402,3
243341,60810,0.0031046769581735,3
244365,61066,0.0027291707228869,3
245389,61322,0.0027193133719265,3
246413,61578,0.0611190721392631,3
247437,61834,0.0284021105617284,3
248461,62090,0.0023559182882308,3
249485,62346,0.0336028225719928,3
1024,230,0.0265323631465435,4
2048,486,0.0226978622376918,4
3072,742,0.0810651928186416,4
4096,998,0.0238475836813449,4
5120,1254,0.0244884528219699,4
6144,1510,0.048671044409275,4
7168,1766,0.017032952979207,4
8192,2022,0.0168202258646488,4
9216,2278,0.0602366626262664,4
10240,2534,0.0307973194867372,4
11264,2790,0.0428912974894046,4
12288,3046,0.0177868176251649,4
13312,3302,0.0243501514196395,4
14285,3546,0.0496957302093505,4
15309,3802,0.0768823027610778,4
16333,4058,0.0454242527484893,4
17357,4314,0.0206881985068321,4
18381,4570,0.0150733925402164,4
19405,4826,0.0190127082169055,4
20429,5082,0.0160685423761606,4
21453,5338,0.042952187359333,4
22477,5594,0.0412146970629692,4
23501,5850,0.0471363291144371,4
24525,6106,0.0437585525214672,4
25549,6362,0.0404186621308326,4
26573,6618,0.0434349775314331,4
27597,6874,0.0152986915782094,4
28621,7130,0.0548534728586673,4
29645,7386,0.1290798336267471,4
30669,7642,0.0160813704133033,4
31693,7898,0.0873881950974464,4
32634,8133,0.3866347968578338,4
33658,8389,0.0388251580297946,4
34682,8645,0.0392720364034175,4
35706,8901,0.0139765106141567,4
36730,9157,0.039992019534111,4
37754,9413,0.0397880598902702,4
38778,9669,0.0707694441080093,4
39633,9883,0.0420595668256282,4
40657,10139,0.0138118444010615,4
41681,10395,0.0127402730286121,4
42705,10651,0.0390302613377571,4
43729,10907,0.0343296602368354,4
44753,11163,0.0408055149018764,4
45777,11419,0.0153848454356193,4
46801,11675,0.0429564416408538,4
47825,11931,0.010941457003355,4
48849,12187,0.0389519296586513,4
49873,12443,0.0397496819496154,4
50897,12699,0.0454152263700962,4
51921,12955,0.0104442778974771,4
52945,13211,0.0388683341443538,4
53969,13467,0.0339984558522701,4
54993,13723,0.0361385978758335,4
56017,13979,0.0155327562242746,4
57041,14235,0.0373377948999404,4
58065,14491,0.060718897730112,4
59089,14747,0.0087879411876201,4
60113,15003,0.0137513978406786,4
61137,15259,0.0394564941525459,4
62161,15515,0.0093143880367279,4
63185,15771,0.0383663959801197,4
64209,16027,0.0302135180681943,4
65233,16283,0.0363356880843639,4
66257,16539,0.0094076562672853,4
67281,16795,0.1125543192028999,4
68305,17051,0.0286777541041374,4
69329,17307,0.0031447289511561,4
70353,17563,0.0048615112900733,4
71377,17819,0.029338039457798,4
72401,18075,0.004745383746922,4
73425,18331,0.0389082469046115,4
74449,18587,0.0078207403421401,4
75473,18843,0.004755301401019,4
76497,19099,0.0302465632557868,4
77521,19355,0.0346632413566112,4
78545,19611,0.0022235144861042,4
79569,19867,0.0033543712925165,4
80593,20123,0.0036526720505207,4
81617,20379,0.0030616750009357,4
82641,20635,0.0017180552240461,4
83665,20891,0.0326423197984695,4
84689,21147,0.0019022885244339,4
85713,21403,0.004099098034203,4
86737,21659,0.0012426353059709,4
87761,21915,0.0034563434310257,4
88785,22171,0.002757194219157,4
89809,22427,0.0037406757473945,4
90833,22683,0.0368043519556522,4
91857,22939,0.0284171607345342,4
92881,23195,0.0357152409851551,4
93905,23451,0.0065561546944081,4
94929,23707,0.0024048849008977,4
95953,23963,0.0288898851722478,4
