rollout/success_rate,time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_len_mean,train/value_loss,train/explained_variance,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/entropy_loss,train/clip_range,train/clip_fraction,train/loss,train/approx_kl,phase,phase_learning_rate_start,phase_learning_rate_end
0.0,60,-1.026,122880,484,253,256.0,0.0033534970629261,0.9455121755599976,590.0,0.0002697919999999,4.924368113279342e-09,-0.0003737131875823,0.2,0.0,0.0014792552683502,0.0,1,0.0003,5e-05
0.0,61,-1.234,124928,493,253,256.0,0.0025568225424649,0.9574940800666808,600.0,0.0002692799999999,-7.0664100348949436e-09,-0.0003803721079748,0.2,0.0,0.0003437199338804,0.0,1,0.0003,5e-05
0.0,62,-1.102,126976,501,253,256.0,0.2604838126411778,0.0257869958877563,610.0,0.0002687679999999,-1.4726538211107252e-09,-0.0003824503852229,0.2,0.0,0.070123940706253,0.0,1,0.0003,5e-05
0.0,63,-0.9380000000000002,129024,510,252,256.0,0.0057232889768783,0.7590432167053223,620.0,0.000268256,-9.627547115087511e-09,-0.0003817117842118,0.2,0.0,0.0028583719395101,0.0,1,0.0003,5e-05
0.0,64,-1.0,131072,518,252,256.0,0.2338713364501018,0.2879160642623901,630.0,0.0002677439999999,7.171183824539185e-09,-0.0003883849683916,0.2,0.0,0.1362846940755844,0.0,1,0.0003,5e-05
0.0,65,-1.078,133120,527,252,256.0,0.2095561017602449,0.4630742073059082,640.0,0.0002672319999999,-3.859167918562889e-09,-0.00039110920261,0.2,0.0,0.0985779240727424,0.0,1,0.0003,5e-05
0.0,66,-1.116,135168,535,252,256.0,0.0322328440583078,0.7472118139266968,650.0,0.0002667199999999,-1.702865120023489e-08,-0.0003899796716723,0.2,0.0,0.0023506637662649,0.0,1,0.0003,5e-05
0.0,67,-1.05,137216,544,252,256.0,0.0305184773505516,0.3377907872200012,660.0,0.000266208,-1.9467552192509177e-08,-0.000390624026113,0.2,0.0,0.0001003581055556,0.0,1,0.0003,5e-05
0.0,68,-0.8460000000000001,139264,552,251,256.0,0.1094918247006717,0.3234564661979675,670.0,0.0002656959999999,-3.2511889003217224e-08,-0.0003920673229004,0.2,0.0,0.0814878940582275,0.0,1,0.0003,5e-05
0.0,69,-0.5879999999999999,141312,561,251,256.0,0.0050897036634523,0.8185581564903259,680.0,0.0002651839999999,-1.5203841030597686e-08,-0.0003941306153137,0.2,0.0,0.0019204615382477,0.0,1,0.0003,5e-05
0.0,70,-0.8420000000000001,143360,569,251,256.0,0.0231352391272594,0.0197933316230773,690.0,0.000264672,-5.23286871612072e-09,-0.0004025132202514,0.2,0.0,0.0158213153481483,0.0,1,0.0003,5e-05
0.0,71,-0.858,145408,578,251,256.0,0.4399270504683955,0.046225368976593,700.0,0.00026416,5.320180207490921e-09,-0.0004132276011659,0.2,0.0,0.3640002608299255,0.0,1,0.0003,5e-05
0.0,72,-0.85,147456,586,251,256.0,0.1100519368721506,0.1388663053512573,710.0,0.0002636479999999,3.710738383233547e-09,-0.0004069097682076,0.2,0.0,0.1015394404530525,0.0,1,0.0003,5e-05
0.0,73,-1.0639999999999998,149504,595,251,256.0,0.0054597863320509,0.1132102012634277,720.0,0.0002631359999999,-2.759043127298355e-08,-0.0004109226276341,0.2,0.0,0.0147950612008571,0.0,1,0.0003,5e-05
0.0,74,-1.0100000000000002,151552,603,251,256.0,1.1337362268939617,0.0428625345230102,730.0,0.000262624,1.094304025173187e-09,-0.0004155757324042,0.2,0.0,1.043098211288452,0.0,1,0.0003,5e-05
0.0,75,-1.008,153600,612,250,256.0,0.0454626648208432,0.0154822468757629,740.0,0.0002621119999999,-2.2742897272109987e-07,-0.0004817346823983,0.2,0.0,0.0926487073302269,0.0,1,0.0003,5e-05
0.0,76,-1.156,155648,620,250,256.0,0.1136741838907255,0.3050965666770935,750.0,0.0002615999999999,3.5739503800868983e-09,-0.0004258609526004,0.2,0.0,0.0006377473473548,0.0,1,0.0003,5e-05
0.0,77,-1.084,157696,629,250,256.0,0.5090616858651629,0.0268154740333557,760.0,0.000261088,-1.4901161193847655e-09,-0.0004407801923662,0.2,0.0,0.4401228129863739,0.0,1,0.0003,5e-05
0.0,78,-0.974,159744,637,250,256.0,0.0023531509963504,0.9468973875045776,770.0,0.0002605759999999,5.227047950029373e-09,-0.0004390725895063,0.2,0.0,0.001441310159862,0.0,1,0.0003,5e-05
0.0,79,-1.0759999999999998,161792,646,250,256.0,0.0726020783215062,0.3308627009391784,780.0,0.0002600639999999,-4.228786565363407e-08,-0.000449043226763,0.2,0.0,0.0588150918483734,0.0,1,0.0003,5e-05
0.0,80,-1.0619999999999998,163840,654,250,256.0,0.1497605533339083,0.1532853841781616,790.0,0.0002595519999999,1.938315108418464e-09,-0.0004544144783722,0.2,0.0,0.1512477248907089,0.0,1,0.0003,5e-05
0.0,81,-1.088,165888,663,250,256.0,0.0016747144026339,0.0969145894050598,800.0,0.00025904,5.908077582716941e-10,-0.0004538003679044,0.2,0.0,1.1301497579552232e-05,0.0,1,0.0003,5e-05
0.0,82,-1.128,167936,671,249,256.0,0.0034535917166067,-0.0001379251480102,810.0,0.0002585279999999,-0.0010176524083362,-0.0002392638049059,0.2,0.000439453125,1.158497889264254e-05,0.00018303248,1,0.0003,5e-05
0.0,83,-1.31,169984,680,249,256.0,0.0308038506778757,0.5929529666900635,820.0,0.0002580159999999,-4.569301381707191e-09,-0.0002107729771523,0.2,0.0,0.000395766692236,0.0,1,0.0003,5e-05
0.0,84,-1.4860000000000002,172032,688,249,256.0,0.3806453984405379,0.0375437140464782,830.0,0.000257504,1.6298145055770872e-09,-0.0002150880765839,0.2,0.0,0.1077859848737716,0.0,1,0.0003,5e-05
0.0,85,-1.406,174080,697,249,256.0,0.5696581422685995,0.0976527333259582,840.0,0.000256992,-9.546056389808654e-10,-0.000217605374928,0.2,0.0,0.368831604719162,0.0,1,0.0003,5e-05
0.0,86,-1.568,176128,705,249,256.0,0.1360879585648945,0.1762704849243164,850.0,0.0002564799999999,-2.240994945168495e-09,-0.0002140950728062,0.2,0.0,0.1351360380649566,0.0,1,0.0003,5e-05
0.0,87,-1.4800000000000002,178176,713,249,256.0,0.5892684137990727,0.0237659811973571,860.0,0.0002559679999999,-5.925539880990982e-09,-0.0002188237094742,0.2,0.0,0.2631082832813263,0.0,1,0.0003,5e-05
0.0,88,-1.352,180224,721,249,256.0,0.0044442949547601,0.5338582992553711,870.0,0.000255456,-2.2520544007420542e-08,-0.0002185892943089,0.2,0.0,0.0007208830793388,0.0,1,0.0003,5e-05
0.0,89,-1.398,182272,729,249,256.0,0.0877394532661128,0.0747355818748474,880.0,0.000254944,-2.0256265997886656e-09,-0.0002178823131544,0.2,0.0,0.0003706230490934,0.0,1,0.0003,5e-05
0.0,90,-1.572,184320,737,249,256.0,0.134502032212913,0.0562390089035034,890.0,0.0002544319999999,-0.0004001742461696,-0.0001604272973054,0.2,0.000439453125,0.0774554908275604,8.650147e-05,1,0.0003,5e-05
0.0,91,-1.4060000000000006,186368,746,249,256.0,0.1470159129573403,0.0994086265563964,900.0,0.00025392,9.255018085241317e-10,-0.0001543741451314,0.2,0.0,0.1795431673526764,0.0,1,0.0003,5e-05
0.0,92,-1.5040000000000004,188416,754,249,256.0,0.0010155597509083,0.8668567538261414,910.0,0.000253408,-2.159504219889641e-09,-0.0001550821671116,0.2,0.0,1.588398481544573e-05,0.0,1,0.0003,5e-05
0.0,93,-1.4860000000000004,190464,762,249,256.0,0.1125193101319382,0.0559288263320922,920.0,0.0002528959999999,8.096685633063316e-09,-0.0001557672972921,0.2,0.0,0.0017363760853186,0.0,1,0.0003,5e-05
0.0,94,-1.658,192512,770,249,256.0,0.0031040085541462,0.8900538682937622,930.0,0.000252384,-5.905167199671269e-08,-0.0001582991208124,0.2,0.0,0.000462442432763,-7.450581e-09,1,0.0003,5e-05
0.0,95,-1.67,194560,778,249,256.0,0.1284852275777666,0.2503938674926758,940.0,0.000251872,-8.754432201385498e-09,-0.0001565567405123,0.2,0.0,0.0002879617386497,0.0,1,0.0003,5e-05
0.0,96,-1.334,196608,786,249,256.0,0.6841533841914498,0.0885335803031921,950.0,0.0002513599999999,-1.979060471057892e-09,-0.0001547304107589,0.2,0.0,0.6593313217163086,0.0,1,0.0003,5e-05
0.0,97,-1.382,198656,794,249,256.0,0.07386950134387,0.1471291780471801,960.0,0.0002508479999999,4.668254405260086e-09,-0.0001571251475979,0.2,0.0,0.1009533554315567,0.0,1,0.0003,5e-05
0.0,98,-1.558,200704,802,249,256.0,0.1846331437904154,0.2930254936218261,970.0,0.000250336,-4.423782229423523e-09,-0.0001560944730954,0.2,0.0,0.0832447558641433,0.0,1,0.0003,5e-05
0.0,99,-1.462,202752,811,249,256.0,0.4813816326204687,0.2629780769348144,980.0,0.0002498239999999,-0.0005487632530275,-0.0001182129549306,0.2,0.000341796875,0.0482936091721057,7.368706e-05,1,0.0003,5e-05
0.0,100,-1.5540000000000007,204800,819,249,256.0,0.1948524847568478,0.4029536247253418,990.0,0.0002493119999999,-1.327134668827057e-09,-9.820619752645144e-05,0.2,0.0,0.0824153795838356,0.0,1,0.0003,5e-05
0.0,101,-1.4820000000000004,206848,827,249,256.0,0.2301385876809945,0.643049418926239,1000.0,0.0002488,3.608874976634979e-10,-9.673576805653284e-05,0.2,0.0,0.0018053994281217,0.0,1,0.0003,5e-05
0.0,102,-1.3159999999999998,208896,835,250,256.0,0.036871247041563,0.9005357027053833,1010.0,0.0002482879999999,-1.335865817964077e-09,-9.99323017822462e-05,0.2,0.0,0.0048795603215694,0.0,1,0.0003,5e-05
0.0,103,-1.3780000000000003,210944,843,250,256.0,0.0563808944803895,0.8637300729751587,1020.0,0.0002477759999999,7.159542292356492e-10,-9.9059062449669e-05,0.2,0.0,0.0511165261268615,0.0,1,0.0003,5e-05
0.0,104,-1.3740000000000003,212992,851,250,256.0,0.1514611210906878,0.3351897001266479,1030.0,0.0002472639999999,1.327134668827057e-09,-9.796450785870547e-05,0.2,0.0,0.0670645236968994,0.0,1,0.0003,5e-05
0.0,105,-1.4280000000000002,215040,859,250,256.0,0.0284385041944915,0.9286172389984132,1040.0,0.000246752,-9.42964106798172e-10,-9.720946418383392e-05,0.2,0.0,0.0024842203129082,0.0,1,0.0003,5e-05
0.0,106,-1.3580000000000008,217088,868,250,256.0,0.0727924235892714,0.7500368356704712,1050.0,0.0002462399999999,7.217749953269959e-10,-9.940734225892811e-05,0.2,0.0,0.0099181560799479,0.0,1,0.0003,5e-05
0.0,107,-1.118,219136,876,250,256.0,0.0742647208156995,0.8653506636619568,1060.0,0.0002457279999999,1.4319084584712983e-09,-0.0001030247852213,0.2,0.0,0.0082761570811271,0.0,1,0.0003,5e-05
0.0,108,-1.2780000000000002,221184,884,249,256.0,0.0415482017313479,0.8769921064376831,1070.0,0.000245216,-2.3533357307314873e-08,-9.788473189473736e-05,0.2,0.0,0.001099225715734,0.0,1,0.0003,5e-05
0.0,109,-1.374,223232,893,249,256.0,0.7748120118165389,0.3100178241729736,1080.0,0.0002447039999999,-1.0244548320770262e-09,-9.724481988087064e-05,0.2,0.0,0.1680904328823089,0.0,1,0.0003,5e-05
0.0,110,-1.2,225280,901,249,256.0,0.5607635979889892,0.3095849156379699,1090.0,0.0002441919999999,-0.0001637787674553,-8.4867292571289e-05,0.2,0.000146484375,0.0097389826551079,3.668561e-05,1,0.0003,5e-05
0.0,111,-1.6639999999999997,227328,910,249,256.0,0.0491447139454976,0.4918106198310852,1100.0,0.0002436799999999,4.2637111619114876e-09,-7.310352057174896e-05,0.2,0.0,0.0008566483738832,0.0,1,0.0003,5e-05
0.0,112,-1.4200000000000006,229376,919,249,256.0,0.5909629318222869,0.436206042766571,1110.0,0.0002431679999999,3.585591912269592e-09,-7.174939282776905e-05,0.2,0.0,0.1850222945213318,0.0,1,0.0003,5e-05
0.0,113,-1.4660000000000004,231424,927,249,256.0,0.006487043906236,0.956717610359192,1120.0,0.0002426559999999,2.8987415134906767e-09,-7.218967748485738e-05,0.2,0.0,0.0022661993280053,0.0,1,0.0003,5e-05
0.0,114,-1.4820000000000002,233472,935,249,256.0,0.0298348301235819,0.7827301025390625,1130.0,0.0002421439999999,1.0128132998943328e-09,-7.230146875372156e-05,0.2,0.0,0.0076763904653489,0.0,1,0.0003,5e-05
0.0,115,-1.4920000000000002,235520,944,249,256.0,0.1396463254932314,0.2761143445968628,1140.0,0.0002416319999999,-2.759043127298355e-09,-7.24387218724587e-05,0.2,0.0,0.0709447339177131,0.0,1,0.0003,5e-05
0.0,116,-1.548,237568,953,249,256.0,0.0060065375868362,0.9343389868736268,1150.0,0.0002411199999999,5.617039278149605e-10,-7.295388459169772e-05,0.2,0.0,0.0016740900464355,0.0,1,0.0003,5e-05
0.0,117,-1.586,239616,961,249,256.0,0.180139622092247,0.3342184424400329,1160.0,0.0002406079999999,2.6775524020195005e-10,-7.249192540257355e-05,0.2,0.0,0.0011957532260566,0.0,1,0.0003,5e-05
0.0,118,-1.5600000000000005,241664,970,249,256.0,0.0021822626302309,0.9492245316505432,1170.0,0.0002400959999999,-1.2165401130914687e-09,-7.23954970453633e-05,0.2,0.0,0.0009772310731932,0.0,1,0.0003,5e-05
0.0,119,-1.352,243712,978,248,256.0,0.1702614410343813,0.2495427727699279,1180.0,0.0002395839999999,0.0,-7.28496837837156e-05,0.2,0.0,0.0747875794768333,0.0,1,0.0003,5e-05
0.0,120,-1.348,245760,987,248,256.0,0.0083501276936658,0.8266615271568298,1190.0,0.0002390719999999,-7.39237293601036e-10,-7.320114973481395e-05,0.2,0.0,0.0004155465285293,0.0,1,0.0003,5e-05
0.0,121,-1.4400000000000006,247808,995,248,256.0,0.001180537423761,0.9494929909706116,1200.0,0.0002385599999999,-8.789356797933577e-10,-7.324106882151682e-05,0.2,0.0,0.0007605099235661,0.0,1,0.0003,5e-05
0.0,122,-1.172,249856,1004,248,256.0,0.0839771300414213,0.0563077926635742,1210.0,0.0002380479999999,9.895302355289459e-11,-7.38354505301686e-05,0.2,0.0,0.0006160440389066,0.0,1,0.0003,5e-05
0.0,123,-0.956,251904,1013,248,256.0,0.1187628720479551,0.3131870031356811,1220.0,0.0002375359999999,7.799826562404633e-10,-7.357941622103681e-05,0.2,0.0,0.1044690683484077,0.0,1,0.0003,5e-05
