time/total_timesteps,train/loss,train/policy_gradient_loss,train/value_loss,train/n_updates,train/entropy_loss,phase
305152,0.0608601383864879,-8.032657206058503e-10,0.0663252333120908,1480.0,-6.403563038475113e-05,1
307200,0.0033017448149621,2.817250788211822e-09,0.0233258329710224,1490.0,-6.41394629383285e-05,1
309248,0.061660673469305,1.6589183360338211e-09,0.0364031901495764,1500.0,-6.408986891983658e-05,1
311296,0.0138875870034098,1.8451828509569166e-09,0.0362980159174185,1510.0,-6.560222573170904e-05,1
313344,0.2162502408027649,-8.207280188798903e-10,0.144057161686942,1520.0,-6.430217199522303e-05,1
315392,0.0004625070141628,-1.6880221664905548e-10,0.0073867819628503,1530.0,-6.626593940382009e-05,1
317440,0.0015525325434282,-1.6938429325819014e-09,0.0058849222259595,1540.0,-6.442799385695253e-05,1
319488,0.003942803479731,-7.217749953269959e-10,0.0225136283479514,1550.0,-6.381545508702403e-05,1
321536,0.0023689325898885,5.599576979875565e-09,0.0077386379598465,1560.0,-6.461313078034436e-05,1
323584,0.003389238147065,-3.4458935260772707e-09,0.0320362264370487,1570.0,-6.395469254130148e-05,1
325632,0.0158361382782459,-3.891182132065296e-09,0.0162466129113454,1580.0,-6.515009181384812e-05,1
327680,0.0110362190753221,7.566995918750763e-11,0.0134765277791302,1590.0,-6.595114391529932e-05,1
329728,0.0677450969815254,5.820766091346741e-11,0.112279146167566,1600.0,-6.608075746044051e-05,1
331776,0.0750641450285911,1.7636921256780623e-09,0.0976699066202854,1610.0,-6.683120909656282e-05,1
333824,0.0639774277806282,2.2118911147117614e-10,0.0814944221201585,1620.0,-6.542697665281593e-05,1
335872,0.0037504415959119,-0.0004672976327128,0.018786591904427,1630.0,-5.016562286073167e-05,1
337920,0.0147529458627104,7.136259227991104e-09,0.0300936852196173,1640.0,-4.602819140018255e-05,1
339968,0.1426305025815963,-2.6775524020195005e-10,0.2066201249253936,1650.0,-4.613011378751253e-05,1
342016,0.068122886121273,2.933666110038757e-09,0.0868513076682575,1660.0,-4.659932615140861e-05,1
344064,0.0237527284771204,1.3090902939438822e-08,0.0361952373641543,1670.0,-4.619330661626009e-05,1
346112,0.0682324692606926,-7.654307410120963e-10,0.0914413169200997,1680.0,-4.721109426100157e-05,1
348160,0.0116922529414296,3.667082637548446e-10,0.0262615330226253,1690.0,-4.6646276177852994e-05,1
350208,0.0463851429522037,3.4924596548080437e-11,0.0625031040792237,1700.0,-4.8165679163503225e-05,1
352256,0.0133745884522795,1.0977964848279953e-08,0.0657010944152716,1710.0,-4.705919118350721e-05,1
354304,0.0041812239214777,5.6810677051544194e-09,0.0178113122296053,1720.0,-4.657920976569585e-05,1
356352,0.0621104650199413,1.1757947504520416e-09,0.1271051925257779,1730.0,-4.736978758046462e-05,1
358400,0.0527843497693538,1.2281816452741624e-09,0.0502027924419962,1740.0,-4.784666152772843e-05,1
360448,0.0023138306569308,-1.3969838619232175e-10,0.0302389828604646,1750.0,-4.742446708405623e-05,1
362496,0.0251332074403762,1.1350493878126143e-10,0.0204667609716125,1760.0,-4.7550439194310454e-05,1
364544,0.0001018210386973,-4.211324267089366e-09,0.005233965860134,1770.0,-4.886561428065761e-05,1
366592,0.0336512848734855,-4.822504706680774e-09,0.0360233779501868,1780.0,-4.830072762160853e-05,1
368640,0.0315811820328235,2.188608050346374e-09,0.0519090451751253,1790.0,-4.779735763804638e-05,1
370688,0.0046485769562423,6.868503987789153e-10,0.0483496845394256,1800.0,-4.9332869639329144e-05,1
372736,0.0023671146482229,-1.769512891769409e-09,0.0208016675678663,1810.0,-4.730685391223233e-05,1
374784,0.0710692405700683,-1.4872057363390923e-09,0.1240563850034959,1820.0,-4.698004981946724e-05,1
376832,0.0137917278334498,-8.672941476106643e-10,0.0375396993506001,1830.0,-4.82745142562635e-05,1
378880,0.0007083237869665,-3.496097633615136e-09,0.0176455985747452,1840.0,-4.922514390273136e-05,1
380928,0.004832275211811,-7.537892088294029e-10,0.0186730937391985,1850.0,-4.766204206134717e-05,1
382976,0.0264439284801483,2.9103830456733704e-10,0.0582659186358796,1860.0,-4.7629755681555255e-05,1
385024,0.0068914126604795,8.847564458847044e-10,0.0167150564418989,1870.0,-4.809353877135436e-05,1
387072,0.0078967502340674,-9.42964106798172e-10,0.0721423628478078,1880.0,-4.889912252110662e-05,1
