time/total_timesteps,train/n_updates,train/loss,phase
61292,15297,0.0352957770228385,1
62316,15553,0.0249911323189735,1
63340,15809,0.0224515330046415,1
64364,16065,0.0198955945670604,1
65388,16321,0.0205417983233928,1
66412,16577,0.045193001627922,1
67436,16833,0.0534267351031303,1
68460,17089,0.0129296202212572,1
69484,17345,0.0384964309632778,1
70508,17601,0.0151982745155692,1
71532,17857,0.0165675953030586,1
72556,18113,0.0386037565767765,1
73580,18369,0.063272550702095,1
74604,18625,0.0136951683089137,1
75628,18881,0.0198858212679624,1
76652,19137,0.0089458143338561,1
77676,19393,0.0980718731880188,1
78700,19649,0.0152618112042546,1
79724,19905,0.0100158136337995,1
80748,20161,0.0331599079072475,1
81772,20417,0.0346914716064929,1
82796,20673,0.0124408034607768,1
83820,20929,0.0070864846929907,1
84844,21185,0.0404010862112045,1
85868,21441,0.009486355818808,1
86892,21697,0.0080400295555591,1
87916,21953,0.0652249902486801,1
88940,22209,0.0330460369586944,1
89964,22465,0.0043193558230996,1
90988,22721,0.0351752527058124,1
92012,22977,0.0092048849910497,1
93036,23233,0.0062297494150698,1
94060,23489,0.0064975055865943,1
95084,23745,0.0603765770792961,1
96108,24001,0.032833456993103,1
97132,24257,0.0087854992598295,1
98156,24513,0.012759355828166,1
99180,24769,0.0581134557723999,1
100204,25025,0.0394726060330867,1
101228,25281,0.0070691350847482,1
102252,25537,0.065563678741455,1
103276,25793,0.0025908339302986,1
104300,26049,0.0337750501930713,1
105324,26305,0.0511336140334606,1
106348,26561,0.0034840239677578,1
107372,26817,0.0032010790891945,1
108396,27073,0.0036181639879941,1
109420,27329,0.0317711159586906,1
110444,27585,0.0302456840872764,1
111468,27841,0.00275126285851,1
112492,28097,0.0862533524632453,1
113516,28353,0.0024390062317252,1
114540,28609,0.0073554436676204,1
115564,28865,0.0024889351334422,1
116588,29121,0.0331822820007801,1
117612,29377,0.0291025526821613,1
118636,29633,0.0624649785459041,1
119660,29889,0.0302615854889154,1
120684,30145,0.3853636085987091,1
121708,30401,0.004814910236746,1
122732,30657,0.0346940085291862,1
123756,30913,0.0032291766256093,1
124780,31169,0.0312726087868213,1
125804,31425,0.0601148009300231,1
126828,31681,0.0017602716106921,1
127852,31937,0.00530486414209,1
128876,32193,0.0024929959326982,1
129900,32449,0.0342309325933456,1
130924,32705,0.0023549455218017,1
131948,32961,0.0329113863408565,1
132972,33217,0.0295390374958515,1
133996,33473,0.0295258853584527,1
135020,33729,0.0021245898678898,1
136044,33985,0.0317431986331939,1
137068,34241,0.0286401901394128,1
137950,34462,0.0036708929110318,1
138974,34718,0.0038380557671189,1
139998,34974,0.0031425664201378,1
141022,35230,0.0023577900137752,1
142046,35486,0.0317890122532844,1
143070,35742,0.0016895805019885,1
144094,35998,0.0567231774330139,1
145118,36254,0.0343400500714778,1
146142,36510,0.0023007681593298,1
147166,36766,0.0022252043709158,1
148176,37018,0.0008166205952875,1
149200,37274,0.0022353194653987,1
150145,37511,0.0079419324174523,1
151169,37767,0.0012424084125086,1
152193,38023,0.0600890219211578,1
153217,38279,0.1415426433086395,1
154227,38531,0.008282165043056,1
155251,38787,0.0024918201379477,1
156275,39043,0.0327645316720008,1
157299,39299,0.0019438292365521,1
158323,39555,0.0036965147592127,1
159347,39811,0.0331214591860771,1
160369,40067,0.0805696994066238,1
161393,40323,0.028627997264266,1
162417,40579,0.0059623974375426,1
163441,40835,0.0274747051298618,1
164465,41091,0.0294310934841632,1
165489,41347,0.0078139966353774,1
166513,41603,0.0334907323122024,1
167537,41859,0.0053581176325678,1
168561,42115,0.00153472146485,1
169585,42371,0.0056982855312526,1
170609,42627,0.0022388682700693,1
171633,42883,0.0033871289342641,1
172657,43139,0.0076952544040977,1
173681,43395,0.0025841204915195,1
174705,43651,0.0289183296263217,1
175729,43907,0.0017479208763688,1
176753,44163,0.0055814087390899,1
177777,44419,0.0314185731112957,1
178801,44675,0.034378558397293,1
179825,44931,0.0031406839843839,1
180849,45187,0.0269935242831707,1
181791,45422,0.0024638173636049,1
182815,45678,0.0574122071266174,1
183839,45934,0.0359665304422378,1
184863,46190,0.0009711707243695,1
185887,46446,0.00106914981734,1
186911,46702,0.432936280965805,1
187935,46958,0.0546869225800037,1
188959,47214,0.0044719837605953,1
189983,47470,0.030728654935956,1
191007,47726,0.0039467746391892,1
192031,47982,0.0538876131176948,1
193055,48238,0.053412988781929,1
194079,48494,0.0006995036383159,1
195103,48750,0.0569755211472511,1
196127,49006,0.0055307950824499,1
197151,49262,0.0018723419634625,1
198175,49518,0.025638360530138,1
199199,49774,0.030291935428977,1
200223,50030,0.0266739763319492,1
201247,50286,0.0025920108892023,1
202271,50542,0.0285106748342514,1
203295,50798,0.0029801996424794,1
204319,51054,0.0791965350508689,1
205343,51310,0.0552426166832447,1
206367,51566,0.0043986365199089,1
207391,51822,0.0301749370992183,1
208415,52078,0.0037563433870673,1
209439,52334,0.0339371152222156,1
210463,52590,0.0011249264935031,1
211487,52846,0.0016715353121981,1
212511,53102,0.003869944717735,1
213535,53358,0.0013595637865364,1
214559,53614,0.0887852609157562,1
215583,53870,0.003325669793412,1
216607,54126,0.0569491572678089,1
217631,54382,0.0017868815921247,1
218655,54638,0.0330447815358638,1
219679,54894,0.0257920138537883,1
220703,55150,0.0012166326632723,1
221727,55406,0.0026661045849323,1
222751,55662,0.0584055483341217,1
223775,55918,0.038157433271408,1
224799,56174,0.0008767213439568,1
225823,56430,0.4029242396354675,1
226847,56686,0.0646211504936218,1
227871,56942,0.0030869678594172,1
228895,57198,0.0298929922282695,1
229919,57454,0.0288640335202217,1
230943,57710,0.0265489742159843,1
231967,57966,0.053263284265995,1
232991,58222,0.0263797994703054,1
234015,58478,0.0287932492792606,1
235039,58734,0.0292061939835548,1
236063,58990,0.0253016352653503,1
237087,59246,0.0040902164764702,1
238111,59502,0.0783215388655662,1
239135,59758,0.0290841665118932,1
240159,60014,0.0015191428828984,1
241183,60270,0.0539959967136383,1
242207,60526,0.0019653467461466,1
243231,60782,0.0539214424788951,1
244255,61038,0.027269659563899,1
245279,61294,0.0799699798226356,1
246303,61550,0.0305351745337247,1
247327,61806,0.0229415725916624,1
248351,62062,0.0270838569849729,1
249375,62318,0.0270946100354194,1
1024,230,0.031623899936676,2
2048,486,0.0373793691396713,2
3072,742,0.0579895265400409,2
4096,998,0.0612927712500095,2
5120,1254,0.0062104566022753,2
6144,1510,0.0522782132029533,2
7168,1766,0.0112555278465151,2
8192,2022,0.147357165813446,2
9216,2278,0.0346760116517543,2
10240,2534,0.0624771490693092,2
11264,2790,0.0328053645789623,2
12288,3046,0.0406268537044525,2
13312,3302,0.0319577753543853,2
14336,3558,0.0037782960571348,2
15360,3814,0.0048446720466017,2
16384,4070,0.0371374636888504,2
17408,4326,0.0603612177073955,2
18432,4582,0.1085541993379592,2
19339,4809,0.0887874737381935,2
20363,5065,0.058168314397335,2
21387,5321,0.0581808611750602,2
22411,5577,0.0081087853759527,2
23435,5833,0.3877136409282684,2
24459,6089,0.0357706062495708,2
25483,6345,0.0101781273260712,2
26507,6601,0.0311381686478853,2
27531,6857,0.0294832047075033,2
28555,7113,0.0331086926162242,2
29579,7369,0.0326345935463905,2
30603,7625,0.009307388216257,2
31514,7853,0.0305195599794387,2
32538,8109,0.0361653566360473,2
33562,8365,0.0062000569887459,2
34586,8621,0.0332827195525169,2
35610,8877,0.0364889092743396,2
36634,9133,0.0307001657783985,2
37658,9389,0.0044339289888739,2
38682,9645,0.0075844177044928,2
39706,9901,0.0081641934812068,2
40730,10157,0.0049226405099034,2
41754,10413,0.0634942278265953,2
42687,10646,0.0044961185194551,2
43711,10902,0.0857422426342964,2
44735,11158,0.0056380173191428,2
45759,11414,0.0854921713471412,2
46783,11670,0.0307548362761735,2
47807,11926,0.0051466152071952,2
48831,12182,0.0038409265689551,2
49855,12438,0.029400261119008,2
50879,12694,0.0299918055534362,2
51903,12950,0.0038886172696948,2
52927,13206,0.0040531572885811,2
53951,13462,0.0293769054114818,2
54975,13718,0.0291394628584384,2
55999,13974,0.0040854872204363,2
57023,14230,0.0089400503784418,2
58047,14486,0.0082288403064012,2
59071,14742,0.060936190187931,2
60095,14998,0.0285302475094795,2
61119,15254,0.0860392153263092,2
62143,15510,0.0299763232469558,2
63167,15766,0.0845747888088226,2
64191,16022,0.0055381995625793,2
65215,16278,0.0394577458500862,2
66239,16534,0.1048596128821373,2
67263,16790,0.0600566416978836,2
68287,17046,0.0325991846621036,2
69311,17302,0.0047425394877791,2
70335,17558,0.0844602882862091,2
71359,17814,0.4092181026935577,2
72383,18070,0.031539250165224,2
73407,18326,0.0305861048400402,2
74431,18582,0.0576552115380764,2
75455,18838,0.0045534633100032,2
76479,19094,0.0550756491720676,2
77503,19350,0.0602157972753047,2
78527,19606,0.0307571571320295,2
79551,19862,0.0301729626953601,2
80575,20118,0.0368778295814991,2
81599,20374,0.039837148040533,2
82623,20630,0.0287632178515195,2
83647,20886,0.0622560605406761,2
84671,21142,0.0330754332244396,2
85695,21398,0.0612555965781211,2
86719,21654,0.0567991808056831,2
87743,21910,0.0356440693140029,2
88767,22166,0.0030654175207018,2
89791,22422,0.0062120268121361,2
90815,22678,0.0365943424403667,2
91839,22934,0.0277152862399816,2
92863,23190,0.0041285417973995,2
93887,23446,0.0273739695549011,2
94911,23702,0.0073360539972782,2
95935,23958,0.0315639786422252,2
96959,24214,0.03245160728693,2
97983,24470,0.0836590379476547,2
99007,24726,0.0304967649281024,2
100031,24982,0.0033363895490765,2
101055,25238,0.0308322627097368,2
102079,25494,0.0054689887911081,2
103103,25750,0.0337220467627048,2
104127,26006,0.030010849237442,2
105151,26262,0.0341721288859844,2
106175,26518,0.0532053112983703,2
107199,26774,0.0346006974577903,2
108223,27030,0.0972522348165512,2
109247,27286,0.0064075412228703,2
110271,27542,0.002992061432451,2
111295,27798,0.0376217886805534,2
112319,28054,0.0072056408971548,2
113343,28310,0.0038684147875756,2
114367,28566,0.0301224365830421,2
115391,28822,0.1009420081973075,2
116415,29078,0.0292309876531362,2
117439,29334,0.0063380119390785,2
118463,29590,0.0269748289138078,2
119487,29846,0.3765080869197845,2
120511,30102,0.0030170963145792,2
121535,30358,0.0056031756103038,2
122559,30614,0.0331377685070037,2
123583,30870,0.0057517136447131,2
124607,31126,0.0026710615493357,2
125631,31382,0.0086830519139766,2
126655,31638,0.0308696012943983,2
127679,31894,0.0277671031653881,2
128703,32150,0.0023121326230466,2
129727,32406,0.0022513135336339,2
130751,32662,0.0587970614433288,2
131775,32918,0.0291028097271919,2
132799,33174,0.0309081356972455,2
133823,33430,0.0580953061580657,2
134847,33686,0.0030308249406516,2
135871,33942,0.0312394425272941,2
136895,34198,0.0055226879194378,2
137858,34439,0.0043720072135329,2
138882,34695,0.029871804639697,2
139906,34951,0.0255860984325408,2
140930,35207,0.0036891854833811,2
141954,35463,0.0022247056476771,2
142978,35719,0.0029561407864093,2
144002,35975,0.0341787189245224,2
145026,36231,0.0862022563815116,2
146050,36487,0.0046872589737176,2
147074,36743,0.0033655401784926,2
147952,36962,0.0025871228426694,2
148976,37218,0.0305467266589403,2
150000,37474,0.0291553642600774,2
151024,37730,0.0288080126047134,2
152048,37986,0.0292659550905227,2
153072,38242,0.0043561579659581,2
154056,38488,0.0281537752598524,2
155080,38744,0.0028420928865671,2
156104,39000,0.0349179916083812,2
157128,39256,0.0299279280006885,2
158152,39512,0.0055013988167047,2
159176,39768,0.0028524049557745,2
160200,40024,0.0272862054407596,2
161224,40280,0.0075825448147952,2
162248,40536,0.0767403468489646,2
163272,40792,0.0033557317219674,2
164296,41048,0.0803727656602859,2
165320,41304,0.0257098749279975,2
166344,41560,0.002633836120367,2
167368,41816,0.0022612598259001,2
168392,42072,0.0315534584224224,2
169416,42328,0.0017445161938667,2
170440,42584,0.0046041845344007,2
171464,42840,0.0545527152717113,2
172488,43096,0.0273971576243639,2
173512,43352,0.0024346052668988,2
174536,43608,0.0008764965459704,2
175560,43864,0.0283049754798412,2
176584,44120,0.0058341929689049,2
177608,44376,0.0012491260422393,2
178632,44632,0.0273627638816833,2
179656,44888,0.0013661009725183,2
180680,45144,0.0049348371103405,2
181650,45387,0.0529845245182514,2
182670,45642,0.0018431486096233,2
183694,45898,0.028057225048542,2
184718,46154,0.0529952459037303,2
185742,46410,0.0025857060682028,2
186766,46666,0.0258880872279405,2
187790,46922,0.0019805850461125,2
188814,47178,0.0545119829475879,2
189838,47434,0.0283623002469539,2
190862,47690,0.0299456156790256,2
191886,47946,0.0559161379933357,2
192910,48202,0.0058694388717412,2
193934,48458,0.0025264876894652,2
194958,48714,0.029520072042942,2
195982,48970,0.0296218134462833,2
197006,49226,0.0569232031702995,2
198030,49482,0.0560495927929878,2
199054,49738,0.0019667660817503,2
200078,49994,0.0282424092292785,2
201102,50250,0.0566259548068046,2
202126,50506,0.0273787267506122,2
203150,50762,0.0275143608450889,2
204174,51018,0.0281243864446878,2
205198,51274,0.0022725427988916,2
206222,51530,0.0290375538170337,2
207246,51786,0.0041258670389652,2
208270,52042,0.0015691216103732,2
209294,52298,0.029952835291624,2
210318,52554,0.0011631342349573,2
211342,52810,0.00148232630454,2
212366,53066,0.0291102565824985,2
213390,53322,0.0559111163020134,2
214414,53578,0.0006956981960684,2
215438,53834,0.0023468367289751,2
216462,54090,0.0037089416291564,2
217486,54346,0.0015275734476745,2
218510,54602,0.027895800769329,2
219534,54858,0.0023841049987822,2
220558,55114,0.0542148314416408,2
221582,55370,0.0018270878354087,2
222606,55626,0.0273840725421905,2
223630,55882,0.026552066206932,2
224654,56138,0.0264535825699567,2
225678,56394,0.0025915871374309,2
226702,56650,0.0027186460793018,2
227726,56906,0.0229676831513643,2
228750,57162,0.0018551604589447,2
229729,57407,0.0017730105901136,2
230753,57663,0.0555303618311882,2
231777,57919,0.0021359291858971,2
232801,58175,0.0549215003848075,2
233825,58431,0.0557213872671127,2
234849,58687,0.0026990752667188,2
235873,58943,0.0017889288719743,2
236897,59199,0.0016831394750624,2
237921,59455,0.0022928537800908,2
238945,59711,0.003347429446876,2
239969,59967,0.0274152774363756,2
240993,60223,0.0060525741428136,2
242017,60479,0.0558056198060512,2
243041,60735,0.0018841209821403,2
244065,60991,0.0036706125829368,2
245089,61247,0.0320097506046295,2
246113,61503,0.0312026441097259,2
247137,61759,0.0558007583022117,2
248161,62015,0.033579085022211,2
249185,62271,0.0291910246014595,2
1024,230,0.0346363298594951,3
2048,486,0.0429414696991443,3
3072,742,0.0627527609467506,3
4096,998,0.0671573281288147,3
5120,1254,0.0126588717103004,3
6144,1510,0.0586912520229816,3
7168,1766,0.0182467661798,3
8192,2022,0.1511095017194748,3
9216,2278,0.0400569215416908,3
10240,2534,0.0668002516031265,3
11264,2790,0.038532331585884,3
12288,3046,0.0444529466331005,3
13312,3302,0.037507027387619,3
14336,3558,0.0087813194841146,3
15360,3814,0.0103667229413986,3
16384,4070,0.0409172438085079,3
17408,4326,0.0668317750096321,3
18432,4582,0.1122349947690963,3
19339,4809,0.0922290831804275,3
20363,5065,0.0608462207019329,3
21387,5321,0.062181532382965,3
22411,5577,0.0122801344841718,3
23435,5833,0.3910576999187469,3
24459,6089,0.0410674326121807,3
25483,6345,0.0136918891221284,3
26507,6601,0.0376558490097522,3
27531,6857,0.0335674658417701,3
28555,7113,0.037750981748104,3
29579,7369,0.0366934537887573,3
30603,7625,0.0123679600656032,3
31514,7853,0.0341819748282432,3
32538,8109,0.0406680554151535,3
33562,8365,0.0094991084188222,3
34586,8621,0.0348605290055274,3
35610,8877,0.0398139841854572,3
36634,9133,0.0336986780166626,3
37658,9389,0.0095074605196714,3
38682,9645,0.0136021375656127,3
39706,9901,0.0119385030120611,3
40730,10157,0.0081561487168073,3
41754,10413,0.0655961707234382,3
42687,10646,0.0091770039871335,3
43711,10902,0.0863832533359527,3
44735,11158,0.0106261316686868,3
45759,11414,0.0868476629257202,3
46783,11670,0.0342494361102581,3
47807,11926,0.0096298959106206,3
48831,12182,0.007487263996154,3
49855,12438,0.0338636599481105,3
50879,12694,0.0327196419239044,3
51903,12950,0.0086224982514977,3
52927,13206,0.007004196755588,3
53951,13462,0.0313241593539714,3
54975,13718,0.0328055396676063,3
55999,13974,0.0050271553918719,3
57023,14230,0.0113955559208989,3
58047,14486,0.0106266923248767,3
59071,14742,0.0643547624349594,3
60095,14998,0.0314572975039482,3
61119,15254,0.0867766290903091,3
62143,15510,0.0321260914206504,3
63167,15766,0.0868240222334861,3
64191,16022,0.0088402954861521,3
65215,16278,0.040862925350666,3
66239,16534,0.1062355786561966,3
67263,16790,0.0605232790112495,3
68287,17046,0.0340904034674167,3
69311,17302,0.0074393828399479,3
70335,17558,0.0817066952586174,3
71359,17814,0.4167049527168274,3
72383,18070,0.0360309034585952,3
73407,18326,0.0329392403364181,3
74431,18582,0.0589141398668289,3
75455,18838,0.0060697514563798,3
76479,19094,0.0559938140213489,3
77503,19350,0.061321310698986,3
78527,19606,0.0335225090384483,3
79551,19862,0.0312860645353794,3
80575,20118,0.0374770238995552,3
81599,20374,0.0401321239769458,3
82623,20630,0.0308760628104209,3
83647,20886,0.065619520843029,3
84671,21142,0.0339822769165039,3
85695,21398,0.0636610388755798,3
86719,21654,0.0591162927448749,3
87743,21910,0.0358138084411621,3
88767,22166,0.0056904042139649,3
89791,22422,0.0071321176365017,3
90815,22678,0.0376780591905117,3
91839,22934,0.0287324283272027,3
92863,23190,0.0069696120917797,3
93887,23446,0.0287415087223052,3
94911,23702,0.0111854970455169,3
95935,23958,0.0332061909139156,3
96959,24214,0.0344815999269485,3
97983,24470,0.0850041881203651,3
99007,24726,0.0318573862314224,3
100031,24982,0.0034571392461657,3
101055,25238,0.0310956090688705,3
102079,25494,0.0038468209095299,3
103103,25750,0.0613852739334106,3
104127,26006,0.0357347913086414,3
105151,26262,0.0309143420308828,3
106175,26518,0.0311306044459342,3
107199,26774,0.0327593237161636,3
108223,27030,0.0288960300385952,3
109247,27286,0.0295820645987987,3
110271,27542,0.0611233636736869,3
111295,27798,0.0596575327217578,3
112319,28054,0.0039670495316386,3
113343,28310,0.0046454416587948,3
114367,28566,0.0040059527382254,3
115391,28822,0.0033552991226315,3
116415,29078,0.0326380841434001,3
117439,29334,0.0028744530864059,3
118463,29590,0.0029432978481054,3
119487,29846,0.0033821687102317,3
120511,30102,0.0039966730400919,3
121535,30358,0.0612282827496528,3
122559,30614,0.0023062000982463,3
123583,30870,0.0298041626811027,3
124607,31126,0.0321333706378936,3
125631,31382,0.0036134528927505,3
126655,31638,0.0033603685442358,3
127679,31894,0.031193995848298,3
128703,32150,0.0039495658129453,3
129727,32406,0.0567092075943946,3
130751,32662,0.0024082860909402,3
131775,32918,0.0557469464838504,3
132799,33174,0.0025154815521091,3
133823,33430,0.0044526420533657,3
134847,33686,0.0012104478664696,3
135871,33942,0.0061062863096594,3
136895,34198,0.0239508468657732,3
137775,34418,0.0259870775043964,3
138799,34674,0.0012981272302567,3
139823,34930,0.0017209195066243,3
140847,35186,0.002388744847849,3
141871,35442,0.0324409566819667,3
142895,35698,0.0287652984261512,3
143919,35954,0.0017954951617866,3
144943,36210,0.0021795770153403,3
145967,36466,0.0272369645535945,3
146991,36722,0.0564567744731903,3
147995,36973,0.0023053898476064,3
149019,37229,0.0014266278594732,3
150043,37485,0.0772279426455497,3
151067,37741,0.0019031059928238,3
152091,37997,0.0018130789976567,3
153115,38253,0.0292036440223455,3
154130,38507,0.030057743191719,3
155154,38763,0.0024882000871002,3
156178,39019,0.0825670510530471,3
157202,39275,0.0247453600168228,3
158226,39531,0.0017901798710227,3
159250,39787,0.0020950632169842,3
160274,40043,0.0014747960958629,3
161298,40299,0.028387838974595,3
162322,40555,0.0030976654961705,3
163346,40811,0.0016302976291626,3
164370,41067,0.0330244451761245,3
165394,41323,0.0021767825819551,3
166418,41579,0.027986878529191,3
167442,41835,0.0051357611082494,3
168466,42091,0.0268110521137714,3
169490,42347,0.0273876246064901,3
170514,42603,0.0053197932429611,3
171538,42859,0.0254033897072076,3
172562,43115,0.004296158440411,3
173586,43371,0.0032932721078395,3
174610,43627,0.0266156550496816,3
175634,43883,0.026193605735898,3
176658,44139,0.0025588949210941,3
177682,44395,0.0042132129892706,3
178706,44651,0.0268163289874792,3
179730,44907,0.001749001443386,3
180754,45163,0.0244635958224535,3
181778,45419,0.00354356598109,3
182802,45675,0.0017420748481526,3
183826,45931,0.0250272676348686,3
184850,46187,0.0502826236188411,3
185874,46443,0.0558196753263473,3
186898,46699,0.0294655766338109,3
187922,46955,0.0346428900957107,3
188946,47211,0.0280397478491067,3
189970,47467,0.0531701333820819,3
190994,47723,0.0017547025345265,3
192018,47979,0.0312947183847427,3
193042,48235,0.0048951040953397,3
194066,48491,0.0260552931576967,3
195090,48747,0.0315077938139438,3
196114,49003,0.0513846799731254,3
197138,49259,0.001290570362471,3
198162,49515,0.0597371533513069,3
199186,49771,0.0257867369800806,3
200210,50027,0.0571113862097263,3
201234,50283,0.0254579447209835,3
202258,50539,0.0030843704007565,3
203282,50795,0.0337346456944942,3
204306,51051,0.0028059314936399,3
205330,51307,0.05876250192523,3
206354,51563,0.0287235714495182,3
207378,51819,0.0296734068542718,3
208402,52075,0.0017498052911832,3
209426,52331,0.0302183516323566,3
210450,52587,0.0549747645854949,3
211474,52843,0.0593328922986984,3
212498,53099,0.0313887260854244,3
213522,53355,0.0068829036317765,3
214546,53611,0.0017471709288656,3
215570,53867,0.0311729069799184,3
216594,54123,0.0551994405686855,3
217618,54379,0.0528787747025489,3
218642,54635,0.0022636842913925,3
219666,54891,0.0015376915689557,3
220690,55147,0.0015946642961353,3
221714,55403,0.0018058341229334,3
222738,55659,0.0305414739996194,3
223762,55915,0.023911977186799,3
224786,56171,0.0291594974696636,3
225810,56427,0.0020531201735138,3
226834,56683,0.0293342731893062,3
227858,56939,0.0254081171005964,3
228882,57195,0.0010894311126321,3
229906,57451,0.0014425022527575,3
230930,57707,0.0025569526478648,3
231954,57963,0.0546834245324134,3
232978,58219,0.0030743340030312,3
234002,58475,0.0018365972209721,3
235026,58731,0.027581064030528,3
236050,58987,0.0298083666712045,3
237074,59243,0.0287712980061769,3
238098,59499,0.0275328941643238,3
239122,59755,0.0515445098280906,3
240146,60011,0.0290839150547981,3
241170,60267,0.0013458239845931,3
242194,60523,0.0015628091059625,3
243218,60779,0.0523349456489086,3
244242,61035,0.0342010036110878,3
245266,61291,0.0306306928396224,3
246290,61547,0.0008765945676714,3
247314,61803,0.0063317376188933,3
248338,62059,0.0248887240886688,3
249362,62315,0.030100142583251,3
1024,230,0.044490672647953,4
2048,486,0.0536666065454483,4
3072,742,0.0723163336515426,4
4096,998,0.0779386311769485,4
5120,1254,0.0233552493155002,4
6144,1510,0.0660195648670196,4
7168,1766,0.026383988559246,4
8192,2022,0.1591351330280304,4
9216,2278,0.0460330322384834,4
10240,2534,0.0702914521098136,4
11264,2790,0.0432320907711982,4
12288,3046,0.0489630624651908,4
13312,3302,0.044109757989645,4
14336,3558,0.0145371984690427,4
15360,3814,0.0144897904247045,4
16384,4070,0.046479158103466,4
17408,4326,0.0723629742860794,4
18432,4582,0.1154286563396453,4
19339,4809,0.0976606607437133,4
20363,5065,0.0675349086523056,4
21387,5321,0.0675156190991401,4
22411,5577,0.0175814498215913,4
23435,5833,0.398592472076416,4
24459,6089,0.0448950864374637,4
25483,6345,0.0188235715031623,4
26507,6601,0.0457797423005104,4
27531,6857,0.037842147052288,4
28555,7113,0.0426070168614387,4
29579,7369,0.042690210044384,4
30603,7625,0.0164946466684341,4
31514,7853,0.0385870523750782,4
32538,8109,0.0432204827666282,4
33562,8365,0.0134256593883037,4
34586,8621,0.0396433658897876,4
35610,8877,0.0406418181955814,4
36634,9133,0.0356919802725315,4
37658,9389,0.0131128169596195,4
38682,9645,0.0161608085036277,4
39706,9901,0.0154362861067056,4
40730,10157,0.0114481393247842,4
41754,10413,0.0685754865407943,4
42687,10646,0.0123999724164605,4
43711,10902,0.0868278965353965,4
44735,11158,0.0129087036475539,4
45759,11414,0.0911967158317565,4
46783,11670,0.0378284454345703,4
47807,11926,0.0135238142684102,4
48831,12182,0.0140391271561384,4
49855,12438,0.0381514430046081,4
50879,12694,0.0127479694783687,4
51903,12950,0.0618879199028015,4
52901,13200,0.0729597806930542,4
53925,13456,0.0068091675639152,4
54949,13712,0.0401141606271266,4
55973,13968,0.0145756201818585,4
56997,14224,0.0125382840633392,4
58021,14480,0.0614281222224235,4
59045,14736,0.0401706099510192,4
60069,14992,0.0856737866997718,4
61093,15248,0.0627893805503845,4
62117,15504,0.0355638787150383,4
63141,15760,0.0121024288237094,4
64165,16016,0.008654098957777,4
65189,16272,0.0309927444905042,4
66213,16528,0.005773629527539,4
67237,16784,0.0558752864599227,4
68261,17040,0.0038439133204519,4
69285,17296,0.0049591390416026,4
70309,17552,0.0319184400141239,4
71333,17808,0.0057066562585532,4
72357,18064,0.0048372391611337,4
73381,18320,0.0054054493084549,4
74405,18576,0.0035365447402,4
75429,18832,0.0291439648717641,4
76453,19088,0.0036895021330565,4
77477,19344,0.0299701057374477,4
78501,19600,0.0023261054884642,4
79525,19856,0.3867281675338745,4
80549,20112,0.0031227157451212,4
81573,20368,0.0035092607140541,4
82597,20624,0.0630431771278381,4
83621,20880,0.030502151697874,4
84645,21136,0.001946578733623,4
85669,21392,0.0040902816690504,4
86693,21648,0.0333074890077114,4
87717,21904,0.0539597012102603,4
88741,22160,0.0026975297369062,4
89765,22416,0.0017729781102389,4
90789,22672,0.0015018510166555,4
91813,22928,0.0020048285368829,4
92837,23184,0.0566380210220813,4
93861,23440,0.0291607566177845,4
94885,23696,0.0264791008085012,4
95909,23952,0.002362900879234,4
