rollout/success_rate,train/learning_rate,time/episodes,train/n_updates,rollout/ep_len_mean,time/time_elapsed,rollout/exploration_rate,time/fps,train/loss,rollout/ep_rew_mean,time/total_timesteps,phase,phase_learning_rate,phase_buffer_size
0.0,7.333333333333334e-05,36,2278,256.0,16,0.824896,572,0.0667735636234283,-190.72222222222223,9216,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,40,2534,256.0,17,0.80544,570,0.0660221725702285,-189.675,10240,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,44,2790,256.0,19,0.785984,569,0.0637598484754562,-188.5909090909091,11264,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,48,3046,256.0,21,0.7665280000000001,566,0.070356398820877,-186.70833333333337,12288,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,52,3302,256.0,23,0.7470720000000002,563,0.0678464621305465,-184.32692307692307,13312,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,56,3558,256.0,25,0.7276160000000003,560,0.0803365334868431,-182.94642857142856,14336,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,60,3814,256.0,27,0.7081599999999998,558,0.0816398561000824,-181.56666666666663,15360,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,64,4070,256.0,29,0.6887039999999998,556,0.0741268470883369,-179.953125,16384,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,68,4326,256.0,31,0.6692479999999998,554,0.0652852952480316,-178.38235294117646,17408,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,72,4582,256.0,33,0.6497919999999999,552,0.0644160509109497,-176.93055555555554,18432,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,76,4838,256.0,35,0.630336,550,0.0619055181741714,-174.97368421052633,19456,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,80,5094,256.0,37,0.6108800000000001,548,0.0505505912005901,-173.5125,20480,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,84,5350,256.0,39,0.5914240000000002,546,0.0675489902496337,-171.5595238095238,21504,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,88,5606,256.0,41,0.5719680000000001,543,0.0594125911593437,-169.54545454545453,22528,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,92,5862,256.0,43,0.5525120000000002,541,0.058330949395895,-167.17391304347825,23552,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,96,6118,256.0,45,0.5330560000000003,539,0.0514865182340145,-165.58333333333334,24576,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,100,6374,256.0,47,0.5135999999999998,537,0.0646952688694,-164.04,25600,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,104,6630,256.0,49,0.4941439999999999,535,0.0595036521553993,-160.97,26624,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,108,6886,256.0,51,0.474688,533,0.0722997114062309,-157.49,27648,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,112,7142,256.0,53,0.4552319999999999,531,0.053539752960205,-154.45,28672,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,116,7398,256.0,56,0.435776,530,0.0635461881756782,-150.59,29696,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,120,7654,256.0,58,0.4163200000000001,528,0.0522783771157264,-146.8,30720,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,124,7910,256.0,60,0.3968640000000001,526,0.0403716713190078,-143.25,31744,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,128,8166,256.0,62,0.3774080000000002,525,0.053851131349802,-139.29,32768,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,132,8422,256.0,64,0.3579520000000002,523,0.051038384437561,-136.02,33792,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,136,8678,256.0,66,0.3384959999999998,521,0.0532386526465415,-132.11,34816,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,140,8934,256.0,68,0.3190400000000004,520,0.0414351113140583,-127.88,35840,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,144,9190,256.0,71,0.2995839999999999,518,0.0483776181936264,-123.99,36864,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,148,9446,256.0,73,0.280128,516,0.0452766790986061,-120.35,37888,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,152,9702,256.0,75,0.260672,514,0.0455417968332767,-116.88,38912,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,156,9958,256.0,77,0.2412160000000001,513,0.043166197836399,-112.74,39936,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,160,10214,256.0,80,0.2217600000000001,511,0.0412683561444282,-108.4,40960,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,164,10470,256.0,82,0.2023040000000002,510,0.0415439382195472,-104.12,41984,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,168,10726,256.0,84,0.1828480000000003,508,0.0453152507543563,-99.98,43008,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,172,10982,256.0,86,0.1633919999999998,506,0.0330085791647434,-95.93,44032,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,176,11238,256.0,89,0.1439360000000002,504,0.0517129451036453,-91.71,45056,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,180,11494,256.0,91,0.1244799999999998,503,0.0428985059261322,-87.38,46080,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,184,11750,256.0,93,0.1050239999999999,501,0.047498233616352,-82.96,47104,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,188,12006,256.0,96,0.0855679999999999,500,0.0473908558487892,-78.61,48128,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,192,12262,256.0,98,0.066112,498,0.027363933622837,-74.81,49152,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,196,12518,256.0,100,0.05,496,0.0399816632270813,-70.32,50176,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,200,12774,256.0,103,0.05,494,0.0328769534826278,-65.93,51200,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,204,13030,256.0,105,0.05,493,0.0332600474357605,-61.66,52224,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,208,13286,256.0,108,0.05,492,0.0354618318378925,-57.56,53248,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,212,13542,256.0,110,0.05,490,0.0298349447548389,-53.43,54272,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,216,13798,256.0,112,0.05,489,0.0394196361303329,-50.01,55296,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,220,14054,256.0,115,0.05,488,0.0361755639314651,-46.38,56320,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,224,14310,256.0,117,0.05,487,0.0382092297077178,-43.07,57344,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,228,14566,256.0,120,0.05,485,0.0314149782061576,-40.06,58368,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,232,14822,256.0,122,0.05,484,0.0324725545942783,-36.94,59392,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,236,15078,256.0,124,0.05,483,0.0269514247775077,-34.17,60416,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,240,15334,256.0,127,0.05,482,0.056696493178606,-31.7,61440,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,244,15590,256.0,129,0.05,481,0.0316170826554298,-28.93,62464,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,248,15846,256.0,132,0.05,480,0.0290432684123516,-26.45,63488,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,252,16102,256.0,134,0.05,479,0.0209743417799472,-24.12,64512,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,256,16358,256.0,136,0.05,478,0.0349554196000099,-22.21,65536,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,260,16614,256.0,139,0.05,478,0.0326717123389244,-20.75,66560,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,264,16870,256.0,141,0.05,477,0.0338257253170013,-19.11,67584,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,268,17126,256.0,143,0.05,476,0.0312389880418777,-17.66,68608,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,272,17382,256.0,146,0.05,475,0.0314989537000656,-16.11,69632,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,276,17638,256.0,148,0.05,475,0.0251993872225284,-15.16,70656,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,280,17894,256.0,151,0.05,474,0.0357754752039909,-14.25,71680,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,284,18150,256.0,153,0.05,473,0.0319852158427238,-13.86,72704,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,288,18406,256.0,155,0.05,473,0.0222051292657852,-13.62,73728,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,292,18662,256.0,158,0.05,472,0.02643852122128,-13.47,74752,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,296,18918,256.0,160,0.05,472,0.0293321199715137,-13.24,75776,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,300,19174,256.0,163,0.05,471,0.0248297005891799,-13.0,76800,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,304,19430,256.0,165,0.05,470,0.0233485028147697,-13.01,77824,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,308,19686,256.0,167,0.05,469,0.0212833918631076,-13.01,78848,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,312,19942,256.0,170,0.05,469,0.0170850344002246,-12.88,79872,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,316,20198,256.0,172,0.05,468,0.0138628175482153,-12.83,80896,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,320,20454,256.0,174,0.05,468,0.0197308398783206,-13.16,81920,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,324,20710,256.0,177,0.05,467,0.0214264560490846,-13.02,82944,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,328,20966,256.0,179,0.05,467,0.015149088576436,-13.0,83968,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,332,21222,256.0,181,0.05,467,0.0279452297836542,-12.83,84992,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,336,21478,256.0,184,0.05,466,0.0317854806780815,-12.78,86016,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,340,21734,256.0,186,0.05,466,0.0221465192735195,-12.72,87040,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,344,21990,256.0,189,0.05,465,0.0195625089108943,-12.67,88064,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,348,22246,256.0,192,0.05,463,0.0247245207428932,-12.74,89088,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,352,22502,256.0,194,0.05,462,0.0254808310419321,-12.99,90112,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,356,22758,256.0,197,0.05,462,0.0120288133621215,-12.97,91136,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,360,23014,256.0,199,0.05,462,0.01614685729146,-12.72,92160,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,364,23270,256.0,201,0.05,461,0.0146384891122579,-12.93,93184,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,368,23526,256.0,204,0.05,461,0.0162856541574001,-12.77,94208,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,372,23782,256.0,206,0.05,460,0.0157681629061698,-12.76,95232,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,376,24038,256.0,209,0.05,460,0.0215506628155708,-12.77,96256,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,380,24294,256.0,211,0.05,460,0.0267573315650224,-12.41,97280,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,384,24550,256.0,213,0.05,459,0.0189807079732418,-12.52,98304,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,388,24806,256.0,216,0.05,459,0.0173512138426303,-12.52,99328,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,392,25062,256.0,218,0.05,459,0.0226209964603185,-12.43,100352,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,396,25318,256.0,220,0.05,458,0.0197241492569446,-12.32,101376,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,400,25574,256.0,223,0.05,458,0.0198271870613098,-12.36,102400,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,404,25830,256.0,225,0.05,458,0.0209880694746971,-12.06,103424,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,408,26086,256.0,228,0.05,457,0.0211664624512195,-12.11,104448,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,412,26342,256.0,230,0.05,457,0.0196280367672443,-12.01,105472,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,416,26598,256.0,232,0.05,457,0.0187436677515506,-12.06,106496,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,420,26854,256.0,234,0.05,458,0.0176305714994668,-11.85,107520,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,424,27110,256.0,236,0.05,458,0.0104845389723777,-12.13,108544,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,428,27366,256.0,238,0.05,459,0.0156282559037208,-12.05,109568,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,432,27622,256.0,240,0.05,459,0.0264579560607671,-11.98,110592,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,436,27878,256.0,242,0.05,460,0.0154774775728583,-12.01,111616,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,440,28134,256.0,244,0.05,460,0.0160950627177953,-12.07,112640,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,444,28390,256.0,246,0.05,461,0.0195443872362375,-12.24,113664,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,448,28646,256.0,248,0.05,461,0.0220895372331142,-12.29,114688,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,452,28902,256.0,250,0.05,462,0.0172306075692176,-12.08,115712,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,456,29158,256.0,252,0.05,462,0.0133899431675672,-12.03,116736,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,460,29414,256.0,254,0.05,463,0.0158338211476802,-12.05,117760,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,464,29670,256.0,256,0.05,463,0.014879873022437,-12.06,118784,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,468,29926,256.0,258,0.05,464,0.0235114954411983,-12.23,119808,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,472,30182,256.0,260,0.05,464,0.0178504399955272,-12.28,120832,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,476,30438,256.0,262,0.05,464,0.0130335371941328,-12.36,121856,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,480,30694,256.0,264,0.05,465,0.0137023050338029,-12.84,122880,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,484,30950,256.0,266,0.05,465,0.016401095315814,-12.69,123904,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,488,31206,256.0,268,0.05,466,0.0097531955689191,-12.55,124928,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,492,31462,256.0,269,0.05,466,0.0143521297723054,-12.32,125952,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,496,31718,256.0,271,0.05,466,0.0113997627049684,-12.45,126976,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,500,31974,256.0,273,0.05,467,0.0159529149532318,-12.45,128000,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,504,32230,256.0,275,0.05,467,0.0141991563141345,-12.7,129024,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,508,32486,256.0,278,0.05,467,0.0177674181759357,-12.69,130048,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,512,32742,256.0,280,0.05,467,0.0150583181530237,-12.81,131072,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,516,32998,256.0,282,0.05,467,0.013435979373753,-12.73,132096,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,520,33254,256.0,284,0.05,467,0.0141667257994413,-12.6,133120,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,524,33510,256.0,286,0.05,468,0.0159417204558849,-12.28,134144,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,528,33766,256.0,288,0.05,468,0.0208143703639507,-12.25,135168,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,532,34022,256.0,290,0.05,469,0.0220434293150901,-12.19,136192,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,536,34278,256.0,292,0.05,469,0.0128238759934902,-12.12,137216,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,540,34534,256.0,294,0.05,469,0.0090604610741138,-11.95,138240,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,544,34790,256.0,296,0.05,470,0.0186905115842819,-11.95,139264,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,548,35046,256.0,298,0.05,470,0.0089612398296594,-11.76,140288,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,552,35302,256.0,300,0.05,470,0.01026869751513,-11.63,141312,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,556,35558,256.0,302,0.05,471,0.0130881406366825,-11.55,142336,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,560,35814,256.0,304,0.05,471,0.0109907491132617,-11.58,143360,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,564,36070,256.0,306,0.05,471,0.0102814892306923,-11.68,144384,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,568,36326,256.0,308,0.05,471,0.0130510805174708,-11.7,145408,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,572,36582,256.0,310,0.05,472,0.0176011156290769,-11.68,146432,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,576,36838,256.0,312,0.05,472,0.0123629570007324,-11.55,147456,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,580,37094,256.0,313,0.05,472,0.0108843622729182,-11.27,148480,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,584,37350,256.0,315,0.05,473,0.0086912736296653,-11.36,149504,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,588,37606,256.0,317,0.05,473,0.0142886061221361,-11.54,150528,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,592,37862,256.0,319,0.05,473,0.0120900087058544,-11.63,151552,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,596,38118,256.0,321,0.05,474,0.009544514119625,-11.66,152576,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,600,38374,256.0,323,0.05,474,0.0144439972937107,-11.73,153600,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,604,38630,256.0,325,0.05,474,0.0123146269470453,-11.64,154624,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,608,38886,256.0,327,0.05,474,0.0139035414904356,-11.64,155648,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,612,39142,256.0,329,0.05,475,0.0169216524809598,-11.63,156672,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,616,39398,256.0,331,0.05,475,0.0103864949196577,-11.77,157696,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,620,39654,256.0,333,0.05,475,0.0124818589538335,-11.85,158720,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,624,39910,256.0,335,0.05,476,0.0274870973080396,-11.97,159744,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,628,40166,256.0,337,0.05,476,0.0070269918069243,-11.93,160768,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,632,40422,256.0,339,0.05,476,0.0054396353662014,-11.93,161792,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,636,40678,256.0,341,0.05,476,0.0069645750336349,-11.93,162816,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,640,40934,256.0,343,0.05,476,0.0014367876574397,-12.09,163840,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,644,41190,256.0,345,0.05,477,0.0064311763271689,-11.97,164864,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,648,41446,256.0,347,0.05,477,0.0081056021153926,-12.09,165888,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,652,41702,256.0,349,0.05,477,0.0066214594990015,-12.27,166912,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,656,41958,256.0,351,0.05,477,0.0072163948789238,-12.28,167936,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,660,42214,256.0,353,0.05,477,0.0036511896178126,-12.36,168960,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,664,42470,256.0,355,0.05,478,0.0132898883894085,-12.2,169984,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,668,42726,256.0,357,0.05,478,0.0111536365002393,-12.23,171008,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,672,42982,256.0,359,0.05,478,0.0079596992582082,-12.12,172032,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,676,43238,256.0,361,0.05,478,0.0065013114362955,-12.35,173056,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,680,43494,256.0,363,0.05,479,0.0031358974520117,-12.29,174080,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,684,43750,256.0,365,0.05,479,0.0049275057390332,-12.24,175104,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,688,44006,256.0,367,0.05,479,0.005646152421832,-12.27,176128,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,692,44262,256.0,369,0.05,479,0.0033360263332724,-12.42,177152,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,696,44518,256.0,371,0.05,480,0.0026289327070116,-12.47,178176,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,700,44774,256.0,373,0.05,480,0.0068515334278345,-12.33,179200,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,704,45030,256.0,375,0.05,480,0.0025923957582563,-12.27,180224,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,708,45286,256.0,377,0.05,480,0.0028427094221115,-12.35,181248,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,712,45542,256.0,379,0.05,480,0.0028105441015213,-12.51,182272,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,716,45798,256.0,380,0.05,481,0.0025042546913027,-12.47,183296,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,720,46054,256.0,382,0.05,481,0.0052774581126868,-12.64,184320,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,724,46310,256.0,384,0.05,481,0.0027859006077051,-12.52,185344,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,728,46566,256.0,386,0.05,481,0.0005004710983484,-12.52,186368,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,732,46822,256.0,388,0.05,481,0.0013632575282827,-12.65,187392,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,736,47078,256.0,390,0.05,482,0.0004491141298785,-12.71,188416,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,740,47334,256.0,392,0.05,482,0.0001600116083864,-12.64,189440,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,744,47590,256.0,394,0.05,482,0.0018790995236486,-12.62,190464,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,748,47846,256.0,396,0.05,482,0.002909034024924,-12.64,191488,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,752,48102,256.0,398,0.05,482,0.0002971104404423,-12.56,192512,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,756,48358,256.0,400,0.05,483,0.0006347217713482,-12.6,193536,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,760,48614,256.0,402,0.05,483,0.0006412283401004,-12.3,194560,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,764,48870,256.0,404,0.05,483,0.0001757054269546,-12.25,195584,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,768,49126,256.0,406,0.05,483,0.0002208254154538,-12.1,196608,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,772,49382,256.0,408,0.05,483,0.0017354906303808,-12.2,197632,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,776,49638,256.0,410,0.05,483,0.000654456205666,-12.36,198656,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,780,49894,256.0,412,0.05,484,0.0001921570365084,-12.43,199680,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,784,50150,256.0,414,0.05,484,0.0001698087435215,-12.52,200704,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,788,50406,256.0,416,0.05,484,0.0016842579934746,-12.45,201728,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,792,50662,256.0,418,0.05,484,0.0002736448950599,-12.47,202752,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,796,50918,256.0,420,0.05,484,0.0002142385346814,-12.41,203776,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,800,51174,256.0,422,0.05,484,0.000307704671286,-12.54,204800,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,804,51430,256.0,424,0.05,485,0.0002036085643339,-12.49,205824,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,808,51686,256.0,426,0.05,485,0.0003332848427817,-12.32,206848,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,812,51942,256.0,428,0.05,485,0.0006088108639232,-12.14,207872,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,816,52198,256.0,430,0.05,485,0.0002107931068167,-11.94,208896,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,820,52454,256.0,432,0.05,485,0.0001243829465238,-11.74,209920,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,824,52710,256.0,434,0.05,485,0.0055304057896137,-11.7,210944,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,828,52966,256.0,436,0.05,485,8.119195990730077e-05,-11.76,211968,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,832,53222,256.0,438,0.05,486,8.745056402403861e-05,-11.68,212992,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,836,53478,256.0,440,0.05,486,8.042981062317267e-05,-11.72,214016,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,840,53734,256.0,442,0.05,486,0.0002239721216028,-11.81,215040,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,844,53990,256.0,444,0.05,486,0.0001459249178878,-11.94,216064,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,848,54246,256.0,446,0.05,486,4.153884219704196e-05,-11.72,217088,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,852,54502,256.0,447,0.05,486,0.0001961305388249,-11.84,218112,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,856,54758,256.0,449,0.05,487,0.0003102879272773,-11.78,219136,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,860,55014,256.0,451,0.05,487,0.0008459584205411,-11.86,220160,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,864,55270,256.0,453,0.05,487,0.0001817170559661,-11.93,221184,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,868,55526,256.0,455,0.05,487,0.0001431358396075,-11.99,222208,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,872,55782,256.0,457,0.05,487,0.0002934250223916,-11.9,223232,2,7.333333333333334e-05,150000
