time/time_elapsed,time/total_timesteps,train/n_updates,rollout/exploration_rate,train/learning_rate,rollout/ep_len_mean,rollout/success_rate,time/episodes,train/loss,rollout/ep_rew_mean,time/fps,phase,phase_learning_rate,phase_buffer_size
205,93184,23270,0.05,7.333333333333334e-05,256.0,0.0,364,0.0150285083800554,-12.13,453,2,7.333333333333334e-05,150000
207,94208,23526,0.05,7.333333333333334e-05,256.0,0.0,368,0.0209958739578723,-12.0,453,2,7.333333333333334e-05,150000
210,95232,23782,0.05,7.333333333333334e-05,256.0,0.0,372,0.0176314339041709,-11.94,452,2,7.333333333333334e-05,150000
212,96256,24038,0.05,7.333333333333334e-05,256.0,0.0,376,0.0188446138054132,-11.77,452,2,7.333333333333334e-05,150000
215,97280,24294,0.05,7.333333333333334e-05,256.0,0.0,380,0.013395944610238,-11.79,452,2,7.333333333333334e-05,150000
217,98304,24550,0.05,7.333333333333334e-05,256.0,0.0,384,0.0125356316566467,-11.69,451,2,7.333333333333334e-05,150000
220,99328,24806,0.05,7.333333333333334e-05,256.0,0.0,388,0.0250071454793214,-11.69,451,2,7.333333333333334e-05,150000
222,100352,25062,0.05,7.333333333333334e-05,256.0,0.0,392,0.0231229178607463,-11.7,450,2,7.333333333333334e-05,150000
224,101376,25318,0.05,7.333333333333334e-05,256.0,0.0,396,0.0253730788826942,-11.8,450,2,7.333333333333334e-05,150000
227,102400,25574,0.05,7.333333333333334e-05,256.0,0.0,400,0.0202759969979524,-11.89,450,2,7.333333333333334e-05,150000
229,103424,25830,0.05,7.333333333333334e-05,256.0,0.0,404,0.0162679515779018,-11.87,449,2,7.333333333333334e-05,150000
232,104448,26086,0.05,7.333333333333334e-05,256.0,0.0,408,0.0146714709699153,-11.79,449,2,7.333333333333334e-05,150000
234,105472,26342,0.05,7.333333333333334e-05,256.0,0.0,412,0.0144452042877674,-11.69,449,2,7.333333333333334e-05,150000
237,106496,26598,0.05,7.333333333333334e-05,256.0,0.0,416,0.0117803290486335,-11.74,448,2,7.333333333333334e-05,150000
239,107520,26854,0.05,7.333333333333334e-05,256.0,0.0,420,0.0157382115721702,-11.69,448,2,7.333333333333334e-05,150000
242,108544,27110,0.05,7.333333333333334e-05,256.0,0.0,424,0.0120850894600152,-11.69,448,2,7.333333333333334e-05,150000
244,109568,27366,0.05,7.333333333333334e-05,256.0,0.0,428,0.0186813920736312,-11.53,448,2,7.333333333333334e-05,150000
246,110592,27622,0.05,7.333333333333334e-05,256.0,0.0,432,0.0109516233205795,-11.61,447,2,7.333333333333334e-05,150000
249,111616,27878,0.05,7.333333333333334e-05,256.0,0.0,436,0.0190895367413759,-11.68,447,2,7.333333333333334e-05,150000
251,112640,28134,0.05,7.333333333333334e-05,256.0,0.0,440,0.0139846634119749,-11.66,447,2,7.333333333333334e-05,150000
254,113664,28390,0.05,7.333333333333334e-05,256.0,0.0,444,0.0202426258474588,-11.75,447,2,7.333333333333334e-05,150000
256,114688,28646,0.05,7.333333333333334e-05,256.0,0.0,448,0.0204211175441741,-11.69,447,2,7.333333333333334e-05,150000
258,115712,28902,0.05,7.333333333333334e-05,256.0,0.0,452,0.0177118591964244,-11.57,447,2,7.333333333333334e-05,150000
261,116736,29158,0.05,7.333333333333334e-05,256.0,0.0,456,0.0213009156286716,-11.81,446,2,7.333333333333334e-05,150000
263,117760,29414,0.05,7.333333333333334e-05,256.0,0.0,460,0.0184459313750267,-11.82,446,2,7.333333333333334e-05,150000
266,118784,29670,0.05,7.333333333333334e-05,256.0,0.0,464,0.0174398086965084,-11.77,446,2,7.333333333333334e-05,150000
268,119808,29926,0.05,7.333333333333334e-05,256.0,0.0,468,0.0163116231560707,-12.0,446,2,7.333333333333334e-05,150000
270,120832,30182,0.05,7.333333333333334e-05,256.0,0.0,472,0.0084667243063449,-12.15,446,2,7.333333333333334e-05,150000
273,121856,30438,0.05,7.333333333333334e-05,256.0,0.0,476,0.0115596605464816,-12.38,445,2,7.333333333333334e-05,150000
275,122880,30694,0.05,7.333333333333334e-05,256.0,0.0,480,0.0104662431403994,-12.4,445,2,7.333333333333334e-05,150000
278,123904,30950,0.05,7.333333333333334e-05,256.0,0.0,484,0.0153851825743913,-12.41,445,2,7.333333333333334e-05,150000
280,124928,31206,0.05,7.333333333333334e-05,256.0,0.0,488,0.0194217171519994,-12.58,445,2,7.333333333333334e-05,150000
283,125952,31462,0.05,7.333333333333334e-05,256.0,0.0,492,0.0148036368191242,-12.62,444,2,7.333333333333334e-05,150000
285,126976,31718,0.05,7.333333333333334e-05,256.0,0.0,496,0.0214208848774433,-12.61,444,2,7.333333333333334e-05,150000
287,128000,31974,0.05,7.333333333333334e-05,256.0,0.0,500,0.0114311184734106,-12.55,444,2,7.333333333333334e-05,150000
290,129024,32230,0.05,7.333333333333334e-05,256.0,0.0,504,0.010126395151019,-12.62,444,2,7.333333333333334e-05,150000
292,130048,32486,0.05,7.333333333333334e-05,256.0,0.0,508,0.0186433382332324,-12.59,444,2,7.333333333333334e-05,150000
295,131072,32742,0.05,7.333333333333334e-05,256.0,0.0,512,0.0270395334810018,-12.62,443,2,7.333333333333334e-05,150000
297,132096,32998,0.05,7.333333333333334e-05,256.0,0.0,516,0.0284117199480533,-12.64,443,2,7.333333333333334e-05,150000
300,133120,33254,0.05,7.333333333333334e-05,256.0,0.0,520,0.0229696966707706,-12.58,443,2,7.333333333333334e-05,150000
302,134144,33510,0.05,7.333333333333334e-05,256.0,0.0,524,0.0186547860503196,-12.62,443,2,7.333333333333334e-05,150000
305,135168,33766,0.05,7.333333333333334e-05,256.0,0.0,528,0.0124310981482267,-12.61,443,2,7.333333333333334e-05,150000
307,136192,34022,0.05,7.333333333333334e-05,256.0,0.0,532,0.0160707328468561,-12.7,442,2,7.333333333333334e-05,150000
309,137216,34278,0.05,7.333333333333334e-05,256.0,0.0,536,0.0143213588744401,-12.84,442,2,7.333333333333334e-05,150000
312,138240,34534,0.05,7.333333333333334e-05,256.0,0.0,540,0.0131905991584062,-12.92,442,2,7.333333333333334e-05,150000
314,139264,34790,0.05,7.333333333333334e-05,256.0,0.0,544,0.0146119482815265,-12.86,442,2,7.333333333333334e-05,150000
317,140288,35046,0.05,7.333333333333334e-05,256.0,0.0,548,0.0118772303685545,-12.83,442,2,7.333333333333334e-05,150000
319,141312,35302,0.05,7.333333333333334e-05,256.0,0.0,552,0.0116260424256324,-13.06,442,2,7.333333333333334e-05,150000
322,142336,35558,0.05,7.333333333333334e-05,256.0,0.0,556,0.0128619819879531,-12.77,441,2,7.333333333333334e-05,150000
324,143360,35814,0.05,7.333333333333334e-05,256.0,0.0,560,0.0116953253746032,-12.74,441,2,7.333333333333334e-05,150000
327,144384,36070,0.05,7.333333333333334e-05,256.0,0.0,564,0.0061848978511989,-12.82,441,2,7.333333333333334e-05,150000
329,145408,36326,0.05,7.333333333333334e-05,256.0,0.0,568,0.0141245853155851,-12.88,441,2,7.333333333333334e-05,150000
331,146432,36582,0.05,7.333333333333334e-05,256.0,0.0,572,0.0127501338720321,-12.81,441,2,7.333333333333334e-05,150000
334,147456,36838,0.05,7.333333333333334e-05,256.0,0.0,576,0.0145882572978734,-12.76,440,2,7.333333333333334e-05,150000
336,148480,37094,0.05,7.333333333333334e-05,256.0,0.0,580,0.0179453007876873,-12.89,440,2,7.333333333333334e-05,150000
339,149504,37350,0.05,7.333333333333334e-05,256.0,0.0,584,0.0121252248063683,-12.81,440,2,7.333333333333334e-05,150000
341,150528,37606,0.05,7.333333333333334e-05,256.0,0.0,588,0.0146817294880747,-12.79,440,2,7.333333333333334e-05,150000
344,151552,37862,0.05,7.333333333333334e-05,256.0,0.0,592,0.0166152454912662,-12.77,440,2,7.333333333333334e-05,150000
346,152576,38118,0.05,7.333333333333334e-05,256.0,0.0,596,0.0172936022281646,-12.62,440,2,7.333333333333334e-05,150000
348,153600,38374,0.05,7.333333333333334e-05,256.0,0.0,600,0.0136436857283115,-12.61,440,2,7.333333333333334e-05,150000
351,154624,38630,0.05,7.333333333333334e-05,256.0,0.0,604,0.0112419668585062,-12.54,440,2,7.333333333333334e-05,150000
353,155648,38886,0.05,7.333333333333334e-05,256.0,0.0,608,0.0121253170073032,-12.55,440,2,7.333333333333334e-05,150000
355,156672,39142,0.05,7.333333333333334e-05,256.0,0.0,612,0.0138116320595145,-12.51,440,2,7.333333333333334e-05,150000
358,157696,39398,0.05,7.333333333333334e-05,256.0,0.0,616,0.0154065806418657,-12.43,439,2,7.333333333333334e-05,150000
360,158720,39654,0.05,7.333333333333334e-05,256.0,0.0,620,0.0060705011710524,-12.52,439,2,7.333333333333334e-05,150000
363,159744,39910,0.05,7.333333333333334e-05,256.0,0.0,624,0.0069869956932961,-12.5,439,2,7.333333333333334e-05,150000
365,160768,40166,0.05,7.333333333333334e-05,256.0,0.0,628,0.0090440642088651,-12.59,439,2,7.333333333333334e-05,150000
368,161792,40422,0.05,7.333333333333334e-05,256.0,0.0,632,0.008635270409286,-12.5,439,2,7.333333333333334e-05,150000
370,162816,40678,0.05,7.333333333333334e-05,256.0,0.0,636,0.0081667192280292,-12.45,439,2,7.333333333333334e-05,150000
373,163840,40934,0.05,7.333333333333334e-05,256.0,0.0,640,0.0025049324613064,-12.48,439,2,7.333333333333334e-05,150000
375,164864,41190,0.05,7.333333333333334e-05,256.0,0.0,644,0.0078233610838651,-12.59,438,2,7.333333333333334e-05,150000
378,165888,41446,0.05,7.333333333333334e-05,256.0,0.0,648,0.0060580228455364,-12.66,438,2,7.333333333333334e-05,150000
380,166912,41702,0.05,7.333333333333334e-05,256.0,0.0,652,0.002953132148832,-12.56,438,2,7.333333333333334e-05,150000
382,167936,41958,0.05,7.333333333333334e-05,256.0,0.0,656,0.0044625112786889,-12.58,438,2,7.333333333333334e-05,150000
385,168960,42214,0.05,7.333333333333334e-05,256.0,0.0,660,0.0060636694543063,-12.85,438,2,7.333333333333334e-05,150000
387,169984,42470,0.05,7.333333333333334e-05,256.0,0.0,664,0.0046011200174689,-12.91,438,2,7.333333333333334e-05,150000
390,171008,42726,0.05,7.333333333333334e-05,256.0,0.0,668,0.0041958531364798,-12.85,438,2,7.333333333333334e-05,150000
392,172032,42982,0.05,7.333333333333334e-05,256.0,0.0,672,0.0065795499831438,-12.94,438,2,7.333333333333334e-05,150000
394,173056,43238,0.05,7.333333333333334e-05,256.0,0.0,676,0.0036606080830097,-12.91,438,2,7.333333333333334e-05,150000
397,174080,43494,0.05,7.333333333333334e-05,256.0,0.0,680,0.0051562623120844,-12.72,438,2,7.333333333333334e-05,150000
399,175104,43750,0.05,7.333333333333334e-05,256.0,0.0,684,0.0042802263051271,-12.76,438,2,7.333333333333334e-05,150000
401,176128,44006,0.05,7.333333333333334e-05,256.0,0.0,688,0.00422755908221,-12.82,438,2,7.333333333333334e-05,150000
404,177152,44262,0.05,7.333333333333334e-05,256.0,0.0,692,0.0022071781568229,-12.61,438,2,7.333333333333334e-05,150000
406,178176,44518,0.05,7.333333333333334e-05,256.0,0.0,696,0.0027650725096464,-12.58,438,2,7.333333333333334e-05,150000
409,179200,44774,0.05,7.333333333333334e-05,256.0,0.0,700,0.0043687876313924,-12.71,438,2,7.333333333333334e-05,150000
411,180224,45030,0.05,7.333333333333334e-05,256.0,0.0,704,0.0030447526369243,-12.7,438,2,7.333333333333334e-05,150000
413,181248,45286,0.05,7.333333333333334e-05,256.0,0.0,708,0.0011365449754521,-12.67,438,2,7.333333333333334e-05,150000
416,182272,45542,0.05,7.333333333333334e-05,256.0,0.0,712,0.0016947296680882,-12.97,438,2,7.333333333333334e-05,150000
418,183296,45798,0.05,7.333333333333334e-05,256.0,0.0,716,0.000390207656892,-12.99,438,2,7.333333333333334e-05,150000
420,184320,46054,0.05,7.333333333333334e-05,256.0,0.0,720,0.0007365818601101,-13.02,437,2,7.333333333333334e-05,150000
423,185344,46310,0.05,7.333333333333334e-05,256.0,0.0,724,0.0016832544934004,-12.99,437,2,7.333333333333334e-05,150000
425,186368,46566,0.05,7.333333333333334e-05,256.0,0.0,728,0.0004237627726979,-12.92,437,2,7.333333333333334e-05,150000
427,187392,46822,0.05,7.333333333333334e-05,256.0,0.0,732,0.0017622908344492,-12.86,437,2,7.333333333333334e-05,150000
430,188416,47078,0.05,7.333333333333334e-05,256.0,0.0,736,0.0008074545185081,-12.76,437,2,7.333333333333334e-05,150000
432,189440,47334,0.05,7.333333333333334e-05,256.0,0.0,740,0.0016820835880935,-12.69,437,2,7.333333333333334e-05,150000
434,190464,47590,0.05,7.333333333333334e-05,256.0,0.0,744,0.0075161438435316,-12.5,437,2,7.333333333333334e-05,150000
437,191488,47846,0.05,7.333333333333334e-05,256.0,0.0,748,0.0053340839222073,-12.39,437,2,7.333333333333334e-05,150000
439,192512,48102,0.05,7.333333333333334e-05,256.0,0.0,752,0.0038218095432966,-12.56,437,2,7.333333333333334e-05,150000
441,193536,48358,0.05,7.333333333333334e-05,256.0,0.0,756,0.0043460875749588,-12.68,437,2,7.333333333333334e-05,150000
444,194560,48614,0.05,7.333333333333334e-05,256.0,0.0,760,0.0004442049830686,-12.44,437,2,7.333333333333334e-05,150000
446,195584,48870,0.05,7.333333333333334e-05,256.0,0.0,764,0.0002424916601739,-12.35,437,2,7.333333333333334e-05,150000
449,196608,49126,0.05,7.333333333333334e-05,256.0,0.0,768,0.0021905764006078,-12.31,437,2,7.333333333333334e-05,150000
451,197632,49382,0.05,7.333333333333334e-05,256.0,0.0,772,0.0001818574091885,-12.12,437,2,7.333333333333334e-05,150000
453,198656,49638,0.05,7.333333333333334e-05,256.0,0.0,776,0.0004363766638562,-12.17,437,2,7.333333333333334e-05,150000
456,199680,49894,0.05,7.333333333333334e-05,256.0,0.0,780,0.0002476832305546,-12.29,437,2,7.333333333333334e-05,150000
458,200704,50150,0.05,7.333333333333334e-05,256.0,0.0,784,9.226870315615088e-05,-12.41,437,2,7.333333333333334e-05,150000
461,201728,50406,0.05,7.333333333333334e-05,256.0,0.0,788,0.0001290384971071,-12.47,437,2,7.333333333333334e-05,150000
463,202752,50662,0.05,7.333333333333334e-05,256.0,0.0,792,0.0003233394236303,-12.54,437,2,7.333333333333334e-05,150000
465,203776,50918,0.05,7.333333333333334e-05,256.0,0.0,796,0.0001475441385991,-12.53,437,2,7.333333333333334e-05,150000
468,204800,51174,0.05,7.333333333333334e-05,256.0,0.0,800,0.0004068866837769,-12.41,437,2,7.333333333333334e-05,150000
470,205824,51430,0.05,7.333333333333334e-05,256.0,0.0,804,0.0021343939006328,-12.47,437,2,7.333333333333334e-05,150000
473,206848,51686,0.05,7.333333333333334e-05,256.0,0.0,808,0.000626623746939,-12.49,437,2,7.333333333333334e-05,150000
475,207872,51942,0.05,7.333333333333334e-05,256.0,0.0,812,0.0001682241272646,-12.16,437,2,7.333333333333334e-05,150000
477,208896,52198,0.05,7.333333333333334e-05,256.0,0.0,816,0.0001164391724159,-12.23,437,2,7.333333333333334e-05,150000
480,209920,52454,0.05,7.333333333333334e-05,256.0,0.0,820,0.0006394137162715,-12.42,437,2,7.333333333333334e-05,150000
482,210944,52710,0.05,7.333333333333334e-05,256.0,0.0,824,0.0001346102362731,-12.58,437,2,7.333333333333334e-05,150000
484,211968,52966,0.05,7.333333333333334e-05,256.0,0.0,828,0.0003143789363093,-12.68,437,2,7.333333333333334e-05,150000
487,212992,53222,0.05,7.333333333333334e-05,256.0,0.0,832,0.0123504679650068,-12.54,437,2,7.333333333333334e-05,150000
489,214016,53478,0.05,7.333333333333334e-05,256.0,0.0,836,0.0081572011113166,-12.57,436,2,7.333333333333334e-05,150000
492,215040,53734,0.05,7.333333333333334e-05,256.0,0.0,840,0.000146355421748,-12.51,436,2,7.333333333333334e-05,150000
494,216064,53990,0.05,7.333333333333334e-05,256.0,0.0,844,4.1732309910003096e-05,-12.66,436,2,7.333333333333334e-05,150000
496,217088,54246,0.05,7.333333333333334e-05,256.0,0.0,848,0.0002531143836677,-12.74,436,2,7.333333333333334e-05,150000
499,218112,54502,0.05,7.333333333333334e-05,256.0,0.0,852,7.957295747473836e-05,-12.57,436,2,7.333333333333334e-05,150000
501,219136,54758,0.05,7.333333333333334e-05,256.0,0.0,856,8.154441457008943e-05,-12.71,436,2,7.333333333333334e-05,150000
503,220160,55014,0.05,7.333333333333334e-05,256.0,0.0,860,0.002663885243237,-12.76,436,2,7.333333333333334e-05,150000
506,221184,55270,0.05,7.333333333333334e-05,256.0,0.0,864,0.0004440965713001,-12.65,436,2,7.333333333333334e-05,150000
508,222208,55526,0.05,7.333333333333334e-05,256.0,0.0,868,0.0002126104664057,-12.74,436,2,7.333333333333334e-05,150000
510,223232,55782,0.05,7.333333333333334e-05,256.0,0.0,872,0.0003565943625289,-12.78,436,2,7.333333333333334e-05,150000
513,224256,56038,0.05,7.333333333333334e-05,256.0,0.0,876,0.0001559523807372,-12.61,436,2,7.333333333333334e-05,150000
515,225280,56294,0.05,7.333333333333334e-05,256.0,0.0,880,0.003390637692064,-12.61,436,2,7.333333333333334e-05,150000
517,226304,56550,0.05,7.333333333333334e-05,256.0,0.0,884,0.0017461060779169,-12.54,436,2,7.333333333333334e-05,150000
520,227328,56806,0.05,7.333333333333334e-05,256.0,0.0,888,0.0001480131177231,-12.32,436,2,7.333333333333334e-05,150000
522,228352,57062,0.05,7.333333333333334e-05,256.0,0.0,892,0.0002745020901784,-12.21,437,2,7.333333333333334e-05,150000
525,229376,57318,0.05,7.333333333333334e-05,256.0,0.0,896,0.0022114638704806,-12.5,436,2,7.333333333333334e-05,150000
527,230400,57574,0.05,7.333333333333334e-05,256.0,0.0,900,0.0001684842281974,-12.52,436,2,7.333333333333334e-05,150000
529,231424,57830,0.05,7.333333333333334e-05,256.0,0.0,904,0.0001611451152712,-12.4,436,2,7.333333333333334e-05,150000
532,232448,58086,0.05,7.333333333333334e-05,256.0,0.0,908,7.386706420220435e-05,-12.38,436,2,7.333333333333334e-05,150000
534,233472,58342,0.05,7.333333333333334e-05,256.0,0.0,912,0.0002517150423955,-12.66,436,2,7.333333333333334e-05,150000
536,234496,58598,0.05,7.333333333333334e-05,256.0,0.0,916,0.0018384798895567,-12.69,436,2,7.333333333333334e-05,150000
539,235520,58854,0.05,7.333333333333334e-05,256.0,0.0,920,0.0002854354097507,-12.44,436,2,7.333333333333334e-05,150000
541,236544,59110,0.05,7.333333333333334e-05,256.0,0.0,924,0.0001226128515554,-12.27,436,2,7.333333333333334e-05,150000
543,237568,59366,0.05,7.333333333333334e-05,256.0,0.0,928,8.987223554868251e-05,-12.29,436,2,7.333333333333334e-05,150000
546,238592,59622,0.05,7.333333333333334e-05,256.0,0.0,932,0.0017588005866855,-12.25,436,2,7.333333333333334e-05,150000
548,239616,59878,0.05,7.333333333333334e-05,256.0,0.0,936,0.0021806333679705,-12.31,436,2,7.333333333333334e-05,150000
550,240640,60134,0.05,7.333333333333334e-05,256.0,0.0,940,0.000157683272846,-12.48,436,2,7.333333333333334e-05,150000
553,241664,60390,0.05,7.333333333333334e-05,256.0,0.0,944,0.000134473957587,-12.52,436,2,7.333333333333334e-05,150000
555,242688,60646,0.05,7.333333333333334e-05,256.0,0.0,948,0.0001927277189679,-12.68,437,2,7.333333333333334e-05,150000
557,243712,60902,0.05,7.333333333333334e-05,256.0,0.0,952,0.0001804317435016,-12.52,437,2,7.333333333333334e-05,150000
559,244736,61158,0.05,7.333333333333334e-05,256.0,0.0,956,0.0002472609630785,-12.25,437,2,7.333333333333334e-05,150000
562,245760,61414,0.05,7.333333333333334e-05,256.0,0.0,960,0.00150051782839,-12.29,437,2,7.333333333333334e-05,150000
564,246784,61670,0.05,7.333333333333334e-05,256.0,0.0,964,0.000234908555285,-12.34,437,2,7.333333333333334e-05,150000
566,247808,61926,0.05,7.333333333333334e-05,256.0,0.0,968,2.9812987122568305e-05,-12.4,437,2,7.333333333333334e-05,150000
569,248832,62182,0.05,7.333333333333334e-05,256.0,0.0,972,0.0001411983394064,-12.51,437,2,7.333333333333334e-05,150000
571,249856,62438,0.05,7.333333333333334e-05,256.0,0.0,976,0.0005043142009526,-12.58,436,2,7.333333333333334e-05,150000
1,1024,230,0.980544,4.666666666666667e-05,256.0,0.0,4,0.1191523075103759,-208.0,595,3,4.666666666666667e-05,100000
3,2048,486,0.9610880000000002,4.666666666666667e-05,256.0,0.0,8,0.1185516417026519,-204.0,571,3,4.666666666666667e-05,100000
5,3072,742,0.941632,4.666666666666667e-05,256.0,0.0,12,0.0945838391780853,-199.41666666666663,563,3,4.666666666666667e-05,100000
7,4096,998,0.9221760000000002,4.666666666666667e-05,256.0,0.0,16,0.0940147340297699,-198.125,562,3,4.666666666666667e-05,100000
9,5120,1254,0.9027199999999996,4.666666666666667e-05,256.0,0.0,20,0.0837032347917556,-198.0,559,3,4.666666666666667e-05,100000
11,6144,1510,0.8832639999999998,4.666666666666667e-05,256.0,0.0,24,0.0819103121757507,-195.75,556,3,4.666666666666667e-05,100000
12,7168,1766,0.8638079999999999,4.666666666666667e-05,256.0,0.0,28,0.0559140257537364,-194.53571428571428,553,3,4.666666666666667e-05,100000
14,8192,2022,0.8443519999999999,4.666666666666667e-05,256.0,0.0,32,0.0593224093317985,-193.0625,546,3,4.666666666666667e-05,100000
16,9216,2278,0.824896,4.666666666666667e-05,256.0,0.0,36,0.0729175433516502,-191.30555555555551,543,3,4.666666666666667e-05,100000
18,10240,2534,0.80544,4.666666666666667e-05,256.0,0.0,40,0.0673944428563118,-189.4,542,3,4.666666666666667e-05,100000
20,11264,2790,0.785984,4.666666666666667e-05,256.0,0.0,44,0.0725281164050102,-188.77272727272728,542,3,4.666666666666667e-05,100000
22,12288,3046,0.7665280000000001,4.666666666666667e-05,256.0,0.0,48,0.0714907795190811,-186.16666666666663,539,3,4.666666666666667e-05,100000
24,13312,3302,0.7470720000000002,4.666666666666667e-05,256.0,0.0,52,0.0524285770952701,-183.59615384615384,537,3,4.666666666666667e-05,100000
26,14336,3558,0.7276160000000003,4.666666666666667e-05,256.0,0.0,56,0.0490236468613147,-182.1428571428571,536,3,4.666666666666667e-05,100000
28,15360,3814,0.7081599999999998,4.666666666666667e-05,256.0,0.0,60,0.0613882504403591,-180.55,534,3,4.666666666666667e-05,100000
30,16384,4070,0.6887039999999998,4.666666666666667e-05,256.0,0.0,64,0.0599846355617046,-178.5,532,3,4.666666666666667e-05,100000
32,17408,4326,0.6692479999999998,4.666666666666667e-05,256.0,0.0,68,0.0565208010375499,-176.7941176470588,531,3,4.666666666666667e-05,100000
34,18432,4582,0.6497919999999999,4.666666666666667e-05,256.0,0.0,72,0.0541698113083839,-174.875,529,3,4.666666666666667e-05,100000
36,19456,4838,0.630336,4.666666666666667e-05,256.0,0.0,76,0.059109017252922,-173.06578947368422,526,3,4.666666666666667e-05,100000
39,20480,5094,0.6108800000000001,4.666666666666667e-05,256.0,0.0,80,0.0632383823394775,-171.2625,524,3,4.666666666666667e-05,100000
41,21504,5350,0.5914240000000002,4.666666666666667e-05,256.0,0.0,84,0.0647657066583633,-169.32142857142858,523,3,4.666666666666667e-05,100000
43,22528,5606,0.5719680000000001,4.666666666666667e-05,256.0,0.0,88,0.0644562393426895,-167.375,521,3,4.666666666666667e-05,100000
45,23552,5862,0.5525120000000002,4.666666666666667e-05,256.0,0.0,92,0.0553798861801624,-165.79347826086956,520,3,4.666666666666667e-05,100000
47,24576,6118,0.5330560000000003,4.666666666666667e-05,256.0,0.0,96,0.04649468511343,-163.94791666666666,517,3,4.666666666666667e-05,100000
49,25600,6374,0.5135999999999998,4.666666666666667e-05,256.0,0.0,100,0.0522472523152828,-161.97,516,3,4.666666666666667e-05,100000
51,26624,6630,0.4941439999999999,4.666666666666667e-05,256.0,0.0,104,0.0630427822470665,-158.42,515,3,4.666666666666667e-05,100000
53,27648,6886,0.474688,4.666666666666667e-05,256.0,0.0,108,0.0441185981035232,-155.13,514,3,4.666666666666667e-05,100000
55,28672,7142,0.4552319999999999,4.666666666666667e-05,256.0,0.0,112,0.0606540963053703,-152.22,513,3,4.666666666666667e-05,100000
57,29696,7398,0.435776,4.666666666666667e-05,256.0,0.0,116,0.0524965822696685,-148.66,512,3,4.666666666666667e-05,100000
60,30720,7654,0.4163200000000001,4.666666666666667e-05,256.0,0.0,120,0.0525272041559219,-144.55,511,3,4.666666666666667e-05,100000
62,31744,7910,0.3968640000000001,4.666666666666667e-05,256.0,0.0,124,0.0466084517538547,-141.08,509,3,4.666666666666667e-05,100000
64,32768,8166,0.3774080000000002,4.666666666666667e-05,256.0,0.0,128,0.0484924465417861,-137.4,508,3,4.666666666666667e-05,100000
66,33792,8422,0.3579520000000002,4.666666666666667e-05,256.0,0.0,132,0.0395671874284744,-133.34,507,3,4.666666666666667e-05,100000
68,34816,8678,0.3384959999999998,4.666666666666667e-05,256.0,0.0,136,0.0368812829256057,-130.02,505,3,4.666666666666667e-05,100000
71,35840,8934,0.3190400000000004,4.666666666666667e-05,256.0,0.0,140,0.0502559840679168,-126.46,504,3,4.666666666666667e-05,100000
73,36864,9190,0.2995839999999999,4.666666666666667e-05,256.0,0.0,144,0.0406560525298118,-122.35,503,3,4.666666666666667e-05,100000
75,37888,9446,0.280128,4.666666666666667e-05,256.0,0.0,148,0.0442138202488422,-118.75,501,3,4.666666666666667e-05,100000
77,38912,9702,0.260672,4.666666666666667e-05,256.0,0.0,152,0.0449721217155456,-115.04,500,3,4.666666666666667e-05,100000
80,39936,9958,0.2412160000000001,4.666666666666667e-05,256.0,0.0,156,0.0476649813354015,-110.97,498,3,4.666666666666667e-05,100000
82,40960,10214,0.2217600000000001,4.666666666666667e-05,256.0,0.0,160,0.0409655719995498,-107.28,496,3,4.666666666666667e-05,100000
84,41984,10470,0.2023040000000002,4.666666666666667e-05,256.0,0.0,164,0.0346768721938133,-103.48,495,3,4.666666666666667e-05,100000
86,43008,10726,0.1828480000000003,4.666666666666667e-05,256.0,0.0,168,0.0410811118781566,-99.25,494,3,4.666666666666667e-05,100000
89,44032,10982,0.1633919999999998,4.666666666666667e-05,256.0,0.0,172,0.042902261018753,-95.44,493,3,4.666666666666667e-05,100000
91,45056,11238,0.1439360000000002,4.666666666666667e-05,256.0,0.0,176,0.0302664153277874,-91.33,492,3,4.666666666666667e-05,100000
93,46080,11494,0.1244799999999998,4.666666666666667e-05,256.0,0.0,180,0.0345960557460784,-87.15,490,3,4.666666666666667e-05,100000
96,47104,11750,0.1050239999999999,4.666666666666667e-05,256.0,0.0,184,0.0357346460223197,-82.91,489,3,4.666666666666667e-05,100000
98,48128,12006,0.0855679999999999,4.666666666666667e-05,256.0,0.0,188,0.0300402380526065,-78.57,488,3,4.666666666666667e-05,100000
100,49152,12262,0.066112,4.666666666666667e-05,256.0,0.0,192,0.031298566609621,-74.01,486,3,4.666666666666667e-05,100000
103,50176,12518,0.05,4.666666666666667e-05,256.0,0.0,196,0.0396361276507377,-69.83,485,3,4.666666666666667e-05,100000
105,51200,12774,0.05,4.666666666666667e-05,256.0,0.0,200,0.0376804508268833,-65.64,484,3,4.666666666666667e-05,100000
108,52224,13030,0.05,4.666666666666667e-05,256.0,0.0,204,0.0396400056779384,-61.44,482,3,4.666666666666667e-05,100000
110,53248,13286,0.05,4.666666666666667e-05,256.0,0.0,208,0.0317989401519298,-57.38,481,3,4.666666666666667e-05,100000
113,54272,13542,0.05,4.666666666666667e-05,256.0,0.0,212,0.0362711325287818,-53.13,476,3,4.666666666666667e-05,100000
116,55296,13798,0.05,4.666666666666667e-05,256.0,0.0,216,0.0303313955664634,-49.52,474,3,4.666666666666667e-05,100000
118,56320,14054,0.05,4.666666666666667e-05,256.0,0.0,220,0.0225622728466987,-46.2,473,3,4.666666666666667e-05,100000
